Response Date,Fixed Time CallClosed,Address,City,Latitude,Longitude,Problem,Unix,Date,Hour,Grid_Num
5/18/2020 15:29,5/18/2020 15:30,5701-5775 Highway 153,CHATTANOOGA,35.15334,-85.24887,ACC2-MVC No Injuries,1589814000,5/18/2020,15,642
5/18/2020 15:29,5/18/2020 15:32,5764 Highway 153,CHATTANOOGA,35.152975,-85.24562,ACC3-MVC Unknown Injuries,1589814000,5/18/2020,15,642
5/18/2020 15:29,5/18/2020 16:24,5716 HIGHWAY 153,CHATTANOOGA,35.152944,-85.248334,ACC2-MVC No Injuries,1589814000,5/18/2020,15,642
5/18/2020 13:58,5/18/2020 14:06,6502 Bonny Oaks Dr,CHATTANOOGA,35.072921,-85.163312,ACC2-MVC No Injuries,1589806800,5/18/2020,13,374
5/18/2020 13:49,45:52.0,5200 Highway 153,CHATTANOOGA,35.12384,-85.239439,ACC2-MVC No Injuries,1589806800,5/18/2020,13,566
5/18/2020 13:24,58:44.8,5764 Highway 153,CHATTANOOGA,35.152975,-85.24562,ACC2-MVC No Injuries,1589806800,5/18/2020,13,642
5/18/2020 12:51,06:40.2,150-175 Signal Mountain Rd,RED BANK,35.08466,-85.322723,ACC2-MVC No Injuries,1589803200,5/18/2020,12,430
5/18/2020 12:24,30:37.7,2800 Rossville Blvd,CHATTANOOGA,35.014637,-85.293368,ACC1-MVC Injuries,1589803200,5/18/2020,12,137
5/18/2020 12:24,30:28.3,2800 Rossville Blvd,CHATTANOOGA,35.014637,-85.293368,ACC1-MVC Injuries,1589803200,5/18/2020,12,137
5/18/2020 12:23,5/18/2020 13:13,2800 Rossville Blvd,CHATTANOOGA,35.014637,-85.293368,ACC1-MVC Injuries,1589803200,5/18/2020,12,137
5/18/2020 12:17,5/18/2020 13:38,4503 Highway 58,CHATTANOOGA,35.085234,-85.198757,ACC2-MVC No Injuries,1589803200,5/18/2020,12,445
5/18/2020 12:11,5/18/2020 13:10,240 Interstate 75 Sb,CHATTANOOGA,35.010071,-85.193721,ACC2-MVC No Injuries,1589803200,5/18/2020,12,110
5/18/2020 12:11,44:05.3,5830 Brainerd Rd,CHATTANOOGA,35.012306,-85.212241,ACCDEL-MVC Delayed,1589803200,5/18/2020,12,108
5/18/2020 12:07,5/18/2020 12:39,E 23RD ST / 4TH AVE,CHATTANOOGA,35.017935,-85.279681,ACC2-MVC No Injuries,1589803200,5/18/2020,12,139
5/18/2020 11:55,5/18/2020 12:41,N Holtzclaw Ave / Wilcox Blvd,CHATTANOOGA,35.055589,-85.268992,ACC2-MVC No Injuries,1589799600,5/18/2020,11,287
5/18/2020 11:32,07:52.7,5830 Brainerd Rd,CHATTANOOGA,35.012306,-85.212241,ACCDEL-MVC Delayed,1589799600,5/18/2020,11,108
5/18/2020 10:31,34:32.8,Old Wauhatchie Pike / Broad St,CHATTANOOGA,35.013727,-85.328285,ACC2-MVC No Injuries,1589796000,5/18/2020,10,93
5/18/2020 9:55,5/18/2020 10:03,5764 Highway 153,CHATTANOOGA,35.152975,-85.24562,ACCDEL-MVC Delayed,1589792400,5/18/2020,9,642
5/18/2020 8:10,16:25.3,404 S Crest Rd,CHATTANOOGA,35.00557,-85.27051,ACC1-MVC Injuries,1589788800,5/18/2020,8,66
5/18/2020 8:10,14:59.0,404 S Crest Rd,CHATTANOOGA,35.00557,-85.27051,ACC1-MVC Injuries,1589788800,5/18/2020,8,66
5/18/2020 8:09,5/18/2020 9:43,404 S Crest Rd,CHATTANOOGA,35.00557,-85.27051,ACC1-MVC Injuries,1589788800,5/18/2020,8,66
5/18/2020 7:59,5/18/2020 8:04,3637 Bennett Rd,EAST RIDGE,34.996884,-85.261545,ACC3-MVC Unknown Injuries,1589785200,5/18/2020,7,
5/18/2020 7:59,10:33.0,3637 Bennett Rd,EAST RIDGE,34.996884,-85.261545,ACC2-MVC No Injuries,1589785200,5/18/2020,7,
5/18/2020 7:28,5/18/2020 7:34,Ooltewah Ringgold Rd / Apison Pike,COLLEGEDALE,35.059606,-85.0667,ACC1-MVC Injuries,1589785200,5/18/2020,7,
5/18/2020 7:28,34:03.3,Ooltewah Ringgold Rd / Apison Pike,COLLEGEDALE,35.059606,-85.0667,ACC1-MVC Injuries,1589785200,5/18/2020,7,
5/18/2020 7:26,35:11.6,4521 OOLTEWAH RINGGOLD RD,COLLEGEDALE,35.053553,-85.070692,ACC1-MVC Injuries,1589785200,5/18/2020,7,
5/18/2020 7:23,39:35.4,Mountain Creek Rd / Signal Mountain Rd,CHATTANOOGA,35.098369,-85.327973,ACC1-MVC Injuries,1589785200,5/18/2020,7,466
5/18/2020 7:23,57:06.8,Mountain Creek Rd / Signal Mountain Rd,CHATTANOOGA,35.098369,-85.327973,ACC1-MVC Injuries,1589785200,5/18/2020,7,466
5/18/2020 7:21,5/18/2020 7:23,703 Signal Mountain Rd,CHATTANOOGA,35.098406,-85.329331,ACC3-MVC Unknown Injuries,1589785200,5/18/2020,7,466
5/18/2020 7:21,28:33.3,Mountain Creek Rd / Signal Mountain Rd,CHATTANOOGA,35.098369,-85.327973,ACC1-MVC Injuries,1589785200,5/18/2020,7,466
5/18/2020 7:21,06:46.5,4521 Ooltewah Ringgold Rd,COLLEGEDALE,35.053553,-85.070692,ACC3-MVC Unknown Injuries,1589785200,5/18/2020,7,
5/18/2020 7:19,5/18/2020 7:23,Lee Hwy / Bonny Oaks Dr,CHATTANOOGA,35.060689,-85.134239,ACC1-MVC Injuries,1589785200,5/18/2020,7,340
5/18/2020 7:19,5/18/2020 7:34,Lee Hwy / Bonny Oaks Dr,CHATTANOOGA,35.060689,-85.134239,ACC1-MVC Injuries,1589785200,5/18/2020,7,340
5/18/2020 7:19,45:59.5,700 INTERSTATE 75 SB,CHATTANOOGA,35.05514,-85.138005,ACC1-MVC Injuries,1589785200,5/18/2020,7,305
5/18/2020 7:19,5/18/2020 7:30,Bailey Ave / S Holtzclaw Ave,CHATTANOOGA,35.036483,-85.284243,ACC3-MVC Unknown Injuries,1589785200,5/18/2020,7,215
5/18/2020 7:15,5/18/2020 8:40,700 INTERSTATE 75 SB,CHATTANOOGA,35.05514,-85.138005,ACC1-MVC Injuries,1589785200,5/18/2020,7,305
5/18/2020 7:01,5/18/2020 7:43,11301-11499 Hixson Pike,SODDY DAISY,35.27548,-85.14499,ACC1-MVC Injuries,1589785200,5/18/2020,7,
5/18/2020 7:01,57:46.3,11301-11499 Hixson Pike,SODDY DAISY,35.27548,-85.14499,ACC1-MVC Injuries,1589785200,5/18/2020,7,
5/18/2020 7:00,5/18/2020 7:43,11301-11499 Hixson Pike,SODDY DAISY,35.27548,-85.14499,ACC1-MVC Injuries,1589785200,5/18/2020,7,
5/18/2020 5:43,5/18/2020 5:44,17540 - 17819 Interstate 24 Eb,CHATTANOOGA,35.028245,-85.360307,ACC1-MVC Injuries,1589778000,5/18/2020,5,169
5/18/2020 5:43,5/18/2020 5:43,17540 - 17819 Interstate 24 Eb,CHATTANOOGA,35.028245,-85.360307,ACC1-MVC Injuries,1589778000,5/18/2020,5,169
5/18/2020 5:42,47:26.1,17800 INTERSTATE 24 WB,CHATTANOOGA,35.027231,-85.323459,ACC2-MVC No Injuries,1589778000,5/18/2020,5,173
5/19/2020 22:47,30:13.0,1500 RIVERSIDE DR,CHATTANOOGA,35.054816,-85.282056,ACC2-MVC No Injuries,1589925600,5/19/2020,22,285
5/19/2020 22:18,08:10.9,6200 Ringgold Rd,EAST RIDGE,34.989454,-85.212831,ACC2-MVC No Injuries,1589925600,5/19/2020,22,
5/19/2020 21:57,5/19/2020 23:30,5102 St Elmo Ave,CHATTANOOGA,34.992193,-85.330771,ACC2-MVC No Injuries,1589922000,5/19/2020,21,36
5/19/2020 21:46,5/19/2020 21:46,E 23rd St / Dodds Ave,CHATTANOOGA,35.01572,-85.273583,ACC1-MVC Injuries,1589922000,5/19/2020,21,139
5/19/2020 21:46,05:38.1,E 23rd St / Dodds Ave,CHATTANOOGA,35.01572,-85.273583,ACC1-MVC Injuries,1589922000,5/19/2020,21,139
5/19/2020 21:46,20:02.5,2100 DODDS AVE,CHATTANOOGA,35.016613,-85.272748,ACC1-MVC Injuries,1589922000,5/19/2020,21,139
5/19/2020 21:43,5/19/2020 22:33,2100 DODDS AVE,CHATTANOOGA,35.016613,-85.272748,ACC1-MVC Injuries,1589922000,5/19/2020,21,139
5/19/2020 21:30,57:00.8,4829 Brainerd Rd,CHATTANOOGA,35.013535,-85.22846,ACC2-MVC No Injuries,1589922000,5/19/2020,21,106
5/19/2020 20:18,59:16.3,N ORCHARD KNOB AVE / E 3RD ST,CHATTANOOGA,35.040879,-85.27199,ACCDEL-MVC Delayed,1589918400,5/19/2020,20,217
5/19/2020 18:17,03:37.1,4040 Platinum Way,HAMILTON COUNTY,35.046233,-85.077469,ACC2-MVC No Injuries,1589911200,5/19/2020,18,
5/19/2020 18:10,43:05.5,4850 Highway 58,CHATTANOOGA,35.091467,-85.181294,ACC2-MVC No Injuries,1589911200,5/19/2020,18,448
5/19/2020 18:05,34:06.6,4800 HIXSON PIKE,CHATTANOOGA,35.125222,-85.247534,ACC2-MVC No Injuries,1589911200,5/19/2020,18,585
5/19/2020 17:54,56:45.4,1700 Highway 27 Nb,SODDY DAISY,35.233943,-85.196865,ACC1-MVC Injuries,1589907600,5/19/2020,17,
5/19/2020 17:54,5/19/2020 17:55,1700 Highway 27 Nb,SODDY DAISY,35.233943,-85.196865,ACC1-MVC Injuries,1589907600,5/19/2020,17,
5/19/2020 17:51,48:33.3,1700 Highway 27 Nb,SODDY DAISY,35.233943,-85.196865,ACC2-MVC No Injuries,1589907600,5/19/2020,17,
5/19/2020 17:19,5/19/2020 17:23,6925 Lee Hwy,CHATTANOOGA,35.04384,-85.164693,ACC3-MVC Unknown Injuries,1589907600,5/19/2020,17,265
5/19/2020 17:19,36:20.1,6925 Lee Hwy,CHATTANOOGA,35.04384,-85.164693,ACC1-MVC Injuries,1589907600,5/19/2020,17,265
5/19/2020 17:19,46:01.6,6925 Lee Hwy,CHATTANOOGA,35.04384,-85.164693,ACC1-MVC Injuries,1589907600,5/19/2020,17,265
5/19/2020 17:18,42:05.4,6925 Lee Hwy,CHATTANOOGA,35.04384,-85.164693,ACC1-MVC Injuries,1589907600,5/19/2020,17,265
5/19/2020 17:18,43:37.2,St Thomas St / Ringgold Rd,EAST RIDGE,34.990003,-85.199397,ACC2-MVC No Injuries,1589907600,5/19/2020,17,
5/19/2020 17:01,5/19/2020 17:46,1700 - 1795 Dayton Blvd,RED BANK,35.083496,-85.317733,ACC2-MVC No Injuries,1589907600,5/19/2020,17,430
5/19/2020 16:58,25:53.4,6914 Shallowford Rd,CHATTANOOGA,35.044035,-85.161305,ACCDEL-MVC Delayed,1589904000,5/19/2020,16,266
5/19/2020 16:52,31:22.9,1932 GUNBARREL RD,CHATTANOOGA,35.029434,-85.154576,ACC2-MVC No Injuries,1589904000,5/19/2020,16,196
5/19/2020 16:31,40:38.5,Highway 153 / Berean Ln,CHATTANOOGA,35.144308,-85.249115,ACC2-MVC No Injuries,1589904000,5/19/2020,16,625
5/19/2020 16:23,5/19/2020 16:35,8500 HIXSON PIKE,HAMILTON COUNTY,35.199203,-85.161511,ACC1-MVC Injuries,1589904000,5/19/2020,16,
5/19/2020 16:23,49:44.5,8500 HIXSON PIKE,HAMILTON COUNTY,35.199203,-85.161511,ACC1-MVC Injuries,1589904000,5/19/2020,16,
5/19/2020 16:17,57:34.6,8500 HIXSON PIKE,HAMILTON COUNTY,35.199203,-85.161511,ACC1-MVC Injuries,1589904000,5/19/2020,16,
5/19/2020 16:11,5/19/2020 16:24,Volkswagen Dr / Exit 9 E On Ramp Nb,CHATTANOOGA,35.073632,-85.110957,ACC3-MVC Unknown Injuries,1589904000,5/19/2020,16,382
5/19/2020 15:57,5/19/2020 15:59,901-1199 Lupton Dr,CHATTANOOGA,35.10192,-85.26741,ACC2-MVC No Injuries,1589900400,5/19/2020,15,471
5/19/2020 15:55,5/19/2020 16:38,900 - 1199 Lupton Dr,CHATTANOOGA,35.104265,-85.273561,ACC2-MVC No Injuries,1589900400,5/19/2020,15,504
5/19/2020 15:53,15:06.6,4180 - 4199 Jersey Pike,CHATTANOOGA,35.06487,-85.195673,ACC1-MVC Injuries,1589900400,5/19/2020,15,332
5/19/2020 15:53,48:25.6,4180 - 4199 Jersey Pike,CHATTANOOGA,35.06487,-85.195673,ACC1-MVC Injuries,1589900400,5/19/2020,15,332
5/19/2020 15:52,06:01.8,4180 - 4199 Jersey Pike,CHATTANOOGA,35.06487,-85.195673,ACC1-MVC Injuries,1589900400,5/19/2020,15,332
5/19/2020 15:50,32:23.2,7305 JARNIGAN RD,CHATTANOOGA,35.029683,-85.157816,ACC2-MVC No Injuries,1589900400,5/19/2020,15,195
5/19/2020 15:29,53:35.1,6020 RELOCATION WAY,CHATTANOOGA,35.084945,-85.060762,ACC2-MVC No Injuries,1589900400,5/19/2020,15,461
5/19/2020 15:28,5/19/2020 15:42,2020 Gunbarrel Rd,CHATTANOOGA,35.033214,-85.151302,ACC2-MVC No Injuries,1589900400,5/19/2020,15,196
5/19/2020 15:24,15:36.0,3600 Hixson Pike,CHATTANOOGA,35.106069,-85.271275,ACCDEL-MVC Delayed,1589900400,5/19/2020,15,505
5/19/2020 15:22,30:02.7,6214 Bonny Oaks Dr,CHATTANOOGA,35.0736,-85.178105,ACC2-MVC No Injuries,1589900400,5/19/2020,15,372
5/19/2020 15:22,12:01.3,7719 Wimberly Dr,CHATTANOOGA,35.076839,-85.172693,ACC2-MVC No Injuries,1589900400,5/19/2020,15,410
5/19/2020 15:13,38:58.8,S Seminole Dr / E Main St,CHATTANOOGA,35.02097,-85.259781,ACC2-MVC No Injuries,1589900400,5/19/2020,15,141
5/19/2020 15:06,29:52.5,4917 HIGHWAY 58,CHATTANOOGA,35.093489,-85.181456,ACC2-MVC No Injuries,1589900400,5/19/2020,15,483
5/19/2020 14:00,41:32.8,965 MOUNTAIN CREEK RD,CHATTANOOGA,35.107878,-85.325629,ACC2-MVC No Injuries,1589896800,5/19/2020,14,499
5/19/2020 13:57,59:38.9,3600 CUMMINGS HWY,CHATTANOOGA,35.018425,-85.377439,ACC3-MVC Unknown Injuries,1589893200,5/19/2020,13,125
5/19/2020 13:39,19:39.2,5714 Brainerd Rd,CHATTANOOGA,35.011217,-85.213298,ACC2-MVC No Injuries,1589893200,5/19/2020,13,108
5/19/2020 13:27,13:57.5,14900 DAYTON PIKE,HAMILTON COUNTY,35.376329,-85.112066,ACC2-MVC No Injuries,1589893200,5/19/2020,13,
5/19/2020 13:00,36:32.4,1905 Gunbarrel Rd,CHATTANOOGA,35.027283,-85.157555,ACC2-MVC No Injuries,1589893200,5/19/2020,13,195
5/19/2020 12:29,51:53.3,6006 Ringgold Rd,EAST RIDGE,34.989698,-85.215801,ACC2-MVC No Injuries,1589889600,5/19/2020,12,
5/19/2020 12:23,33:47.8,Hickory Valley Rd / Bonny Oaks Dr,CHATTANOOGA,35.071531,-85.156379,ACC2-MVC No Injuries,1589889600,5/19/2020,12,376
5/19/2020 12:12,5/19/2020 12:12,400 Georgia Ave,SIGNAL MOUNTAIN,35.123942,-85.359423,ACC2-MVC No Injuries,1589889600,5/19/2020,12,
5/19/2020 11:54,36:10.0,2400 E 23rd St,CHATTANOOGA,35.015793,-85.275626,ACC1-MVC Injuries,1589886000,5/19/2020,11,139
5/19/2020 11:54,19:19.5,2400 E 23rd St,CHATTANOOGA,35.015793,-85.275626,ACC1-MVC Injuries,1589886000,5/19/2020,11,139
5/19/2020 11:54,5/19/2020 12:45,2400 E 23rd St,CHATTANOOGA,35.015793,-85.275626,ACC1-MVC Injuries,1589886000,5/19/2020,11,139
5/19/2020 11:53,5/19/2020 11:56,2401 E 23rd St,CHATTANOOGA,35.016845,-85.27586,ACC3-MVC Unknown Injuries,1589886000,5/19/2020,11,139
5/19/2020 11:33,57:14.6,9408 Apison Pike,COLLEGEDALE,35.059211,-85.068432,ACC2-MVC No Injuries,1589886000,5/19/2020,11,
5/19/2020 11:14,24:23.6,1-69 Highway 153 Sb,CHATTANOOGA,35.029158,-85.179143,ACC2-MVC No Injuries,1589886000,5/19/2020,11,192
5/19/2020 10:15,25:34.8,E 32nd St / Clio Ave,CHATTANOOGA,35.007748,-85.292197,ACC2-MVC No Injuries,1589882400,5/19/2020,10,98
5/19/2020 8:59,5/19/2020 10:42,32 Lost Mound Dr,CHATTANOOGA,35.092753,-85.259003,ACC2-MVC No Injuries,1589875200,5/19/2020,8,472
5/19/2020 7:46,5/19/2020 8:20,17700 INTERSTATE 24 EB,CHATTANOOGA,35.019833,-85.336134,ACC2-MVC No Injuries,1589871600,5/19/2020,7,131
5/19/2020 7:17,5/19/2020 7:23,9840 Highway 58,HAMILTON COUNTY,35.209852,-85.034868,ACC3-MVC Unknown Injuries,1589871600,5/19/2020,7,
5/19/2020 6:49,09:55.9,11500 HIGHWAY 58,HAMILTON COUNTY,35.263464,-84.991643,ACC2-MVC No Injuries,1589868000,5/19/2020,6,
5/19/2020 6:44,09:57.6,9012 E Brainerd Rd,HAMILTON COUNTY,35.00418,-85.123877,ACC2-MVC No Injuries,1589868000,5/19/2020,6,82
5/19/2020 6:16,25:04.0,Frawley Rd / Ringgold Rd,EAST RIDGE,34.988345,-85.191565,ACC2-MVC No Injuries,1589868000,5/19/2020,6,
5/19/2020 5:40,55:15.3,9868 HIGHWAY 58,HAMILTON COUNTY,35.210862,-85.034089,ACC3-MVC Unknown Injuries,1589864400,5/19/2020,5,
5/19/2020 4:05,05:59.5,Mccallie Ferry Rd / Stormer Rd,HAMILTON COUNTY,35.340312,-85.119812,ACC1-MVC Injuries,1589860800,5/19/2020,4,
5/19/2020 4:05,5/19/2020 5:22,400 MCCALLIE FERRY RD,HAMILTON COUNTY,35.340312,-85.119812,ACC1-MVC Injuries,1589860800,5/19/2020,4,
5/19/2020 4:05,29:56.8,Mccallie Ferry Rd / Stormer Rd,HAMILTON COUNTY,35.340312,-85.119812,ACC1-MVC Injuries,1589860800,5/19/2020,4,
5/19/2020 3:15,5/19/2020 5:28,300 MCCALLIE FERRY RD,HAMILTON COUNTY,35.338939,-85.123586,ACC2-MVC No Injuries,1589857200,5/19/2020,3,
5/19/2020 1:06,5/19/2020 1:23,1200 Carter St,CHATTANOOGA,35.041751,-85.313207,ACC2-MVC No Injuries,1589850000,5/19/2020,1,211
5/19/2020 1:03,5/19/2020 2:06,120 Highway 27 Sb,CHATTANOOGA,35.047051,-85.314266,ACC2-MVC No Injuries,1589850000,5/19/2020,1,245
5/20/2020 22:01,5/20/2020 22:03,108 Shallowford Rd,CHATTANOOGA,35.03532,-85.254441,ACC1-MVC Injuries,1590012000,5/20/2020,22,219
5/20/2020 21:36,58:12.4,3901 Dayton Blvd,RED BANK,35.119695,-85.291474,ACC2-MVC No Injuries,1590008400,5/20/2020,21,
5/20/2020 20:46,53:19.9,3003 New York Ave,CHATTANOOGA,35.070661,-85.235396,ACCDEL-MVC Delayed,1590004800,5/20/2020,20,365
5/20/2020 20:08,55:16.4,7030 Amin Dr,CHATTANOOGA,35.041907,-85.160592,ACC2-MVC No Injuries,1590004800,5/20/2020,20,266
5/20/2020 19:39,5/20/2020 20:17,5870 Grubb Rd,CHATTANOOGA,35.157326,-85.246353,ACC2-MVC No Injuries,1590001200,5/20/2020,19,657
5/20/2020 19:13,45:19.7,10-18 Exit Interstate 75 Off Ramp Nb,CHATTANOOGA,35.028248,-85.17096,ACC2-MVC No Injuries,1590001200,5/20/2020,19,193
5/20/2020 18:36,11:00.6,5605 Little Debbie Pkwy,COLLEGEDALE,35.084156,-85.06439,ACC2-MVC No Injuries,1589997600,5/20/2020,18,425
5/20/2020 18:33,53:48.9,200 Interstate 75 Nb,CHATTANOOGA,35.007825,-85.201076,ACC3-MVC Unknown Injuries,1589997600,5/20/2020,18,109
5/20/2020 18:20,01:26.7,5113 Highway 153,CHATTANOOGA,35.121975,-85.239625,ACC2-MVC No Injuries,1589997600,5/20/2020,18,566
5/20/2020 18:16,12:00.9,Shallowford Rd / Shallowford Village Dr,CHATTANOOGA,35.043326,-85.158111,ACC2-MVC No Injuries,1589997600,5/20/2020,18,266
5/20/2020 18:14,13:10.4,18410 Interstate 24 Wb,CHATTANOOGA,35.008373,-85.236464,ACC2-MVC No Injuries,1589997600,5/20/2020,18,105
5/20/2020 18:09,35:59.7,701-799 Lupton Dr,CHATTANOOGA,35.106618,-85.278533,ACC2-MVC No Injuries,1589997600,5/20/2020,18,537
5/20/2020 18:05,5/20/2020 18:06,2-98 W 8th St,CHATTANOOGA,35.047082,-85.31033,ACC1-MVC Injuries,1589997600,5/20/2020,18,245
5/20/2020 17:38,34:10.3,3806 Murray Hills Dr,CHATTANOOGA,35.085592,-85.206771,ACC2-MVC No Injuries,1589994000,5/20/2020,17,445
5/20/2020 17:38,5/20/2020 17:42,6316-6339 Bonny Oaks Dr,CHATTANOOGA,35.074388,-85.173135,ACC1-MVC Injuries,1589994000,5/20/2020,17,410
5/20/2020 17:33,29:53.1,18050 INTERSTATE 24 WB,CHATTANOOGA,35.018751,-85.288775,ACC2-MVC No Injuries,1589994000,5/20/2020,17,137
5/20/2020 17:28,01:55.0,W 25th St / Williams St,CHATTANOOGA,35.027764,-85.314283,ACC2-MVC No Injuries,1589994000,5/20/2020,17,174
5/20/2020 17:16,00:38.3,7414-7499 BONNY OAKS DR,CHATTANOOGA,35.061439,-85.135899,ACC2-MVC No Injuries,1589994000,5/20/2020,17,340
5/20/2020 17:02,36:00.4,Cummings Hwy / Wauhatchie Pike,CHATTANOOGA,35.020313,-85.365756,ACC2-MVC No Injuries,1589994000,5/20/2020,17,127
5/20/2020 16:55,5/20/2020 17:37,2298 E 23RD ST,CHATTANOOGA,35.016787,-85.277362,ACC2-MVC No Injuries,1589990400,5/20/2020,16,139
5/20/2020 16:51,01:31.4,E BRAINERD RD / FULLER RD,HAMILTON COUNTY,34.999495,-85.107493,ACC3-MVC Unknown Injuries,1589990400,5/20/2020,16,
5/20/2020 16:45,5/20/2020 16:48,7703 Lee Hwy,CHATTANOOGA,35.061224,-85.133966,ACC2-MVC No Injuries,1589990400,5/20/2020,16,340
5/20/2020 16:41,19:14.0,700 INTERSTATE 75 SB,CHATTANOOGA,35.05514,-85.138005,ACC2-MVC No Injuries,1589990400,5/20/2020,16,305
5/20/2020 16:38,5/20/2020 16:42,Fuller Rd / E Brainerd Rd,CHATTANOOGA,35.000796,-85.130984,ACC2-MVC No Injuries,1589990400,5/20/2020,16,81
5/20/2020 16:24,22:14.9,3410 Amnicola Hwy,CHATTANOOGA,35.081783,-85.26321,ACC2-MVC No Injuries,1589990400,5/20/2020,16,437
5/20/2020 16:14,5/20/2020 16:31,E 28th St / Rossville Blvd,CHATTANOOGA,35.015093,-85.293499,ACC2-MVC No Injuries,1589990400,5/20/2020,16,137
5/20/2020 16:10,20:20.8,Chimney Hills Dr / Old Hixson Pike,LAKESITE,35.205052,-85.136538,ACC1-MVC Injuries,1589990400,5/20/2020,16,
5/20/2020 16:03,5/20/2020 16:48,7000-7018 Shallowford Rd,CHATTANOOGA,35.04345,-85.15902,ACC2-MVC No Injuries,1589990400,5/20/2020,16,266
5/20/2020 15:46,19:31.3,5238 Highway 153,CHATTANOOGA,35.124937,-85.240093,ACC2-MVC No Injuries,1589986800,5/20/2020,15,566
5/20/2020 15:42,28:25.8,8300 HICKORY VALLEY RD,CHATTANOOGA,35.103016,-85.158683,ACC2-MVC No Injuries,1589986800,5/20/2020,15,518
5/20/2020 15:30,56:38.0,Norcross Rd / Ely Rd,CHATTANOOGA,35.121195,-85.258137,ACC2-MVC No Injuries,1589986800,5/20/2020,15,564
5/20/2020 15:19,5/20/2020 16:17,3821 Hixson Pike,CHATTANOOGA,35.11152,-85.270014,ACC4-MVC Entrapment,1589986800,5/20/2020,15,538
5/20/2020 15:18,5/20/2020 15:19,Hixson Pike / Lupton Dr,CHATTANOOGA,35.104265,-85.273561,ACC3-MVC Unknown Injuries,1589986800,5/20/2020,15,504
5/20/2020 15:14,12:04.6,7951-8199 Apison Pike,CHATTANOOGA,35.069882,-85.100813,ACC2-MVC No Injuries,1589986800,5/20/2020,15,383
5/20/2020 15:07,17:10.2,1100 Interstate 75 Sb,CHATTANOOGA,35.082937,-85.078216,ACC2-MVC No Injuries,1589986800,5/20/2020,15,423
5/20/2020 14:52,41:40.2,18010 INTERSTATE 24 WB,CHATTANOOGA,35.020518,-85.296484,ACC2-MVC No Injuries,1589983200,5/20/2020,14,136
5/20/2020 14:52,5/20/2020 14:55,17940-18029 Interstate 24 Wb,CHATTANOOGA,35.024578,-85.300723,ACC3-MVC Unknown Injuries,1589983200,5/20/2020,14,136
5/20/2020 14:45,54:58.0,1441 Jenkins Rd,CHATTANOOGA,35.012111,-85.15122,ACC2-MVC No Injuries,1589983200,5/20/2020,14,116
5/20/2020 14:42,5/20/2020 17:04,1229 Gadd Rd,CHATTANOOGA,35.142494,-85.244267,ACC2-MVC No Injuries,1589983200,5/20/2020,14,625
5/20/2020 14:30,5/20/2020 14:39,1365 ROBERTS MILL RD,HAMILTON COUNTY,35.218246,-85.266101,ACC1-MVC Injuries,1589983200,5/20/2020,14,
5/20/2020 14:30,39:41.9,800-1365 Roberts Mill Rd,HAMILTON COUNTY,35.208582,-85.259925,ACC1-MVC Injuries,1589983200,5/20/2020,14,
5/20/2020 14:17,5/20/2020 14:17,3900 Ringgold Rd,EAST RIDGE,34.998408,-85.255218,ACC2-MVC No Injuries,1589983200,5/20/2020,14,
5/20/2020 14:15,49:12.9,7345 LEE HWY,CHATTANOOGA,35.054656,-85.146128,ACC2-MVC No Injuries,1589983200,5/20/2020,14,304
5/20/2020 14:13,41:45.6,WILSON RD / WORKMAN RD,CHATTANOOGA,34.995819,-85.306211,ACC2-MVC No Injuries,1589983200,5/20/2020,14,39
5/20/2020 14:09,58:14.4,Workman Rd / Rossville Blvd,CHATTANOOGA,34.98971,-85.289841,ACC2-MVC No Injuries,1589983200,5/20/2020,14,41
5/20/2020 13:58,13:36.8,150 INTERSTATE 75 NB,CHATTANOOGA,35.005156,-85.208866,ACC2-MVC No Injuries,1589979600,5/20/2020,13,70
5/20/2020 13:48,43:35.4,5200-5300 Hixson Pike,CHATTANOOGA,35.140655,-85.231986,ACC2-MVC No Injuries,1589979600,5/20/2020,13,627
5/20/2020 13:33,54:17.4,1311 Green Pond Rd,HAMILTON COUNTY,35.245335,-85.148605,ACC2-MVC No Injuries,1589979600,5/20/2020,13,
5/20/2020 13:01,52:53.6,7804 E BRAINERD RD,CHATTANOOGA,35.008124,-85.154777,ACC2-MVC No Injuries,1589979600,5/20/2020,13,115
5/20/2020 12:56,08:04.0,1900 - 1999 Dupont Pkwy Sb,CHATTANOOGA,35.11417,-85.250235,ACC1-MVC Injuries,1589976000,5/20/2020,12,541
5/20/2020 12:53,50:56.0,10900-10931 APISON PIKE,COLLEGEDALE,35.036267,-85.025467,ACC2-MVC No Injuries,1589976000,5/20/2020,12,
5/20/2020 12:50,53:24.6,2100 Gunbarrel Rd,CHATTANOOGA,35.034092,-85.153419,ACC2-MVC No Injuries,1589976000,5/20/2020,12,233
5/20/2020 12:36,5/20/2020 12:50,2337 Mccallie Ave,CHATTANOOGA,35.034586,-85.267198,ACC2-MVC No Injuries,1589976000,5/20/2020,12,217
5/20/2020 12:14,39:18.7,9793 Falcon Crest Dr,HAMILTON COUNTY,35.225683,-85.029239,ACC2-MVC No Injuries,1589976000,5/20/2020,12,
5/20/2020 12:08,32:41.9,6009 Ooltewah Georgetown Rd,CHATTANOOGA,35.083394,-85.058605,ACC2-MVC No Injuries,1589976000,5/20/2020,12,461
