Accident,Longitude,Latitude,Unix,Hour,Date,Join_Count,GRID_ID,Grid_Num,NBR_LANES,TY_TERRAIN,FUNC_CLASS,cloudCover,dewPoint,humidity,precipIntensity,pressure,temperature,uvIndex,visibility,windSpeed,Rain,Cloudy,Foggy,Snow,Clear,RainBefore,DayFrame,WeekDay,DayOfWeek
1,-85.376653,35.024495,1584118800,17,3/13/2020,157,M-23,166,2,2,19,0.73,54.96,0.74,0.0013,1020.8,63.24,5,10,7,0,1,0,0,0,0,4,1,4
1,-85.14933,35.00348,1584118800,17,3/13/2020,337,AR-26,78,2,2,19,0.66,56.15,0.74,0.0016,1020.7,64.81,5,10,8.89,0,1,0,0,0,0,4,1,4
1,-85.248293,35.126114,1584118800,17,3/13/2020,319,AE-11,585,2,2,19,0.73,54.96,0.72,0.0011,1020.8,64.01,5,10,7.91,0,1,0,0,0,0,4,1,4
1,-85.360307,35.028245,1584115200,16,3/13/2020,156,P-23,169,6,2,11,0.7,57.39,0.82,0.0013,1020.7,62.99,4,10,7.22,0,1,0,0,0,0,4,1,4
1,-85.21983,35.089088,1584115200,16,3/13/2020,122,AI-16,443,2,2,19,0.71,56.6,0.8,0.0005,1020.6,62.84,4,10,8.25,0,1,0,0,0,0,4,1,4
1,-85.309363,35.053961,1584115200,16,3/13/2020,999,W-20,282,2,2,16,0.7,56.87,0.81,0.0014,1020.7,62.89,4,10,7.58,0,1,0,0,0,0,4,1,4
1,-85.16582,35.033426,1584115200,16,3/13/2020,250,AP-23,194,2,2,19,0.72,57.42,0.8,0.0016,1020.5,63.79,4,10,8.6,0,1,0,0,0,0,4,1,4
1,-85.166838,35.032449,1584111600,15,3/13/2020,250,AP-23,194,2,2,19,0.8,59.44,0.89,0.0059,1019.9,62.63,3,10,9,0,1,0,0,0,1,4,1,4
1,-85.166422,35.032958,1584111600,15,3/13/2020,250,AP-23,194,2,2,19,0.8,59.44,0.89,0.0059,1019.9,62.63,3,10,9,0,1,0,0,0,1,4,1,4
1,-85.269877,35.111727,1584111600,15,3/13/2020,43,AB-13,538,2,2,19,0.77,57.89,0.89,0.0024,1020.2,61.17,3,10,7.95,0,1,0,0,0,1,4,1,4
1,-85.269877,35.111727,1584111600,15,3/13/2020,43,AB-13,538,2,2,19,0.77,57.89,0.89,0.0024,1020.2,61.17,3,10,7.95,0,1,0,0,0,1,4,1,4
1,-85.269877,35.111727,1584111600,15,3/13/2020,43,AB-13,538,2,2,19,0.77,57.89,0.89,0.0024,1020.2,61.17,3,10,7.95,0,1,0,0,0,1,4,1,4
1,-85.336105,35.086383,1584111600,15,3/13/2020,32,S-16,428,2,2,19,0.78,58.14,0.89,0.003,1020.3,61.43,3,10,7.74,0,1,0,0,0,1,4,1,4
1,-85.29486,35.1097,1584111600,15,3/13/2020,74,Y-13,535,2,2,19,0.77,57.83,0.89,0.0027,1020.2,61.07,3,10,7.9,0,1,0,0,0,1,4,1,4
1,-85.29486,35.1097,1584111600,15,3/13/2020,74,Y-13,535,2,2,19,0.77,57.83,0.89,0.0027,1020.2,61.07,3,10,7.9,0,1,0,0,0,1,4,1,4
1,-85.29486,35.1097,1584111600,15,3/13/2020,74,Y-13,535,2,2,19,0.77,57.83,0.89,0.0027,1020.2,61.07,3,10,7.9,0,1,0,0,0,1,4,1,4
1,-85.35868,35.041,1584111600,15,3/13/2020,17,P-22,207,2,2,19,0.79,58.59,0.9,0.0031,1020.2,61.69,3,10,7.6,0,1,0,0,0,1,4,1,4
1,-85.331318,35.094368,1584108000,14,3/13/2020,372,T-15,466,2,2,19,1,59.69,0.95,0.0181,1019.1,61.15,1,10,6.78,1,0,0,0,0,1,4,1,4
1,-85.066688,35.085686,1584108000,14,3/13/2020,447,BC-16,459,2,2,16,1,60.88,0.96,0.0218,1018.8,61.92,1,9.589,6.9,1,0,0,0,0,1,4,1,4
1,-85.100371,35.069316,1584104400,13,3/13/2020,89,AY-18,383,2,2,16,0.97,61.52,0.99,0.0392,1017.4,61.79,0,6.873,3.82,1,0,0,0,0,1,3,1,4
1,-85.198494,35.058437,1584100800,12,3/13/2020,253,AL-20,297,4,2,14,0.97,62.3,0.96,0.0178,1016.2,63.51,0,8.089,3.83,1,0,0,0,0,1,3,1,4
1,-85.198494,35.058437,1584100800,12,3/13/2020,253,AL-20,297,4,2,14,0.97,62.3,0.96,0.0178,1016.2,63.51,0,8.089,3.83,1,0,0,0,0,1,3,1,4
1,-85.192855,35.05841,1584100800,12,3/13/2020,123,AM-19,333,8,2,12,0.96,62.25,0.96,0.0247,1016.1,63.31,0,7.727,3.68,1,0,0,0,0,1,3,1,4
1,-85.220213,35.009919,1584097200,11,3/13/2020,592,AI-25,107,2,2,19,0.95,62.68,0.97,0.0854,1015,63.55,0,6.328,4.84,1,0,0,0,0,1,3,1,4
1,-85.220213,35.009919,1584097200,11,3/13/2020,592,AI-25,107,2,2,19,0.95,62.68,0.97,0.0854,1015,63.55,0,6.328,4.84,1,0,0,0,0,1,3,1,4
1,-85.219804,35.009934,1584097200,11,3/13/2020,592,AI-25,107,2,2,19,0.95,62.68,0.97,0.0854,1015,63.55,0,6.328,4.84,1,0,0,0,0,1,3,1,4
1,-85.178105,35.0736,1584097200,11,3/13/2020,90,AN-18,372,2,2,19,0.93,62.42,0.98,0.0731,1015,62.91,0,7.062,4.48,1,0,0,0,0,1,3,1,4
1,-85.158706,35.034528,1584097200,11,3/13/2020,884,AQ-22,232,2,2,17,0.94,62.45,0.98,0.0854,1015,63,0,6.558,4.71,1,0,0,0,0,1,3,1,4
1,-85.385665,35.016265,1584097200,11,3/13/2020,111,L-25,85,2,2,11,0.89,62.44,1,0.0956,1015.1,62.53,0,6.857,4.95,1,0,0,0,0,1,3,1,4
1,-85.385665,35.016265,1584097200,11,3/13/2020,111,L-25,85,2,2,11,0.89,62.44,1,0.0956,1015.1,62.53,0,6.857,4.95,1,0,0,0,0,1,3,1,4
1,-85.385665,35.016265,1584097200,11,3/13/2020,111,L-25,85,2,2,11,0.89,62.44,1,0.0956,1015.1,62.53,0,6.857,4.95,1,0,0,0,0,1,3,1,4
1,-85.385665,35.016265,1584097200,11,3/13/2020,111,L-25,85,2,2,11,0.89,62.44,1,0.0956,1015.1,62.53,0,6.857,4.95,1,0,0,0,0,1,3,1,4
1,-85.240382,35.13449,1584097200,11,3/13/2020,689,AF-11,586,4,2,14,0.91,62.5,0.99,0.0608,1015,62.82,0,7.896,3.68,1,0,0,0,0,1,3,1,4
1,-85.064316,35.090553,1584097200,11,3/13/2020,289,BD-16,460,2,2,16,0.94,62.02,1,0.077,1015,62.02,0,6.992,4.6,1,0,0,0,0,1,3,1,4
1,-85.279991,35.018321,1584097200,11,3/13/2020,882,AA-24,139,2,2,19,0.92,62.66,1,0.1136,1015,62.78,0,6.56,4.35,1,0,0,0,0,1,3,1,4
1,-85.197544,35.169143,1584097200,11,3/13/2020,11,AL-7,664,2,2,19,0.91,62.37,0.99,0.059,1014.9,62.64,0,8.155,3.84,1,0,0,0,0,1,3,1,4
1,-85.200939,35.020397,1584093600,10,3/13/2020,311,AK-24,149,2,2,19,0.96,62.41,0.92,0.015,1014.8,64.8,0,7.319,6.44,1,0,0,0,0,0,3,1,4
1,-85.200939,35.020397,1584093600,10,3/13/2020,311,AK-24,149,2,2,19,0.96,62.41,0.92,0.015,1014.8,64.8,0,7.319,6.44,1,0,0,0,0,0,3,1,4
1,-85.200939,35.020397,1584093600,10,3/13/2020,311,AK-24,149,2,2,19,0.96,62.41,0.92,0.015,1014.8,64.8,0,7.319,6.44,1,0,0,0,0,0,3,1,4
1,-85.154777,35.008124,1584093600,10,3/13/2020,196,AQ-25,115,2,2,19,0.92,62.12,0.95,0.031,1014.7,63.61,0,7.566,5.49,1,0,0,0,0,1,3,1,4
1,-85.157294,35.042997,1584093600,10,3/13/2020,833,AQ-21,266,4,2,14,0.93,62.1,0.95,0.0305,1014.7,63.69,0,7.745,6.1,1,0,0,0,0,1,3,1,4
1,-85.198323,35.022082,1584090000,9,3/13/2020,258,AL-24,150,2,2,19,0.95,61.26,0.87,0.0025,1014.1,65.38,0,9.464,7.57,0,1,0,0,0,0,2,1,4
1,-85.200939,35.020397,1584090000,9,3/13/2020,311,AK-24,149,2,2,19,0.94,61.4,0.87,0.0039,1014.1,65.23,0,9.431,7.15,0,1,0,0,0,0,2,1,4
1,-85.193575,35.06164,1584090000,9,3/13/2020,181,AL-19,332,2,2,12,0.93,61.64,0.9,0.0149,1014.1,64.58,0,9.332,7.24,1,0,0,0,0,0,2,1,4
1,-85.152302,35.062156,1584090000,9,3/13/2020,16,AR-19,338,2,2,19,0.91,61.76,0.92,0.019,1014.1,64.21,0,9.18,6.85,1,0,0,0,0,0,2,1,4
1,-85.307535,35.052362,1584086400,8,3/13/2020,999,W-20,282,2,2,16,0.83,61.93,0.89,0.0102,1013.4,65.14,0,10,7.6,0,1,0,0,0,0,2,1,4
1,-85.150002,35.040336,1584086400,8,3/13/2020,1359,AR-22,233,4,2,19,0.76,61.34,0.88,0.0055,1013.5,64.99,0,9.596,7.45,0,1,0,0,0,0,2,1,4
1,-85.280427,35.017689,1584082800,7,3/13/2020,882,AA-24,139,2,2,19,0.81,61.39,0.86,0.0017,1013,65.76,0,10,7.67,0,1,0,0,0,1,2,1,4
1,-85.235547,35.13896,1584082800,7,3/13/2020,123,AG-10,607,2,2,17,0.77,61.71,0.87,0.003,1012.9,65.6,0,10,7.56,0,1,0,0,0,1,2,1,4
1,-85.224037,35.004646,1584082800,7,3/13/2020,486,AH-26,68,2,2,19,0.85,61.19,0.85,0.0018,1013.1,65.87,0,10,7.54,0,1,0,0,0,1,2,1,4
1,-85.251928,35.026062,1584082800,7,3/13/2020,485,AE-23,183,2,2,19,0.84,61.21,0.86,0.0015,1013.1,65.52,0,10,7.55,0,1,0,0,0,1,2,1,4
1,-85.379703,35.018443,1584082800,7,3/13/2020,360,M-24,125,4,2,16,0.76,61.51,0.87,0.0016,1013,65.62,0,10,8.31,0,1,0,0,0,1,2,1,4
1,-85.379703,35.018443,1584082800,7,3/13/2020,360,M-24,125,4,2,16,0.76,61.51,0.87,0.0016,1013,65.62,0,10,8.31,0,1,0,0,0,1,2,1,4
1,-85.379703,35.018443,1584082800,7,3/13/2020,360,M-24,125,4,2,16,0.76,61.51,0.87,0.0016,1013,65.62,0,10,8.31,0,1,0,0,0,1,2,1,4
1,-85.263344,35.032718,1584082800,7,3/13/2020,395,AC-22,218,2,2,19,0.82,61.29,0.86,0.0017,1013,65.5,0,10,7.6,0,1,0,0,0,1,2,1,4
1,-85.27282,35.014566,1584082800,7,3/13/2020,322,AB-25,101,2,2,19,0.82,61.17,0.87,0.0016,1013,65.22,0,10,7.63,0,1,0,0,0,1,2,1,4
1,-85.272976,35.014562,1584082800,7,3/13/2020,322,AB-25,101,2,2,19,0.82,61.17,0.87,0.0016,1013,65.22,0,10,7.63,0,1,0,0,0,1,2,1,4
1,-85.270226,35.070037,1584079200,6,3/13/2020,124,AB-18,360,2,2,19,0.65,61.46,0.84,0.0082,1012.7,66.39,0,10,7.5,1,0,0,0,0,0,2,1,4
1,-85.270226,35.070037,1584079200,6,3/13/2020,124,AB-18,360,2,2,19,0.65,61.46,0.84,0.0082,1012.7,66.39,0,10,7.5,1,0,0,0,0,0,2,1,4
1,-85.269181,35.072228,1584079200,6,3/13/2020,124,AB-18,360,2,2,19,0.65,61.46,0.84,0.0082,1012.7,66.39,0,10,7.5,1,0,0,0,0,0,2,1,4
1,-85.261092,35.086833,1584079200,6,3/13/2020,249,AC-16,437,4,2,14,0.65,61.5,0.84,0.0087,1012.6,66.46,0,10,7.53,1,0,0,0,0,0,2,1,4
1,-85.270065,35.070619,1584075600,5,3/13/2020,124,AB-18,360,2,2,19,0.55,61.12,0.81,0.0067,1012.5,67.3,0,10,8.37,0,1,0,0,0,0,2,1,4
1,-85.247165,35.022827,1584075600,5,3/13/2020,485,AE-23,183,2,2,19,0.64,60.72,0.81,0.0066,1012.6,66.88,0,10,7.95,1,0,0,0,0,0,2,1,4
1,-85.329091,34.99947,1584068400,3,3/13/2020,38,T-27,36,2,2,19,0.34,60.36,0.76,0.0069,1011.9,68.19,0,10,8.54,0,1,0,0,0,0,1,1,4
1,-85.288065,34.996523,1584061200,1,3/13/2020,157,Z-27,42,2,2,19,0.47,61.92,0.79,0.001,1010.5,68.74,0,10,7.01,0,1,0,0,0,0,1,1,4
1,-85.262273,35.021303,1584061200,1,3/13/2020,206,AC-24,141,2,2,19,0.48,61.6,0.8,0.0009,1010.5,67.95,0,10,6.91,0,1,0,0,0,0,1,1,4
1,-85.262273,35.021303,1584061200,1,3/13/2020,206,AC-24,141,2,2,19,0.48,61.6,0.8,0.0009,1010.5,67.95,0,10,6.91,0,1,0,0,0,0,1,1,4
1,-85.262273,35.021303,1584061200,1,3/13/2020,206,AC-24,141,2,2,19,0.48,61.6,0.8,0.0009,1010.5,67.95,0,10,6.91,0,1,0,0,0,0,1,1,4
1,-85.262273,35.021303,1584061200,1,3/13/2020,206,AC-24,141,2,2,19,0.48,61.6,0.8,0.0009,1010.5,67.95,0,10,6.91,0,1,0,0,0,0,1,1,4
1,-85.25811,35.01938,1584057600,0,3/13/2020,91,AD-24,142,2,2,19,0.45,62.19,0.79,0.0002,1010.2,68.96,0,10,7.08,0,1,0,0,0,0,1,1,4
1,-85.25811,35.01938,1584057600,0,3/13/2020,91,AD-24,142,2,2,19,0.45,62.19,0.79,0.0002,1010.2,68.96,0,10,7.08,0,1,0,0,0,0,1,1,4
1,-85.264672,35.020788,1584057600,0,3/13/2020,206,AC-24,141,2,2,19,0.43,62.09,0.79,0.0003,1010.2,68.7,0,10,7.18,0,1,0,0,0,0,1,1,4
1,-85.262452,35.021302,1584057600,0,3/13/2020,206,AC-24,141,2,2,19,0.43,62.09,0.79,0.0003,1010.2,68.7,0,10,7.18,0,1,0,0,0,0,1,1,4
1,-85.208866,35.005156,1584226800,23,3/14/2020,661,AJ-26,70,4,1,11,0.52,54.99,0.74,0,1023.2,63.34,0,10,2.06,0,1,0,0,0,0,1,0,5
1,-85.260921,35.053263,1584226800,23,3/14/2020,221,AC-20,288,2,2,19,0.47,55.05,0.74,0,1023.1,63.39,0,10,2.66,0,1,0,0,0,0,1,0,5
1,-85.191791,35.086278,1584223200,22,3/14/2020,260,AM-16,447,2,2,19,0.47,54.92,0.71,0,1022.9,64.5,1,10,4.53,0,1,0,0,0,0,1,0,5
1,-85.402588,34.989782,1584219600,21,3/14/2020,38,J-28,4,4,2,11,0.78,53.18,0.66,0.0011,1022.7,64.61,2,10,4.29,0,1,0,0,0,0,1,0,5
1,-85.159404,35.023126,1584219600,21,3/14/2020,659,AQ-23,195,2,2,19,0.78,53.1,0.7,0.0009,1023,63.15,2,10,5.53,0,1,0,0,0,0,1,0,5
1,-85.296677,35.082483,1584208800,18,3/14/2020,98,X-17,393,2,2,19,0.95,46.15,0.69,0,1024.9,56.27,4,10,3.57,0,1,0,0,0,0,4,0,5
1,-85.248144,35.155751,1584208800,18,3/14/2020,447,AE-8,642,2,2,19,0.91,46.11,0.66,0,1024.9,57.22,4,10,4.48,0,1,0,0,0,0,4,0,5
1,-85.205213,35.008709,1584198000,15,3/14/2020,833,AK-25,109,8,2,11,0.92,42.5,0.73,0.0215,1026.2,50.68,3,10,2.78,1,0,0,0,0,0,4,0,5
1,-85.168462,35.040619,1584198000,15,3/14/2020,174,AP-22,231,2,2,19,0.9,42.17,0.72,0.0219,1026.2,50.92,3,10,2.83,1,0,0,0,0,0,4,0,5
1,-85.168462,35.040619,1584198000,15,3/14/2020,174,AP-22,231,2,2,19,0.9,42.17,0.72,0.0219,1026.2,50.92,3,10,2.83,1,0,0,0,0,0,4,0,5
1,-85.168462,35.040619,1584198000,15,3/14/2020,174,AP-22,231,2,2,19,0.9,42.17,0.72,0.0219,1026.2,50.92,3,10,2.83,1,0,0,0,0,0,4,0,5
1,-85.210866,35.001294,1584198000,15,3/14/2020,661,AJ-26,70,4,1,11,0.91,42.27,0.73,0.0223,1026.2,50.74,3,10,3.1,1,0,0,0,0,0,4,0,5
1,-85.173231,35.040994,1584194400,14,3/14/2020,24,AO-21,264,2,2,19,0.79,37.85,0.58,0.0055,1026,51.97,1,10,4.24,0,1,0,0,0,0,4,0,5
1,-85.189933,35.054288,1584194400,14,3/14/2020,267,AM-20,298,4,2,14,0.78,37.64,0.57,0.0042,1026.1,52.21,1,10,4.54,0,1,0,0,0,0,4,0,5
1,-85.078179,35.082723,1584190800,13,3/14/2020,322,BB-17,423,2,2,19,0.47,37.35,0.6,0.0027,1025,50.58,0,10,3.9,0,1,0,0,0,0,3,0,5
1,-85.07327,35.084202,1584190800,13,3/14/2020,447,BC-16,459,2,2,16,0.46,37.39,0.6,0.0027,1025,50.6,0,10,3.91,0,1,0,0,0,0,3,0,5
1,-85.24705,35.180857,1584190800,13,3/14/2020,176,AE-5,680,4,2,14,0.52,35.67,0.57,0.0028,1025.1,50.16,0,10,4.41,0,1,0,0,0,0,3,0,5
1,-85.193388,35.018089,1584187200,12,3/14/2020,258,AL-24,150,2,2,19,0.6,35.42,0.53,0.0004,1024.8,52.22,0,10,5.48,0,1,0,0,0,0,3,0,5
1,-85.277613,35.049637,1584187200,12,3/14/2020,18,AA-20,286,2,2,19,0.41,37.52,0.6,0.0012,1024.6,50.69,0,10,4.36,0,1,0,0,0,0,3,0,5
1,-85.144781,35.049528,1584187200,12,3/14/2020,164,AS-20,304,2,2,16,0.38,36.96,0.6,0.0012,1024.7,50.15,0,10,4.29,0,1,0,0,0,0,3,0,5
1,-85.368766,35.026324,1584187200,12,3/14/2020,402,O-23,168,4,2,19,0.45,36.62,0.59,0.0011,1024.6,50.26,0,10,4.67,0,1,0,0,0,0,3,0,5
1,-85.368766,35.026324,1584183600,11,3/14/2020,402,O-23,168,4,2,19,0.42,36.73,0.6,0,1025,50.14,0,10,6,0,1,0,0,0,0,3,0,5
1,-85.153379,35.041218,1584183600,11,3/14/2020,1359,AR-22,233,4,2,19,0.45,37.02,0.6,0,1025.1,50.26,0,10,5.89,0,1,0,0,0,0,3,0,5
1,-85.251611,35.014733,1584183600,11,3/14/2020,501,AD-25,102,2,2,19,0.44,37.85,0.62,0,1025.1,50.29,0,10,5.05,0,1,0,0,0,0,3,0,5
1,-85.251611,35.014733,1584183600,11,3/14/2020,501,AD-25,102,2,2,19,0.44,37.85,0.62,0,1025.1,50.29,0,10,5.05,0,1,0,0,0,0,3,0,5
1,-85.251611,35.014733,1584183600,11,3/14/2020,501,AD-25,102,2,2,19,0.44,37.85,0.62,0,1025.1,50.29,0,10,5.05,0,1,0,0,0,0,3,0,5
1,-85.158111,35.043326,1584180000,10,3/14/2020,833,AQ-21,266,4,2,14,0.56,37.19,0.58,0,1025.4,51.66,0,10,6.83,0,1,0,0,0,0,3,0,5
1,-85.186165,35.018895,1584158400,4,3/14/2020,173,AM-24,151,2,2,14,0.77,41.28,0.57,0.0008,1025.3,56.55,0,10,4.68,0,1,0,0,0,0,1,0,5
1,-85.285164,35.039777,1584147600,1,3/14/2020,241,Z-22,215,2,2,19,0.89,47.11,0.65,0,1024.5,59.07,0,10,4.87,0,1,0,0,0,0,1,0,5
1,-85.245482,35.142423,1584309600,22,3/15/2020,491,AE-9,625,2,2,19,0.91,47.96,0.77,0.0003,1026.3,54.9,1,10,5.14,0,1,0,0,0,0,1,0,6
1,-85.293567,35.016627,1584306000,21,3/15/2020,467,Y-24,137,2,2,14,0.89,48.08,0.78,0,1026.4,54.98,2,10,5.86,0,1,0,0,0,0,1,0,6
1,-85.313983,35.047846,1584302400,20,3/15/2020,1252,V-21,245,2,2,17,0.9,48.03,0.74,0.0013,1026.2,56.09,3,10,5.77,0,1,0,0,0,0,1,0,6
1,-85.313983,35.047846,1584302400,20,3/15/2020,1252,V-21,245,2,2,17,0.9,48.03,0.74,0.0013,1026.2,56.09,3,10,5.77,0,1,0,0,0,0,1,0,6
1,-85.312862,35.052248,1584302400,20,3/15/2020,764,V-20,281,6,2,11,0.9,48.04,0.74,0.0012,1026.2,56.2,3,10,5.75,0,1,0,0,0,0,1,0,6
1,-85.312862,35.052248,1584302400,20,3/15/2020,764,V-20,281,6,2,11,0.9,48.04,0.74,0.0012,1026.2,56.2,3,10,5.75,0,1,0,0,0,0,1,0,6
1,-85.073456,35.080122,1584302400,20,3/15/2020,8,BC-17,424,2,2,19,0.9,46.54,0.72,0.0025,1026.3,55.51,3,8.304,7.19,0,1,0,0,0,0,1,0,6
1,-85.256775,35.054357,1584302400,20,3/15/2020,172,AD-20,289,2,2,19,0.92,47.04,0.73,0.0011,1026.3,55.55,3,10,6.37,0,1,0,0,0,0,1,0,6
1,-85.308474,35.036363,1584298800,19,3/15/2020,561,W-22,212,2,2,19,0.86,47.11,0.75,0.0007,1026.5,54.81,4,10,6.5,0,1,0,0,0,0,1,0,6
1,-85.100493,35.0772,1584295200,18,3/15/2020,28,AY-17,420,9,2,11,0.95,46.32,0.8,0.0013,1026.9,52.3,4,9.954,7.92,0,1,0,0,0,0,4,0,6
1,-85.100493,35.0772,1584295200,18,3/15/2020,28,AY-17,420,9,2,11,0.95,46.32,0.8,0.0013,1026.9,52.3,4,9.954,7.92,0,1,0,0,0,0,4,0,6
1,-85.100493,35.0772,1584295200,18,3/15/2020,28,AY-17,420,9,2,11,0.95,46.32,0.8,0.0013,1026.9,52.3,4,9.954,7.92,0,1,0,0,0,0,4,0,6
1,-85.100493,35.0772,1584295200,18,3/15/2020,28,AY-17,420,9,2,11,0.95,46.32,0.8,0.0013,1026.9,52.3,4,9.954,7.92,0,1,0,0,0,0,4,0,6
1,-85.100493,35.0772,1584295200,18,3/15/2020,28,AY-17,420,9,2,11,0.95,46.32,0.8,0.0013,1026.9,52.3,4,9.954,7.92,0,1,0,0,0,0,4,0,6
1,-85.112125,35.073843,1584295200,18,3/15/2020,79,AW-17,418,4,2,17,0.95,46.34,0.8,0.0013,1026.9,52.3,4,9.977,7.86,0,1,0,0,0,0,4,0,6
1,-85.112125,35.073843,1584295200,18,3/15/2020,79,AW-17,418,4,2,17,0.95,46.34,0.8,0.0013,1026.9,52.3,4,9.977,7.86,0,1,0,0,0,0,4,0,6
1,-85.112125,35.073843,1584295200,18,3/15/2020,79,AW-17,418,4,2,17,0.95,46.34,0.8,0.0013,1026.9,52.3,4,9.977,7.86,0,1,0,0,0,0,4,0,6
1,-85.113155,35.074749,1584295200,18,3/15/2020,79,AW-17,418,4,2,17,0.95,46.34,0.8,0.0013,1026.9,52.3,4,9.977,7.86,0,1,0,0,0,0,4,0,6
1,-85.1087,35.07514,1584295200,18,3/15/2020,192,AX-18,382,4,2,11,0.95,46.35,0.8,0.0013,1026.9,52.29,4,10,7.93,0,1,0,0,0,0,4,0,6
1,-85.290058,34.990743,1584295200,18,3/15/2020,256,Y-27,41,2,2,19,0.95,47.84,0.8,0.0021,1026.8,54.01,4,10,7.03,0,1,0,0,0,0,4,0,6
1,-85.289841,34.98971,1584295200,18,3/15/2020,256,Y-27,41,2,2,19,0.95,47.84,0.8,0.0021,1026.8,54.01,4,10,7.03,0,1,0,0,0,0,4,0,6
1,-85.246697,35.182577,1584280800,14,3/15/2020,176,AE-5,680,4,2,14,0.97,48.19,0.87,0.0305,1026.8,51.86,1,7.81,5.76,1,0,0,0,0,1,4,0,6
1,-85.246697,35.182577,1584280800,14,3/15/2020,176,AE-5,680,4,2,14,0.97,48.19,0.87,0.0305,1026.8,51.86,1,7.81,5.76,1,0,0,0,0,1,4,0,6
1,-85.311511,35.083951,1584280800,14,3/15/2020,18,V-17,391,2,2,19,0.99,49.7,0.91,0.0564,1026.7,52.37,1,6.527,5.28,1,0,0,0,0,1,4,0,6
1,-85.254881,35.027655,1584277200,13,3/15/2020,170,AD-23,182,2,2,19,0.98,52.81,0.95,0.0327,1025.8,54.2,0,6.522,4.71,1,0,0,0,0,1,3,0,6
1,-85.254881,35.027655,1584277200,13,3/15/2020,170,AD-23,182,2,2,19,0.98,52.81,0.95,0.0327,1025.8,54.2,0,6.522,4.71,1,0,0,0,0,1,3,0,6
1,-85.254881,35.027655,1584277200,13,3/15/2020,170,AD-23,182,2,2,19,0.98,52.81,0.95,0.0327,1025.8,54.2,0,6.522,4.71,1,0,0,0,0,1,3,0,6
1,-85.254881,35.027655,1584277200,13,3/15/2020,170,AD-23,182,2,2,19,0.98,52.81,0.95,0.0327,1025.8,54.2,0,6.522,4.71,1,0,0,0,0,1,3,0,6
1,-85.321529,35.04937,1584277200,13,3/15/2020,136,U-20,280,4,2,16,0.96,52.74,0.95,0.05,1025.7,54.18,0,6.755,4.69,1,0,0,0,0,1,3,0,6
1,-85.312571,35.046047,1584277200,13,3/15/2020,1252,V-21,245,2,2,17,0.96,52.82,0.95,0.049,1025.7,54.25,0,6.76,4.69,1,0,0,0,0,1,3,0,6
1,-85.160208,35.044088,1584273600,12,3/15/2020,833,AQ-21,266,4,2,14,0.98,54.33,0.97,0.0289,1024.8,55.17,0,6.026,3.6,1,0,0,0,0,1,3,0,6
1,-85.2326,35.067943,1584273600,12,3/15/2020,36,AG-18,365,2,2,19,0.98,53.89,0.97,0.028,1024.9,54.84,0,6.109,3.56,1,0,0,0,0,1,3,0,6
1,-85.237745,35.044542,1584273600,12,3/15/2020,224,AF-21,255,2,2,19,0.98,54.28,0.97,0.0298,1024.9,55.01,0,5.614,3.14,1,0,0,0,0,1,3,0,6
1,-85.237745,35.044542,1584273600,12,3/15/2020,224,AF-21,255,2,2,19,0.98,54.28,0.97,0.0298,1024.9,55.01,0,5.614,3.14,1,0,0,0,0,1,3,0,6
1,-85.237745,35.044542,1584273600,12,3/15/2020,224,AF-21,255,2,2,19,0.98,54.28,0.97,0.0298,1024.9,55.01,0,5.614,3.14,1,0,0,0,0,1,3,0,6
1,-85.206592,35.072531,1584273600,12,3/15/2020,18,AJ-18,368,2,2,19,0.98,53.9,0.97,0.0263,1024.9,54.85,0,6.071,3.53,1,0,0,0,0,1,3,0,6
1,-85.226677,35.007636,1584270000,11,3/15/2020,486,AH-26,68,2,2,19,0.96,56.29,0.96,0.0252,1024.1,57.5,0,5.951,5.9,1,0,0,0,0,1,3,0,6
1,-85.242388,35.047772,1584259200,8,3/15/2020,224,AF-21,255,2,2,19,0.96,57.86,0.96,0.0267,1023.1,59.1,0,8.625,4.24,1,0,0,0,0,1,2,0,6
1,-85.258121,35.020039,1584248400,5,3/15/2020,91,AD-24,142,2,2,19,0.85,57,0.93,0.1222,1024,59.07,0,8.475,5.07,1,0,0,0,0,1,2,0,6
1,-85.197499,35.009018,1584244800,4,3/15/2020,146,AL-25,110,2,2,19,0.9,56.63,0.93,0.0403,1024.6,58.79,0,8.306,3.89,1,0,0,0,0,1,1,0,6
1,-85.250329,35.025943,1584237600,2,3/15/2020,485,AE-23,183,2,2,19,0.74,54.45,0.85,0.0018,1024.3,58.92,0,10,2.7,0,1,0,0,0,0,1,0,6
1,-85.312411,35.045297,1584396000,22,3/16/2020,1252,V-21,245,2,2,17,0.98,52.5,0.85,0.0019,1023.1,57.11,1,10,5.22,0,1,0,0,0,0,1,1,0
1,-85.312411,35.045297,1584396000,22,3/16/2020,1252,V-21,245,2,2,17,0.98,52.5,0.85,0.0019,1023.1,57.11,1,10,5.22,0,1,0,0,0,0,1,1,0
1,-85.343967,34.986197,1584396000,22,3/16/2020,30,R-28,10,2,3,16,0.98,51.14,0.87,0.002,1023,54.84,1,10,5.41,0,1,0,0,0,0,1,1,0
1,-85.303623,35.026191,1584396000,22,3/16/2020,221,W-23,175,8,2,11,0.98,52.01,0.82,0.0019,1023.1,57.31,1,10,5.31,0,1,0,0,0,0,1,1,0
