Latitude,Longitude,Hour,WeekDay,WeekEnd,Visibility,Precipitation_Intensity,Precip_Intensity_Max,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Row,Grid_Col,Highway,Land_Use_Mode,Road_Count,Event,Conditions,EventBefore,ConditionBefore,Precipitation_Type
35.134,-85.17329545,12,,,,,,,,,,,,996,,,,,,,,,,
35.134,-85.15738636,12,,,,,,,,,,,,998,,,,,,,,,,
35.134,-85.14943182,12,,,,,,,,,,,,999,,,,,,,,,,
35.134,-85.14147727,12,,,,,,,,,,,,1000,,,,,,,,,,
35.134,-85.13352273,12,,,,,,,,,,,,1001,,,,,,,,,,
35.134,-85.12556818,12,,,,,,,,,,,,1002,,,,,,,,,,
35.134,-85.11761364,12,,,,,,,,,,,,1003,,,,,,,,,,
35.134,-85.10965909,12,,,,,,,,,,,,1004,,,,,,,,,,
35.134,-85.10170455,12,,,,,,,,,,,,1005,,,,,,,,,,
35.134,-85.09375,12,,,,,,,,,,,,1006,,,,,,,,,,
35.134,-85.08579545,12,,,,,,,,,,,,1007,,,,,,,,,,
35.134,-85.07784091,12,,,,,,,,,,,,1008,,,,,,,,,,
35.134,-85.06988636,12,,,,,,,,,,,,1009,,,,,,,,,,
35.134,-85.06193182,12,,,,,,,,,,,,1010,,,,,,,,,,
35.1404,-85.34829545,12,,,,,,,,,,,,1018,,,,,,,,,,
35.1404,-85.34034091,12,,,,,,,,,,,,1019,,,,,,,,,,
35.1404,-85.33238636,12,,,,,,,,,,,,1020,,,,,,,,,,
35.1404,-85.32443182,12,,,,,,,,,,,,1021,,,,,,,,,,
35.1404,-85.31647727,12,,,,,,,,,,,,1022,,,,,,,,,,
35.1404,-85.30852273,12,,,,,,,,,,,,1023,,,,,,,,,,
35.1404,-85.30056818,12,,,,,,,,,,,,1024,,,,,,,,,,
35.1404,-85.29261364,12,,,,,,,,,,,,1025,,,,,,,,,,
35.1404,-85.28465909,12,,,,,,,,,,,,1026,,,,,,,,,,
35.1404,-85.27670455,12,,,,,,,,,,,,1027,,,,,,,,,,
35.1404,-85.26875,12,,,,,,,,,,,,1028,,,,,,,,,,
35.1404,-85.26079545,12,,,,,,,,,,,,1029,,,,,,,,,,
35.1404,-85.25284091,12,,,,,,,,,,,,1030,,,,,,,,,,
35.1404,-85.24488636,12,,,,,,,,,,,,1031,,,,,,,,,,
35.1404,-85.23693182,12,,,,,,,,,,,,1032,,,,,,,,,,
35.1404,-85.22897727,12,,,,,,,,,,,,1033,,,,,,,,,,
35.1404,-85.22102273,12,,,,,,,,,,,,1034,,,,,,,,,,
35.1404,-85.20511364,12,,,,,,,,,,,,1036,,,,,,,,,,
35.1404,-85.19715909,12,,,,,,,,,,,,1037,,,,,,,,,,
35.1404,-85.18920455,12,,,,,,,,,,,,1038,,,,,,,,,,
35.1404,-85.18125,12,,,,,,,,,,,,1039,,,,,,,,,,
35.1404,-85.17329545,12,,,,,,,,,,,,1040,,,,,,,,,,
35.1404,-85.16534091,12,,,,,,,,,,,,1041,,,,,,,,,,
35.1404,-85.15738636,12,,,,,,,,,,,,1042,,,,,,,,,,
35.1404,-85.14943182,12,,,,,,,,,,,,1043,,,,,,,,,,
35.1404,-85.14147727,12,,,,,,,,,,,,1044,,,,,,,,,,
35.1404,-85.10965909,12,,,,,,,,,,,,1048,,,,,,,,,,
35.1404,-85.10170455,12,,,,,,,,,,,,1049,,,,,,,,,,
35.1404,-85.09375,12,,,,,,,,,,,,1050,,,,,,,,,,
35.1404,-85.08579545,12,,,,,,,,,,,,1051,,,,,,,,,,
35.1404,-85.07784091,12,,,,,,,,,,,,1052,,,,,,,,,,
35.1404,-85.06988636,12,,,,,,,,,,,,1053,,,,,,,,,,
35.1404,-85.06193182,12,,,,,,,,,,,,1054,,,,,,,,,,
35.1404,-85.05397727,12,,,,,,,,,,,,1055,,,,,,,,,,
35.1468,-85.39602273,12,,,,,,,,,,,,1056,,,,,,,,,,
35.1468,-85.37215909,12,,,,,,,,,,,,1059,,,,,,,,,,
35.1468,-85.36420455,12,,,,,,,,,,,,1060,,,,,,,,,,
35.1468,-85.35625,12,,,,,,,,,,,,1061,,,,,,,,,,
35.1468,-85.34034091,12,,,,,,,,,,,,1063,,,,,,,,,,
35.1468,-85.33238636,12,,,,,,,,,,,,1064,,,,,,,,,,
35.1468,-85.32443182,12,,,,,,,,,,,,1065,,,,,,,,,,
35.1468,-85.31647727,12,,,,,,,,,,,,1066,,,,,,,,,,
35.1468,-85.30852273,12,,,,,,,,,,,,1067,,,,,,,,,,
35.1468,-85.30056818,12,,,,,,,,,,,,1068,,,,,,,,,,
35.1468,-85.29261364,12,,,,,,,,,,,,1069,,,,,,,,,,
35.1468,-85.28465909,12,,,,,,,,,,,,1070,,,,,,,,,,
35.1468,-85.27670455,12,,,,,,,,,,,,1071,,,,,,,,,,
35.1468,-85.26875,12,,,,,,,,,,,,1072,,,,,,,,,,
35.1468,-85.26079545,12,,,,,,,,,,,,1073,,,,,,,,,,
35.1468,-85.25284091,12,,,,,,,,,,,,1074,,,,,,,,,,
35.1468,-85.24488636,12,,,,,,,,,,,,1075,,,,,,,,,,
35.1468,-85.23693182,12,,,,,,,,,,,,1076,,,,,,,,,,
35.1468,-85.22897727,12,,,,,,,,,,,,1077,,,,,,,,,,
35.1468,-85.22102273,12,,,,,,,,,,,,1078,,,,,,,,,,
35.1468,-85.21306818,12,,,,,,,,,,,,1079,,,,,,,,,,
35.1468,-85.20511364,12,,,,,,,,,,,,1080,,,,,,,,,,
35.1468,-85.19715909,12,,,,,,,,,,,,1081,,,,,,,,,,
35.1468,-85.18920455,12,,,,,,,,,,,,1082,,,,,,,,,,
35.1468,-85.18125,12,,,,,,,,,,,,1083,,,,,,,,,,
35.1468,-85.17329545,12,,,,,,,,,,,,1084,,,,,,,,,,
35.1468,-85.16534091,12,,,,,,,,,,,,1085,,,,,,,,,,
35.1468,-85.14943182,12,,,,,,,,,,,,1087,,,,,,,,,,
35.1468,-85.14147727,12,,,,,,,,,,,,1088,,,,,,,,,,
35.1468,-85.10965909,12,,,,,,,,,,,,1092,,,,,,,,,,
35.1468,-85.10170455,12,,,,,,,,,,,,1093,,,,,,,,,,
35.1468,-85.09375,12,,,,,,,,,,,,1094,,,,,,,,,,
35.1468,-85.07784091,12,,,,,,,,,,,,1096,,,,,,,,,,
35.1468,-85.06988636,12,,,,,,,,,,,,1097,,,,,,,,,,
35.1468,-85.06193182,12,,,,,,,,,,,,1098,,,,,,,,,,
35.1468,-85.05397727,12,,,,,,,,,,,,1099,,,,,,,,,,
34.9932,-85.39602273,16,,,,,,,,,,,,0,,,,,,,,,,
34.9932,-85.38806818,16,,,,,,,,,,,,1,,,,,,,,,,
34.9932,-85.38011364,16,,,,,,,,,,,,2,,,,,,,,,,
34.9932,-85.37215909,16,,,,,,,,,,,,3,,,,,,,,,,
34.9932,-85.34829545,16,,,,,,,,,,,,6,,,,,,,,,,
34.9932,-85.34034091,16,,,,,,,,,,,,7,,,,,,,,,,
34.9932,-85.33238636,16,,,,,,,,,,,,8,,,,,,,,,,
34.9932,-85.32443182,16,,,,,,,,,,,,9,,,,,,,,,,
34.9932,-85.31647727,16,,,,,,,,,,,,10,,,,,,,,,,
34.9932,-85.30852273,16,,,,,,,,,,,,11,,,,,,,,,,
34.9932,-85.30056818,16,,,,,,,,,,,,12,,,,,,,,,,
34.9932,-85.29261364,16,,,,,,,,,,,,13,,,,,,,,,,
34.9932,-85.28465909,16,,,,,,,,,,,,14,,,,,,,,,,
34.9932,-85.27670455,16,,,,,,,,,,,,15,,,,,,,,,,
34.9932,-85.26875,16,,,,,,,,,,,,16,,,,,,,,,,
34.9932,-85.26079545,16,,,,,,,,,,,,17,,,,,,,,,,
34.9932,-85.25284091,16,,,,,,,,,,,,18,,,,,,,,,,
34.9932,-85.24488636,16,,,,,,,,,,,,19,,,,,,,,,,
34.9932,-85.23693182,16,,,,,,,,,,,,20,,,,,,,,,,
34.9932,-85.22897727,16,,,,,,,,,,,,21,,,,,,,,,,
34.9932,-85.22102273,16,,,,,,,,,,,,22,,,,,,,,,,
34.9932,-85.21306818,16,,,,,,,,,,,,23,,,,,,,,,,
34.9932,-85.20511364,16,,,,,,,,,,,,24,,,,,,,,,,
34.9932,-85.19715909,16,,,,,,,,,,,,25,,,,,,,,,,
34.9932,-85.18920455,16,,,,,,,,,,,,26,,,,,,,,,,
34.9932,-85.18125,16,,,,,,,,,,,,27,,,,,,,,,,
34.9932,-85.17329545,16,,,,,,,,,,,,28,,,,,,,,,,
34.9932,-85.16534091,16,,,,,,,,,,,,29,,,,,,,,,,
34.9932,-85.15738636,16,,,,,,,,,,,,30,,,,,,,,,,
34.9932,-85.14943182,16,,,,,,,,,,,,31,,,,,,,,,,
34.9932,-85.14147727,16,,,,,,,,,,,,32,,,,,,,,,,
34.9932,-85.13352273,16,,,,,,,,,,,,33,,,,,,,,,,
34.9932,-85.12556818,16,,,,,,,,,,,,34,,,,,,,,,,
34.9932,-85.11761364,16,,,,,,,,,,,,35,,,,,,,,,,
34.9932,-85.10965909,16,,,,,,,,,,,,36,,,,,,,,,,
34.9932,-85.10170455,16,,,,,,,,,,,,37,,,,,,,,,,
34.9932,-85.09375,16,,,,,,,,,,,,38,,,,,,,,,,
34.9932,-85.08579545,16,,,,,,,,,,,,39,,,,,,,,,,
34.9932,-85.07784091,16,,,,,,,,,,,,40,,,,,,,,,,
34.9932,-85.06988636,16,,,,,,,,,,,,41,,,,,,,,,,
34.9932,-85.06193182,16,,,,,,,,,,,,42,,,,,,,,,,
34.9932,-85.05397727,16,,,,,,,,,,,,43,,,,,,,,,,
34.9996,-85.38806818,16,,,,,,,,,,,,45,,,,,,,,,,
34.9996,-85.38011364,16,,,,,,,,,,,,46,,,,,,,,,,
34.9996,-85.37215909,16,,,,,,,,,,,,47,,,,,,,,,,
34.9996,-85.34829545,16,,,,,,,,,,,,50,,,,,,,,,,
34.9996,-85.34034091,16,,,,,,,,,,,,51,,,,,,,,,,
34.9996,-85.33238636,16,,,,,,,,,,,,52,,,,,,,,,,
34.9996,-85.32443182,16,,,,,,,,,,,,53,,,,,,,,,,
34.9996,-85.31647727,16,,,,,,,,,,,,54,,,,,,,,,,
34.9996,-85.30852273,16,,,,,,,,,,,,55,,,,,,,,,,
34.9996,-85.30056818,16,,,,,,,,,,,,56,,,,,,,,,,
34.9996,-85.29261364,16,,,,,,,,,,,,57,,,,,,,,,,
34.9996,-85.28465909,16,,,,,,,,,,,,58,,,,,,,,,,
34.9996,-85.27670455,16,,,,,,,,,,,,59,,,,,,,,,,
34.9996,-85.26875,16,,,,,,,,,,,,60,,,,,,,,,,
34.9996,-85.26079545,16,,,,,,,,,,,,61,,,,,,,,,,
34.9996,-85.25284091,16,,,,,,,,,,,,62,,,,,,,,,,
34.9996,-85.24488636,16,,,,,,,,,,,,63,,,,,,,,,,
34.9996,-85.23693182,16,,,,,,,,,,,,64,,,,,,,,,,
34.9996,-85.22897727,16,,,,,,,,,,,,65,,,,,,,,,,
34.9996,-85.22102273,16,,,,,,,,,,,,66,,,,,,,,,,
34.9996,-85.21306818,16,,,,,,,,,,,,67,,,,,,,,,,
34.9996,-85.20511364,16,,,,,,,,,,,,68,,,,,,,,,,
34.9996,-85.19715909,16,,,,,,,,,,,,69,,,,,,,,,,
34.9996,-85.18920455,16,,,,,,,,,,,,70,,,,,,,,,,
34.9996,-85.18125,16,,,,,,,,,,,,71,,,,,,,,,,
34.9996,-85.17329545,16,,,,,,,,,,,,72,,,,,,,,,,
34.9996,-85.16534091,16,,,,,,,,,,,,73,,,,,,,,,,
34.9996,-85.15738636,16,,,,,,,,,,,,74,,,,,,,,,,
34.9996,-85.14943182,16,,,,,,,,,,,,75,,,,,,,,,,
34.9996,-85.14147727,16,,,,,,,,,,,,76,,,,,,,,,,
34.9996,-85.13352273,16,,,,,,,,,,,,77,,,,,,,,,,
34.9996,-85.12556818,16,,,,,,,,,,,,78,,,,,,,,,,
34.9996,-85.11761364,16,,,,,,,,,,,,79,,,,,,,,,,
34.9996,-85.10965909,16,,,,,,,,,,,,80,,,,,,,,,,
34.9996,-85.10170455,16,,,,,,,,,,,,81,,,,,,,,,,
34.9996,-85.09375,16,,,,,,,,,,,,82,,,,,,,,,,
34.9996,-85.08579545,16,,,,,,,,,,,,83,,,,,,,,,,
34.9996,-85.07784091,16,,,,,,,,,,,,84,,,,,,,,,,
34.9996,-85.06988636,16,,,,,,,,,,,,85,,,,,,,,,,
34.9996,-85.06193182,16,,,,,,,,,,,,86,,,,,,,,,,
34.9996,-85.05397727,16,,,,,,,,,,,,87,,,,,,,,,,
35.006,-85.39602273,16,,,,,,,,,,,,88,,,,,,,,,,
35.006,-85.38806818,16,,,,,,,,,,,,89,,,,,,,,,,
35.006,-85.38011364,16,,,,,,,,,,,,90,,,,,,,,,,
35.006,-85.37215909,16,,,,,,,,,,,,91,,,,,,,,,,
35.006,-85.36420455,16,,,,,,,,,,,,92,,,,,,,,,,
35.006,-85.34034091,16,,,,,,,,,,,,95,,,,,,,,,,
35.006,-85.33238636,16,,,,,,,,,,,,96,,,,,,,,,,
35.006,-85.32443182,16,,,,,,,,,,,,97,,,,,,,,,,
35.006,-85.31647727,16,,,,,,,,,,,,98,,,,,,,,,,
35.006,-85.30852273,16,,,,,,,,,,,,99,,,,,,,,,,
35.006,-85.30056818,16,,,,,,,,,,,,100,,,,,,,,,,
35.006,-85.29261364,16,,,,,,,,,,,,101,,,,,,,,,,
35.006,-85.28465909,16,,,,,,,,,,,,102,,,,,,,,,,
35.006,-85.27670455,16,,,,,,,,,,,,103,,,,,,,,,,
35.006,-85.26875,16,,,,,,,,,,,,104,,,,,,,,,,
35.006,-85.26079545,16,,,,,,,,,,,,105,,,,,,,,,,
35.006,-85.25284091,16,,,,,,,,,,,,106,,,,,,,,,,
35.006,-85.24488636,16,,,,,,,,,,,,107,,,,,,,,,,
35.006,-85.23693182,16,,,,,,,,,,,,108,,,,,,,,,,
35.006,-85.22897727,16,,,,,,,,,,,,109,,,,,,,,,,
35.006,-85.22102273,16,,,,,,,,,,,,110,,,,,,,,,,
35.006,-85.21306818,16,,,,,,,,,,,,111,,,,,,,,,,
35.006,-85.20511364,16,,,,,,,,,,,,112,,,,,,,,,,
35.006,-85.19715909,16,,,,,,,,,,,,113,,,,,,,,,,
35.006,-85.18920455,16,,,,,,,,,,,,114,,,,,,,,,,
35.006,-85.18125,16,,,,,,,,,,,,115,,,,,,,,,,
35.006,-85.17329545,16,,,,,,,,,,,,116,,,,,,,,,,
35.006,-85.16534091,16,,,,,,,,,,,,117,,,,,,,,,,
35.006,-85.15738636,16,,,,,,,,,,,,118,,,,,,,,,,
35.006,-85.14943182,16,,,,,,,,,,,,119,,,,,,,,,,
35.006,-85.14147727,16,,,,,,,,,,,,120,,,,,,,,,,
35.006,-85.13352273,16,,,,,,,,,,,,121,,,,,,,,,,
35.006,-85.12556818,16,,,,,,,,,,,,122,,,,,,,,,,
35.006,-85.11761364,16,,,,,,,,,,,,123,,,,,,,,,,
35.006,-85.10965909,16,,,,,,,,,,,,124,,,,,,,,,,
35.006,-85.10170455,16,,,,,,,,,,,,125,,,,,,,,,,
35.006,-85.09375,16,,,,,,,,,,,,126,,,,,,,,,,
35.006,-85.08579545,16,,,,,,,,,,,,127,,,,,,,,,,
35.006,-85.07784091,16,,,,,,,,,,,,128,,,,,,,,,,
35.006,-85.06988636,16,,,,,,,,,,,,129,,,,,,,,,,
35.006,-85.05397727,16,,,,,,,,,,,,131,,,,,,,,,,
35.0124,-85.39602273,16,,,,,,,,,,,,132,,,,,,,,,,
35.0124,-85.38806818,16,,,,,,,,,,,,133,,,,,,,,,,
35.0124,-85.38011364,16,,,,,,,,,,,,134,,,,,,,,,,
35.0124,-85.37215909,16,,,,,,,,,,,,135,,,,,,,,,,
35.0124,-85.36420455,16,,,,,,,,,,,,136,,,,,,,,,,
35.0124,-85.35625,16,,,,,,,,,,,,137,,,,,,,,,,
35.0124,-85.34829545,16,,,,,,,,,,,,138,,,,,,,,,,
35.0124,-85.34034091,16,,,,,,,,,,,,139,,,,,,,,,,
35.0124,-85.33238636,16,,,,,,,,,,,,140,,,,,,,,,,
35.0124,-85.32443182,16,,,,,,,,,,,,141,,,,,,,,,,
35.0124,-85.31647727,16,,,,,,,,,,,,142,,,,,,,,,,
35.0124,-85.30852273,16,,,,,,,,,,,,143,,,,,,,,,,
35.0124,-85.30056818,16,,,,,,,,,,,,144,,,,,,,,,,
35.0124,-85.29261364,16,,,,,,,,,,,,145,,,,,,,,,,
35.0124,-85.28465909,16,,,,,,,,,,,,146,,,,,,,,,,
35.0124,-85.27670455,16,,,,,,,,,,,,147,,,,,,,,,,
35.0124,-85.26875,16,,,,,,,,,,,,148,,,,,,,,,,
35.0124,-85.26079545,16,,,,,,,,,,,,149,,,,,,,,,,
35.0124,-85.25284091,16,,,,,,,,,,,,150,,,,,,,,,,
35.0124,-85.24488636,16,,,,,,,,,,,,151,,,,,,,,,,
35.0124,-85.23693182,16,,,,,,,,,,,,152,,,,,,,,,,
35.0124,-85.22897727,16,,,,,,,,,,,,153,,,,,,,,,,
35.0124,-85.22102273,16,,,,,,,,,,,,154,,,,,,,,,,
35.0124,-85.21306818,16,,,,,,,,,,,,155,,,,,,,,,,
35.0124,-85.20511364,16,,,,,,,,,,,,156,,,,,,,,,,
35.0124,-85.19715909,16,,,,,,,,,,,,157,,,,,,,,,,
35.0124,-85.18920455,16,,,,,,,,,,,,158,,,,,,,,,,
35.0124,-85.18125,16,,,,,,,,,,,,159,,,,,,,,,,
35.0124,-85.17329545,16,,,,,,,,,,,,160,,,,,,,,,,
35.0124,-85.16534091,16,,,,,,,,,,,,161,,,,,,,,,,
35.0124,-85.15738636,16,,,,,,,,,,,,162,,,,,,,,,,
35.0124,-85.14943182,16,,,,,,,,,,,,163,,,,,,,,,,
35.0124,-85.14147727,16,,,,,,,,,,,,164,,,,,,,,,,
35.0124,-85.13352273,16,,,,,,,,,,,,165,,,,,,,,,,
35.0124,-85.12556818,16,,,,,,,,,,,,166,,,,,,,,,,
35.0124,-85.11761364,16,,,,,,,,,,,,167,,,,,,,,,,
35.0124,-85.10965909,16,,,,,,,,,,,,168,,,,,,,,,,
35.0124,-85.10170455,16,,,,,,,,,,,,169,,,,,,,,,,
35.0124,-85.09375,16,,,,,,,,,,,,170,,,,,,,,,,
35.0124,-85.08579545,16,,,,,,,,,,,,171,,,,,,,,,,
35.0124,-85.07784091,16,,,,,,,,,,,,172,,,,,,,,,,
35.0124,-85.06988636,16,,,,,,,,,,,,173,,,,,,,,,,
35.0124,-85.06193182,16,,,,,,,,,,,,174,,,,,,,,,,
35.0124,-85.05397727,16,,,,,,,,,,,,175,,,,,,,,,,
35.0188,-85.39602273,16,,,,,,,,,,,,176,,,,,,,,,,
35.0188,-85.38806818,16,,,,,,,,,,,,177,,,,,,,,,,
35.0188,-85.38011364,16,,,,,,,,,,,,178,,,,,,,,,,
35.0188,-85.37215909,16,,,,,,,,,,,,179,,,,,,,,,,
35.0188,-85.36420455,16,,,,,,,,,,,,180,,,,,,,,,,
35.0188,-85.35625,16,,,,,,,,,,,,181,,,,,,,,,,
35.0188,-85.34829545,16,,,,,,,,,,,,182,,,,,,,,,,
35.0188,-85.34034091,16,,,,,,,,,,,,183,,,,,,,,,,
35.0188,-85.33238636,16,,,,,,,,,,,,184,,,,,,,,,,
35.0188,-85.32443182,16,,,,,,,,,,,,185,,,,,,,,,,
35.0188,-85.31647727,16,,,,,,,,,,,,186,,,,,,,,,,
35.0188,-85.30852273,16,,,,,,,,,,,,187,,,,,,,,,,
35.0188,-85.30056818,16,,,,,,,,,,,,188,,,,,,,,,,
35.0188,-85.29261364,16,,,,,,,,,,,,189,,,,,,,,,,
35.0188,-85.28465909,16,,,,,,,,,,,,190,,,,,,,,,,
35.0188,-85.27670455,16,,,,,,,,,,,,191,,,,,,,,,,
35.0188,-85.26875,16,,,,,,,,,,,,192,,,,,,,,,,
35.0188,-85.26079545,16,,,,,,,,,,,,193,,,,,,,,,,
35.0188,-85.25284091,16,,,,,,,,,,,,194,,,,,,,,,,
35.0188,-85.24488636,16,,,,,,,,,,,,195,,,,,,,,,,
35.0188,-85.23693182,16,,,,,,,,,,,,196,,,,,,,,,,
35.0188,-85.22897727,16,,,,,,,,,,,,197,,,,,,,,,,
35.0188,-85.22102273,16,,,,,,,,,,,,198,,,,,,,,,,
35.0188,-85.21306818,16,,,,,,,,,,,,199,,,,,,,,,,
35.0188,-85.20511364,16,,,,,,,,,,,,200,,,,,,,,,,
35.0188,-85.19715909,16,,,,,,,,,,,,201,,,,,,,,,,
35.0188,-85.18920455,16,,,,,,,,,,,,202,,,,,,,,,,
35.0188,-85.18125,16,,,,,,,,,,,,203,,,,,,,,,,
35.0188,-85.17329545,16,,,,,,,,,,,,204,,,,,,,,,,
35.0188,-85.16534091,16,,,,,,,,,,,,205,,,,,,,,,,
35.0188,-85.15738636,16,,,,,,,,,,,,206,,,,,,,,,,
35.0188,-85.14943182,16,,,,,,,,,,,,207,,,,,,,,,,
35.0188,-85.14147727,16,,,,,,,,,,,,208,,,,,,,,,,
35.0188,-85.13352273,16,,,,,,,,,,,,209,,,,,,,,,,
35.0188,-85.12556818,16,,,,,,,,,,,,210,,,,,,,,,,
35.0188,-85.11761364,16,,,,,,,,,,,,211,,,,,,,,,,
35.0188,-85.10965909,16,,,,,,,,,,,,212,,,,,,,,,,
35.0188,-85.10170455,16,,,,,,,,,,,,213,,,,,,,,,,
35.0188,-85.09375,16,,,,,,,,,,,,214,,,,,,,,,,
35.0188,-85.08579545,16,,,,,,,,,,,,215,,,,,,,,,,
35.0188,-85.07784091,16,,,,,,,,,,,,216,,,,,,,,,,
35.0188,-85.06988636,16,,,,,,,,,,,,217,,,,,,,,,,
35.0188,-85.06193182,16,,,,,,,,,,,,218,,,,,,,,,,
35.0188,-85.05397727,16,,,,,,,,,,,,219,,,,,,,,,,
35.0252,-85.39602273,16,,,,,,,,,,,,220,,,,,,,,,,
35.0252,-85.38806818,16,,,,,,,,,,,,221,,,,,,,,,,
35.0252,-85.38011364,16,,,,,,,,,,,,222,,,,,,,,,,
35.0252,-85.37215909,16,,,,,,,,,,,,223,,,,,,,,,,
35.0252,-85.36420455,16,,,,,,,,,,,,224,,,,,,,,,,
35.0252,-85.35625,16,,,,,,,,,,,,225,,,,,,,,,,
35.0252,-85.34829545,16,,,,,,,,,,,,226,,,,,,,,,,
35.0252,-85.34034091,16,,,,,,,,,,,,227,,,,,,,,,,
35.0252,-85.33238636,16,,,,,,,,,,,,228,,,,,,,,,,
35.0252,-85.32443182,16,,,,,,,,,,,,229,,,,,,,,,,
35.0252,-85.31647727,16,,,,,,,,,,,,230,,,,,,,,,,
35.0252,-85.30852273,16,,,,,,,,,,,,231,,,,,,,,,,
35.0252,-85.30056818,16,,,,,,,,,,,,232,,,,,,,,,,
35.0252,-85.29261364,16,,,,,,,,,,,,233,,,,,,,,,,
35.0252,-85.28465909,16,,,,,,,,,,,,234,,,,,,,,,,
35.0252,-85.27670455,16,,,,,,,,,,,,235,,,,,,,,,,
35.0252,-85.26875,16,,,,,,,,,,,,236,,,,,,,,,,
35.0252,-85.26079545,16,,,,,,,,,,,,237,,,,,,,,,,
35.0252,-85.25284091,16,,,,,,,,,,,,238,,,,,,,,,,
35.0252,-85.24488636,16,,,,,,,,,,,,239,,,,,,,,,,
35.0252,-85.23693182,16,,,,,,,,,,,,240,,,,,,,,,,
35.0252,-85.22897727,16,,,,,,,,,,,,241,,,,,,,,,,
35.0252,-85.22102273,16,,,,,,,,,,,,242,,,,,,,,,,
35.0252,-85.21306818,16,,,,,,,,,,,,243,,,,,,,,,,
35.0252,-85.20511364,16,,,,,,,,,,,,244,,,,,,,,,,
35.0252,-85.19715909,16,,,,,,,,,,,,245,,,,,,,,,,
35.0252,-85.18920455,16,,,,,,,,,,,,246,,,,,,,,,,
35.0252,-85.18125,16,,,,,,,,,,,,247,,,,,,,,,,
35.0252,-85.17329545,16,,,,,,,,,,,,248,,,,,,,,,,
35.0252,-85.16534091,16,,,,,,,,,,,,249,,,,,,,,,,
35.0252,-85.15738636,16,,,,,,,,,,,,250,,,,,,,,,,
35.0252,-85.14943182,16,,,,,,,,,,,,251,,,,,,,,,,
35.0252,-85.14147727,16,,,,,,,,,,,,252,,,,,,,,,,
35.0252,-85.13352273,16,,,,,,,,,,,,253,,,,,,,,,,
35.0252,-85.12556818,16,,,,,,,,,,,,254,,,,,,,,,,
35.0252,-85.11761364,16,,,,,,,,,,,,255,,,,,,,,,,
35.0252,-85.10965909,16,,,,,,,,,,,,256,,,,,,,,,,
35.0252,-85.10170455,16,,,,,,,,,,,,257,,,,,,,,,,
35.0252,-85.09375,16,,,,,,,,,,,,258,,,,,,,,,,
35.0252,-85.08579545,16,,,,,,,,,,,,259,,,,,,,,,,
35.0252,-85.07784091,16,,,,,,,,,,,,260,,,,,,,,,,
35.0252,-85.06988636,16,,,,,,,,,,,,261,,,,,,,,,,
35.0252,-85.06193182,16,,,,,,,,,,,,262,,,,,,,,,,
35.0252,-85.05397727,16,,,,,,,,,,,,263,,,,,,,,,,
35.0316,-85.39602273,16,,,,,,,,,,,,264,,,,,,,,,,
35.0316,-85.38806818,16,,,,,,,,,,,,265,,,,,,,,,,
35.0316,-85.38011364,16,,,,,,,,,,,,266,,,,,,,,,,
35.0316,-85.37215909,16,,,,,,,,,,,,267,,,,,,,,,,
35.0316,-85.36420455,16,,,,,,,,,,,,268,,,,,,,,,,
35.0316,-85.35625,16,,,,,,,,,,,,269,,,,,,,,,,
35.0316,-85.34829545,16,,,,,,,,,,,,270,,,,,,,,,,
35.0316,-85.34034091,16,,,,,,,,,,,,271,,,,,,,,,,
35.0316,-85.32443182,16,,,,,,,,,,,,273,,,,,,,,,,
35.0316,-85.31647727,16,,,,,,,,,,,,274,,,,,,,,,,
35.0316,-85.30852273,16,,,,,,,,,,,,275,,,,,,,,,,
35.0316,-85.30056818,16,,,,,,,,,,,,276,,,,,,,,,,
35.0316,-85.29261364,16,,,,,,,,,,,,277,,,,,,,,,,
35.0316,-85.28465909,16,,,,,,,,,,,,278,,,,,,,,,,
35.0316,-85.27670455,16,,,,,,,,,,,,279,,,,,,,,,,
35.0316,-85.26875,16,,,,,,,,,,,,280,,,,,,,,,,
35.0316,-85.26079545,16,,,,,,,,,,,,281,,,,,,,,,,
35.0316,-85.25284091,16,,,,,,,,,,,,282,,,,,,,,,,
35.0316,-85.24488636,16,,,,,,,,,,,,283,,,,,,,,,,
35.0316,-85.23693182,16,,,,,,,,,,,,284,,,,,,,,,,
35.0316,-85.22897727,16,,,,,,,,,,,,285,,,,,,,,,,
35.0316,-85.22102273,16,,,,,,,,,,,,286,,,,,,,,,,
35.0316,-85.21306818,16,,,,,,,,,,,,287,,,,,,,,,,
35.0316,-85.19715909,16,,,,,,,,,,,,289,,,,,,,,,,
35.0316,-85.18920455,16,,,,,,,,,,,,290,,,,,,,,,,
35.0316,-85.18125,16,,,,,,,,,,,,291,,,,,,,,,,
35.0316,-85.17329545,16,,,,,,,,,,,,292,,,,,,,,,,
35.0316,-85.16534091,16,,,,,,,,,,,,293,,,,,,,,,,
35.0316,-85.15738636,16,,,,,,,,,,,,294,,,,,,,,,,
35.0316,-85.14943182,16,,,,,,,,,,,,295,,,,,,,,,,
35.0316,-85.14147727,16,,,,,,,,,,,,296,,,,,,,,,,
35.0316,-85.13352273,16,,,,,,,,,,,,297,,,,,,,,,,
35.0316,-85.12556818,16,,,,,,,,,,,,298,,,,,,,,,,
35.0316,-85.11761364,16,,,,,,,,,,,,299,,,,,,,,,,
