,Accident,Route,Longitude,Latitude,sums,Log_Mile,City,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Event,Conditions,EventBefore,ConditionBefore,Probability,Prediction
176,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,9,57.71,60.0,49.26,,,,55.03,0.91,3.0,,5.66,0.82,rain,0.0161,0.0762,1551441600,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
177,,3303601001,-85.200161,35.055347999999995,5,0.679,,9,58.3,61.8,50.58,,,,56.17,0.93,3.0,,5.75,0.88,rain,0.0174,0.0781,1551441600,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
178,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,9,58.83,62.37,51.04,,,,56.63,0.92,3.0,,5.63,0.88,rain,0.0185,0.0829,1551441600,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
179,,3304986001,-85.15870600000001,35.034528,5,1.464,,9,58.93,62.42,51.13,,,,56.69,0.92,3.0,,5.65,0.88,rain,0.0184,0.0829,1551441600,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
180,,3304428001,-85.24562,35.152975,9,0.551,,10,58.01,60.6,48.63,,,,55.97,0.93,3.0,,6.94,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
181,,33I0075001,-85.200274,35.008246,9,0.136,,10,60.45,62.09,51.04,,,,58.02,0.92,3.0,,9.39,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
182,,33I0075001,-85.21086600000001,35.001294,8,1.202,,10,60.57,62.11,51.11,,,,58.09,0.92,3.0,,9.53,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,rain,Light Rain,cloudy,Overcast,,
183,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,10,59.91,61.36,50.42,,,,57.4,0.91,3.0,,8.99,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
184,,33I0075001,-85.207205,35.005828,7,1.615,,10,60.51,62.1,51.07,,,,58.04,0.92,3.0,,9.45,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,rain,Light Rain,cloudy,Overcast,,
185,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,10,60.62,62.48,51.32,,,,58.03,0.91,3.0,,9.17,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
186,,33I0024002,-85.297892,35.021809000000005,7,0.213,,10,60.09,61.02,50.45,,,,57.34,0.91,3.0,,8.82,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
187,,33I0024002,-85.237709,35.008661,6,1.391,,10,60.25,61.83,50.85,,,,57.91,0.92,3.0,,9.52,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,rain,Light Rain,cloudy,Overcast,,
188,,3303603001,-85.181912,35.016889,6,0.002,,10,60.52,62.36,51.2,,,,57.96,0.91,3.0,,9.21,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
189,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,10,59.2,61.43,50.04,,,,57.01,0.92,3.0,,8.37,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
190,,3303580001,-85.162464,35.044885,6,1.695,,10,60.34,62.38,51.03,,,,57.67,0.91,3.0,,8.8,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
191,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,10,59.62,61.26,50.47,,,,57.76,0.94,3.0,,9.41,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
192,,33I0024002,-85.28069,35.016490999999995,6,10.06,,10,60.15,61.3,50.58,,,,57.55,0.91,3.0,,9.09,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
193,,3303580001,-85.166282,35.046274,6,1.538,,10,60.36,62.38,51.02,,,,57.64,0.91,3.0,,8.79,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
194,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,10,59.03,60.0,49.26,,,,56.18,0.9,3.0,,7.91,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
195,,3303601001,-85.200161,35.055347999999995,5,0.679,,10,59.78,61.8,50.58,,,,57.4,0.92,3.0,,8.76,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
196,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,10,60.3,62.37,51.04,,,,57.74,0.91,3.0,,8.82,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
197,,3304986001,-85.15870600000001,35.034528,5,1.464,,10,60.43,62.42,51.13,,,,57.8,0.91,3.0,,8.92,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,rain,Rain,partly-cloudy-night,Mostly Cloudy,,
198,,3304428001,-85.24562,35.152975,9,0.551,,22,49.17,60.6,48.63,,,,41.63,0.75,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
199,,33I0075001,-85.200274,35.008246,9,0.136,,22,51.96,62.09,51.04,,,,43.48,0.73,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
200,,33I0075001,-85.21086600000001,35.001294,8,1.202,,22,52.02,62.11,51.11,,,,43.47,0.73,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
201,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,22,51.2,61.36,50.42,,,,42.7,0.73,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
202,,33I0075001,-85.207205,35.005828,7,1.615,,22,51.98,62.1,51.07,,,,43.45,0.73,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
203,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,22,52.23,62.48,51.32,,,,43.71,0.73,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
204,,33I0024002,-85.297892,35.021809000000005,7,0.213,,22,51.22,61.02,50.45,,,,42.65,0.72,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
205,,33I0024002,-85.237709,35.008661,6,1.391,,22,51.69,61.83,50.85,,,,43.17,0.73,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
206,,3303603001,-85.181912,35.016889,6,0.002,,22,52.07,62.36,51.2,,,,43.54,0.73,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
207,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,22,50.81,61.43,50.04,,,,42.72,0.74,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
208,,3303580001,-85.162464,35.044885,6,1.695,,22,51.9,62.38,51.03,,,,43.4,0.73,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
209,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,22,51.23,61.26,50.47,,,,42.97,0.73,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
210,,33I0024002,-85.28069,35.016490999999995,6,10.06,,22,51.37,61.3,50.58,,,,42.81,0.72,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
211,,3303580001,-85.166282,35.046274,6,1.538,,22,51.89,62.38,51.02,,,,43.36,0.73,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
212,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,22,49.9,60.0,49.26,,,,41.72,0.73,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
213,,3303601001,-85.200161,35.055347999999995,5,0.679,,22,51.41,61.8,50.58,,,,42.99,0.73,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
214,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,22,51.92,62.37,51.04,,,,43.51,0.73,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
215,,3304986001,-85.15870600000001,35.034528,5,1.464,,22,52.02,62.42,51.13,,,,43.54,0.73,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
216,,3304428001,-85.24562,35.152975,9,0.551,,12,60.28,60.6,48.63,,,,55.37,0.84,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
217,,33I0075001,-85.200274,35.008246,9,0.136,,12,61.83,62.09,51.04,,,,57.27,0.85,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
218,,33I0075001,-85.21086600000001,35.001294,8,1.202,,12,61.87,62.11,51.11,,,,57.28,0.85,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,rain,Light Rain,cloudy,Overcast,,
219,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,12,61.2,61.36,50.42,,,,56.49,0.84,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
220,,33I0075001,-85.207205,35.005828,7,1.615,,12,61.84,62.1,51.07,,,,57.25,0.85,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,rain,Light Rain,cloudy,Overcast,,
221,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,12,62.2,62.48,51.32,,,,57.44,0.84,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
222,,33I0024002,-85.297892,35.021809000000005,7,0.213,,12,61.0,61.02,50.45,,,,56.33,0.85,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
223,,33I0024002,-85.237709,35.008661,6,1.391,,12,61.59,61.83,50.85,,,,57.03,0.85,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,rain,Light Rain,cloudy,Overcast,,
224,,3303603001,-85.181912,35.016889,6,0.002,,12,62.09,62.36,51.2,,,,57.3,0.84,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
225,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,12,61.12,61.43,50.04,,,,56.53,0.85,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
226,,3303580001,-85.162464,35.044885,6,1.695,,12,62.09,62.38,51.03,,,,57.17,0.84,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
227,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,12,60.99,61.26,50.47,,,,56.83,0.86,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
228,,33I0024002,-85.28069,35.016490999999995,6,10.06,,12,61.21,61.3,50.58,,,,56.56,0.85,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
229,,3303580001,-85.166282,35.046274,6,1.538,,12,62.09,62.38,51.02,,,,57.13,0.84,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
230,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,12,60.0,60.0,49.26,,,,55.21,0.84,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,,
231,,3303601001,-85.200161,35.055347999999995,5,0.679,,12,61.52,61.8,50.58,,,,56.8,0.85,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
232,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,12,62.07,62.37,51.04,,,,57.27,0.84,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
233,,3304986001,-85.15870600000001,35.034528,5,1.464,,12,62.13,62.42,51.13,,,,57.29,0.84,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
234,,3304428001,-85.24562,35.152975,9,0.551,,13,60.6,60.6,48.63,,,,54.77,0.81,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
235,,33I0075001,-85.200274,35.008246,9,0.136,,13,62.09,62.09,51.04,,,,56.64,0.82,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
236,,33I0075001,-85.21086600000001,35.001294,8,1.202,,13,62.11,62.11,51.11,,,,56.63,0.82,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,rain,Light Rain,cloudy,Overcast,,
237,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,13,61.36,61.36,50.42,,,,55.77,0.82,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
238,,33I0075001,-85.207205,35.005828,7,1.615,,13,62.1,62.1,51.07,,,,56.61,0.82,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,rain,Light Rain,cloudy,Overcast,,
239,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,13,62.48,62.48,51.32,,,,56.85,0.82,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
240,,33I0024002,-85.297892,35.021809000000005,7,0.213,,13,61.02,61.02,50.45,,,,55.55,0.82,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
241,,33I0024002,-85.237709,35.008661,6,1.391,,13,61.83,61.83,50.85,,,,56.35,0.82,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,rain,Light Rain,cloudy,Overcast,,
242,,3303603001,-85.181912,35.016889,6,0.002,,13,62.36,62.36,51.2,,,,56.7,0.82,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
243,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,13,61.43,61.43,50.04,,,,55.93,0.82,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
244,,3303580001,-85.162464,35.044885,6,1.695,,13,62.38,62.38,51.03,,,,56.6,0.81,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
245,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,13,61.26,61.26,50.47,,,,56.13,0.83,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
246,,33I0024002,-85.28069,35.016490999999995,6,10.06,,13,61.3,61.3,50.58,,,,55.81,0.82,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
247,,3303580001,-85.166282,35.046274,6,1.538,,13,62.38,62.38,51.02,,,,56.55,0.81,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
248,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,13,59.96,60.0,49.26,,,,54.44,0.82,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
249,,3303601001,-85.200161,35.055347999999995,5,0.679,,13,61.8,61.8,50.58,,,,56.18,0.82,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
250,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,13,62.37,62.37,51.04,,,,56.7,0.82,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
251,,3304986001,-85.15870600000001,35.034528,5,1.464,,13,62.42,62.42,51.13,,,,56.72,0.82,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,,
252,,3304428001,-85.24562,35.152975,9,0.551,,14,60.44,60.6,48.63,,,,53.67,0.78,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
253,,33I0075001,-85.200274,35.008246,9,0.136,,14,61.75,62.09,51.04,,,,55.38,0.8,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
254,,33I0075001,-85.21086600000001,35.001294,8,1.202,,14,61.76,62.11,51.11,,,,55.35,0.8,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
255,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,14,61.0,61.36,50.42,,,,54.51,0.79,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
256,,33I0075001,-85.207205,35.005828,7,1.615,,14,61.75,62.1,51.07,,,,55.34,0.8,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
257,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,14,62.13,62.48,51.32,,,,55.65,0.79,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
258,,33I0024002,-85.297892,35.021809000000005,7,0.213,,14,60.66,61.02,50.45,,,,54.28,0.8,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
259,,33I0024002,-85.237709,35.008661,6,1.391,,14,61.47,61.83,50.85,,,,55.05,0.79,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
260,,3303603001,-85.181912,35.016889,6,0.002,,14,61.99,62.36,51.2,,,,55.47,0.79,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
261,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,14,61.18,61.43,50.04,,,,54.78,0.79,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
262,,3303580001,-85.162464,35.044885,6,1.695,,14,62.07,62.38,51.03,,,,55.43,0.79,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
263,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,14,60.9,61.26,50.47,,,,54.83,0.8,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
