Accident,City,Unix,Join_Count,GRID_ID,Grid_Num,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Hour,Date,hourbefore,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,precipType,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,Event,Conditions,Rain,Cloudy,Foggy,Snow,Clear,Longitude,Latitude,RainBefore,DayFrame,WeekDay,DayOfWeek
1,CHATTANOOGA,1496268000,186,AJ-17,405,2,2,14,18,2017-05-31,1496264400,0.44,61.28,0.47,0,0,,1016.6,83.66,2,9.115,304,3.59,1.25,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.210121,35.080535,0,4,1,2
1,CHATTANOOGA,1496268000,942,AF-12,566,2,2,19,18,2017-05-31,1496264400,0.43,61.14,0.47,0,0,,1016.6,83.76,2,8.585,299,3.16,0.85,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.242192,35.127346,0,4,1,2
1,CHATTANOOGA,1496271600,491,AE-9,625,2,2,19,19,2017-05-31,1496268000,0,60.42,0.47,0,0,,1016.4,82.39,1,8.306,301,3.72,0.48,clear-day,clear,0,0,0,0,1,-85.249961,35.145605,0,1,1,2
1,EAST RIDGE,1496361600,486,AH-26,68,2,2,19,20,2017-06-01,1496358000,0,62.35,0.62,0,0,,1016.6,76.39,0,8.686,300,0.16,0.03,clear-day,clear,0,0,0,0,1,-85.22387,35.002491,0,1,1,3
1,CHATTANOOGA,1496361600,66,AH-24,146,2,2,19,20,2017-06-01,1496358000,0,61.02,0.59,0,0,,1016.6,76.64,0,9.36,297,0.14,0.02,clear-day,clear,0,0,0,0,1,-85.222398,35.023022,0,1,1,3
1,CHATTANOOGA,1496311200,176,AE-5,680,4,2,14,6,2017-06-01,1496307600,0,58.49,0.82,0,0,,1018.6,64.01,0,3.548,270,0.47,0.04,clear-night,clear,0,0,0,0,1,-85.244992,35.182172,0,2,1,3
1,CHATTANOOGA,1496314800,129,AA-25,100,2,2,19,7,2017-06-01,1496311200,0,59.79,0.89,0,0,,1019.3,63.15,0,2.725,270,0.35,0.08,clear-day,clear,0,0,0,0,1,-85.275549,35.012289,0,2,1,3
1,CHATTANOOGA,1496314800,1252,V-21,245,2,2,17,7,2017-06-01,1496311200,0.41,59.78,0.87,0,0,,1019.3,63.87,0,2.251,270,0.53,0.08,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.312411,35.045297,0,2,1,3
1,CHATTANOOGA,1496314800,94,R-24,130,2,3,16,7,2017-06-01,1496311200,0.39,59.61,0.89,0,0,,1019.3,62.85,0,2.402,270,0.48,0.08,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.341855,35.021815,0,2,1,3
1,HAMILTON COUNTY,1496314800,153,S-24,131,4,2,19,7,2017-06-01,1496311200,0.39,59.63,0.88,0,0,,1019.3,63.12,0,2.361,270,0.23,0.08,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.337212,35.014495,0,2,1,3
1,CHATTANOOGA,1496318400,942,AF-12,566,2,2,19,8,2017-06-01,1496314800,0.7,60.74,0.87,0,0,,1019.8,64.69,1,3.033,,0.71,0,partly-cloudy-day,mostly cloudy,0,1,0,0,0,-85.242192,35.127346,0,2,1,3
1,CHATTANOOGA,1496318400,256,Z-24,138,2,2,19,8,2017-06-01,1496314800,0,61.53,0.9,0,0,,1019.8,64.65,1,2.336,,0.17,0.02,clear-day,clear,0,0,0,0,1,-85.28253,35.01856,0,2,1,3
1,CHATTANOOGA,1496318400,661,AJ-26,70,4,1,11,8,2017-06-01,1496314800,0,61.75,0.91,0,0,,1019.8,64.49,1,2.243,,0.07,0.01,clear-day,clear,0,0,0,0,1,-85.210283,35.007278,0,2,1,3
1,CHATTANOOGA,1496318400,87,AI-8,646,2,2,16,8,2017-06-01,1496314800,0.75,59.76,0.85,0,0,,1019.8,64.5,1,2.877,,0.78,0,partly-cloudy-day,mostly cloudy,0,1,0,0,0,-85.218421,35.151396,0,2,1,3
1,CHATTANOOGA,1496322000,592,AI-25,107,2,2,19,9,2017-06-01,1496318400,0,63.96,0.85,0,0,,1019.8,68.52,2,9.795,357,0.52,0.04,clear-day,clear,0,0,0,0,1,-85.21546,35.009932,0,2,1,3
1,CHATTANOOGA,1496322000,1359,AR-22,233,4,2,19,9,2017-06-01,1496318400,0,63.88,0.86,0,0,,1019.8,68.1,2,9.747,357,0.67,0.05,clear-day,clear,0,0,0,0,1,-85.149653,35.034718,0,2,1,3
1,CHATTANOOGA,1496325600,76,AS-22,234,2,2,19,10,2017-06-01,1496322000,0,64.85,0.76,0,0,,1020.1,72.93,4,8.424,,1.15,0.03,clear-day,clear,0,0,0,0,1,-85.145195,35.038237,0,3,1,3
1,CHATTANOOGA,1496325600,359,Y-21,248,2,2,19,10,2017-06-01,1496322000,0,64.81,0.75,0,0,,1020.1,73.16,4,7.934,,0.6,0.07,clear-day,clear,0,0,0,0,1,-85.292119,35.039775,0,3,1,3
1,HAMILTON COUNTY,1496329200,75,AV-12,576,2,2,14,11,2017-06-01,1496325600,0.65,64.98,0.7,0,0,,1019.7,75.36,5,7.725,222,0.54,0.09,partly-cloudy-day,mostly cloudy,0,1,0,0,0,-85.12311,35.12458,0,3,1,3
1,CHATTANOOGA,1496329200,1359,AR-22,233,4,2,19,11,2017-06-01,1496325600,0,64.39,0.66,0,0,,1019.7,76.43,7,8.775,251,0.4,0.04,clear-day,clear,0,0,0,0,1,-85.149653,35.034718,0,3,1,3
1,CHATTANOOGA,1496329200,535,AN-23,192,5,2,14,11,2017-06-01,1496325600,0,63.31,0.64,0,0,,1019.7,76.55,7,9.54,251,0.24,0.02,clear-day,clear,0,0,0,0,1,-85.182959,35.031981,0,3,1,3
1,CHATTANOOGA,1496332800,34,AH-23,186,2,2,19,12,2017-06-01,1496329200,0,62.55,0.58,0,0,,1019.8,78.59,9,9.476,238,0.34,0.08,clear-day,clear,0,0,0,0,1,-85.225721,35.033661,0,3,1,3
1,HAMILTON COUNTY,1496332800,75,AV-12,576,2,2,14,12,2017-06-01,1496329200,0,64.68,0.64,0,0,,1019.8,77.69,9,7.681,275,1.59,0.33,clear-day,clear,0,0,0,0,1,-85.12311,35.12458,0,3,1,3
1,CHATTANOOGA,1496332800,402,O-23,168,4,2,19,12,2017-06-01,1496329200,0.65,63.5,0.6,0,0,,1019.8,78.43,6,2.519,264,0.83,0.19,partly-cloudy-day,mostly cloudy,0,1,0,0,0,-85.364611,35.026282,0,3,1,3
1,CHATTANOOGA,1496332800,117,AC-17,398,2,2,19,12,2017-06-01,1496329200,0,63.6,0.61,0,0,,1019.8,78.37,9,8.515,232,0.83,0.07,clear-day,clear,0,0,0,0,1,-85.264519,35.080653,0,3,1,3
1,LOOKOUT MOUNTAIN,1496336400,34,Q-27,33,2,2,19,13,2017-06-01,1496332800,0.63,58.29,0.53,0,0,,1019.6,76.82,7,3.252,352,1.81,0.01,partly-cloudy-day,mostly cloudy,0,1,0,0,0,-85.353872,34.990681,0,3,1,3
1,CHATTANOOGA,1496336400,399,AB-24,140,2,2,19,13,2017-06-01,1496332800,0,60.06,0.48,0,0,,1019.6,81.46,11,9.362,352,0.74,0.02,clear-day,clear,0,0,0,0,1,-85.271189,35.01763,0,3,1,3
1,CHATTANOOGA,1496336400,250,AP-23,194,2,2,19,13,2017-06-01,1496332800,0,60.2,0.49,0,0,,1019.6,81.3,11,9.842,353,2.53,0.04,clear-day,clear,0,0,0,0,1,-85.163681,35.032725,0,3,1,3
1,CHATTANOOGA,1496340000,164,Y-25,98,2,2,19,14,2017-06-01,1496336400,0.7,58.33,0.43,0,0,,1019.2,82.88,7,2.326,359,2.9,0.48,partly-cloudy-day,mostly cloudy,0,1,0,0,0,-85.293391,35.007597,0,4,1,3
1,CHATTANOOGA,1496340000,679,V-23,174,2,2,19,14,2017-06-01,1496336400,0.7,58.45,0.44,0,0,,1019.2,82.89,7,2.436,355,2.9,0.46,partly-cloudy-day,mostly cloudy,0,1,0,0,0,-85.311255,35.032049,0,4,1,3
1,CHATTANOOGA,1496340000,648,AR-23,196,2,2,17,14,2017-06-01,1496336400,0,57.06,0.42,0,0,,1019.2,82.6,11,8.604,276,2.53,0.28,clear-day,clear,0,0,0,0,1,-85.151972,35.033408,0,4,1,3
1,CHATTANOOGA,1496343600,340,AP-25,114,2,2,19,15,2017-06-01,1496340000,0,54.7,0.37,0,0,,1018.5,83.75,10,8.485,353,2.34,0.28,clear-day,clear,0,0,0,0,1,-85.163699,35.015214,0,4,1,3
1,CHATTANOOGA,1496343600,884,AQ-22,232,2,2,17,15,2017-06-01,1496340000,0,55.07,0.38,0,0,,1018.5,83.63,10,8.959,353,2.39,0.33,clear-day,clear,0,0,0,0,1,-85.158706,35.034528,0,4,1,3
1,CHATTANOOGA,1496343600,287,AK-16,445,2,2,19,15,2017-06-01,1496340000,0,57.21,0.42,0,0,,1018.5,82.55,10,8.968,4,1.51,0.31,clear-day,clear,0,0,0,0,1,-85.201204,35.084387,0,4,1,3
1,CHATTANOOGA,1496343600,290,AT-19,340,2,2,14,15,2017-06-01,1496340000,0,55.85,0.39,0,0,,1018.5,83.09,10,8.426,334,2.3,0.57,clear-day,clear,0,0,0,0,1,-85.136543,35.06093,0,4,1,3
1,CHATTANOOGA,1496343600,174,AM-17,408,2,2,19,15,2017-06-01,1496340000,0,56.96,0.41,0,0,,1018.5,82.82,10,9.118,2,1.32,0.34,clear-day,clear,0,0,0,0,1,-85.191013,35.073243,0,4,1,3
1,CHATTANOOGA,1496343600,18,AP-26,76,2,2,17,15,2017-06-01,1496340000,0,54.59,0.37,0,0,,1018.5,83.92,10,7.875,353,2.3,0.27,clear-day,clear,0,0,0,0,1,-85.170496,35.005132,0,4,1,3
1,CHATTANOOGA,1496343600,38,AN-21,263,2,2,17,15,2017-06-01,1496340000,0,56.2,0.4,0,0,,1018.5,83.3,10,9.545,353,2.43,0.36,clear-day,clear,0,0,0,0,1,-85.182279,35.047415,0,4,1,3
1,CHATTANOOGA,1496343600,183,AA-19,321,4,2,14,15,2017-06-01,1496340000,0,57.58,0.42,0,0,,1018.5,83.18,10,8.332,4,2.24,0.18,clear-day,clear,0,0,0,0,1,-85.27452,35.059729,0,4,1,3
1,CHATTANOOGA,1496343600,359,Y-21,248,2,2,19,15,2017-06-01,1496340000,0,57.38,0.42,0,0,,1018.5,83.03,10,7.934,3,2.11,0.21,clear-day,clear,0,0,0,0,1,-85.290932,35.041926,0,4,1,3
1,CHATTANOOGA,1496347200,98,AN-20,299,2,2,19,16,2017-06-01,1496343600,0,57.84,0.42,0,0,,1017.8,83.36,8,9.463,323,1.54,0.17,clear-day,clear,0,0,0,0,1,-85.180238,35.052959,0,4,1,3
1,EAST RIDGE,1496347200,486,AH-26,68,2,2,19,16,2017-06-01,1496343600,0,57.68,0.42,0,0,,1017.8,83.14,8,8.686,330,1.42,0.21,clear-day,clear,0,0,0,0,1,-85.226094,35.00308,0,4,1,3
1,CHATTANOOGA,1496347200,60,AD-18,362,2,2,19,16,2017-06-01,1496343600,0,58.25,0.44,0,0,,1017.8,82.5,8,8.843,297,1.63,0.09,clear-day,clear,0,0,0,0,1,-85.251982,35.069435,0,4,1,3
1,CHATTANOOGA,1496347200,196,AQ-25,115,2,2,19,16,2017-06-01,1496343600,0,56.83,0.4,0,0,,1017.8,83.8,8,7.913,333,1.33,0.3,clear-day,clear,0,0,0,0,1,-85.156368,35.011432,0,4,1,3
1,CHATTANOOGA,1496347200,99,AE-24,143,2,2,19,16,2017-06-01,1496343600,0,58.11,0.44,0,0,,1017.8,82.48,8,8.8,331,1.61,0.15,clear-day,clear,0,0,0,0,1,-85.251282,35.015328,0,4,1,3
1,CHATTANOOGA,1496347200,402,O-23,168,4,2,19,16,2017-06-01,1496343600,0.38,57.67,0.43,0,0,,1017.8,82.16,6,3.189,180,1.18,0.05,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.36594,35.021518,0,4,1,3
1,CHATTANOOGA,1496347200,122,AI-16,443,2,2,19,16,2017-06-01,1496343600,0,58.3,0.44,0,0,,1017.8,82.61,8,9.01,295,1.5,0.14,clear-day,clear,0,0,0,0,1,-85.217194,35.080866,0,4,1,3
1,CHATTANOOGA,1496347200,254,AQ-24,155,2,2,19,16,2017-06-01,1496343600,0,56.93,0.4,0,0,,1017.8,83.67,8,8.435,333,1.36,0.27,clear-day,clear,0,0,0,0,1,-85.160978,35.020185,0,4,1,3
1,CHATTANOOGA,1496350800,592,AI-25,107,2,2,19,17,2017-06-01,1496347200,0,58.28,0.44,0,0,,1017.2,82.26,5,8.957,308,0.43,0.21,clear-day,clear,0,0,0,0,1,-85.217266,35.011179,0,4,1,3
1,CHATTANOOGA,1496350800,563,AH-25,106,2,2,19,17,2017-06-01,1496347200,0,58.28,0.44,0,0,,1017.2,82.24,5,9.044,288,0.39,0.17,clear-day,clear,0,0,0,0,1,-85.22846,35.013535,0,4,1,3
1,CHATTANOOGA,1496350800,563,AH-25,106,2,2,19,17,2017-06-01,1496347200,0,58.28,0.44,0,0,,1017.2,82.24,5,9.044,288,0.39,0.17,clear-day,clear,0,0,0,0,1,-85.228277,35.012954,0,4,1,3
1,CHATTANOOGA,1496350800,417,AO-24,153,2,2,19,17,2017-06-01,1496347200,0,59.01,0.45,0,0,,1017.2,82.15,5,8.97,312,0.61,0.27,clear-day,clear,0,0,0,0,1,-85.173204,35.017968,0,4,1,3
1,CHATTANOOGA,1496350800,186,AJ-17,405,2,2,14,17,2017-06-01,1496347200,0,59.03,0.46,0,0,,1017.2,81.98,5,9.048,286,0.56,0.18,clear-day,clear,0,0,0,0,1,-85.214647,35.080099,0,4,1,3
1,CHATTANOOGA,1496350800,250,AP-23,194,2,2,19,17,2017-06-01,1496347200,0,59.14,0.46,0,0,,1017.2,82.06,5,9.134,311,0.62,0.24,clear-day,clear,0,0,0,0,1,-85.16582,35.033426,0,4,1,3
1,CHATTANOOGA,1496350800,311,AK-24,149,2,2,19,17,2017-06-01,1496347200,0,58.54,0.45,0,0,,1017.2,82.26,5,9.438,308,0.28,0.23,clear-day,clear,0,0,0,0,1,-85.204545,35.016826,0,4,1,3
1,CHATTANOOGA,1496350800,139,AG-9,627,2,2,19,17,2017-06-01,1496347200,0,60.3,0.47,0,0,,1017.2,82.54,5,8.341,267,0.92,0.16,clear-day,clear,0,0,0,0,1,-85.231742,35.141016,0,4,1,3
1,CHATTANOOGA,1496350800,23,AR-14,519,2,2,19,17,2017-06-01,1496347200,0,60.14,0.47,0,0,,1017.2,82.3,5,8.331,278,1.06,0.34,clear-day,clear,0,0,0,0,1,-85.155166,35.105775,0,4,1,3
1,CHATTANOOGA,1496350800,23,AR-14,519,2,2,19,17,2017-06-01,1496347200,0,60.14,0.47,0,0,,1017.2,82.3,5,8.331,278,1.06,0.34,clear-day,clear,0,0,0,0,1,-85.150596,35.106856,0,4,1,3
1,RED BANK,1496350800,350,U-16,430,2,2,12,17,2017-06-01,1496347200,0,58.46,0.46,0,0,,1017.2,81.43,5,8.145,273,0.98,0.18,clear-day,clear,0,0,0,0,1,-85.317286,35.083994,0,4,1,3
1,CHATTANOOGA,1496350800,129,AA-25,100,2,2,19,17,2017-06-01,1496347200,0,58.28,0.45,0,0,,1017.2,81.82,5,7.742,285,0.65,0.15,clear-day,clear,0,0,0,0,1,-85.277733,35.007983,0,4,1,3
1,CHATTANOOGA,1496354400,337,AR-26,78,2,2,19,18,2017-06-01,1496350800,0,63.37,0.57,0,0,,1016.8,79.73,3,7.263,287,0.17,0.17,clear-day,clear,0,0,0,0,1,-85.149292,35.005439,0,4,1,3
1,CHATTANOOGA,1496354400,129,AA-25,100,2,2,19,18,2017-06-01,1496350800,0,60.92,0.53,0,0,,1016.8,79.61,3,7.742,281,0.15,0.15,clear-day,clear,0,0,0,0,1,-85.277733,35.007983,0,4,1,3
1,CHATTANOOGA,1496354400,648,AR-23,196,2,2,17,18,2017-06-01,1496350800,0,63,0.57,0,0,,1016.8,79.63,3,8.604,295,0.19,0.19,clear-day,clear,0,0,0,0,1,-85.153146,35.030081,0,4,1,3
1,CHATTANOOGA,1496354400,382,V-19,316,2,2,19,18,2017-06-01,1496350800,0,59.34,0.5,0,0,,1016.8,79.32,3,8.215,270,0.34,0.21,clear-day,clear,0,0,0,0,1,-85.309655,35.063944,0,4,1,3
1,CHATTANOOGA,1496354400,455,AF-25,104,2,2,19,18,2017-06-01,1496350800,0,61.1,0.53,0,0,,1016.8,80.02,3,8.741,279,0.14,0.14,clear-day,clear,0,0,0,0,1,-85.237383,35.01111,0,4,1,3
1,CHATTANOOGA,1496358000,1359,AR-22,233,4,2,19,19,2017-06-01,1496354400,0,63.37,0.62,0,0,,1016.9,77.59,1,8.762,304,0.95,0.21,clear-day,clear,0,0,0,0,1,-85.154385,35.037179,0,1,1,3
1,CHATTANOOGA,1496448000,224,AF-21,255,2,2,19,20,2017-06-02,1496444400,0,64.45,0.59,0,0,,1015.6,79.83,0,9.758,0,1.61,1.61,clear-day,clear,0,0,0,0,1,-85.237299,35.047083,0,1,1,4
1,CHATTANOOGA,1496448000,120,K-25,84,4,2,11,20,2017-06-02,1496444400,0.6,65.94,0.62,0,0,,1015.6,79.95,0,3.096,358,0.51,0.2,partly-cloudy-day,mostly cloudy,0,1,0,0,0,-85.39434,35.007761,0,1,1,4
1,CHATTANOOGA,1496448000,417,AO-24,153,2,2,19,20,2017-06-02,1496444400,0,65.89,0.6,0,0,,1015.6,81.15,0,9.836,0,0.85,0.69,clear-day,clear,0,0,0,0,1,-85.174009,35.017383,0,1,1,4
1,CHATTANOOGA,1496448000,648,AR-23,196,2,2,17,20,2017-06-02,1496444400,0,66.05,0.61,0,0,,1015.6,80.6,0,9.739,0,0.95,0.52,clear-day,clear,0,0,0,0,1,-85.153146,35.030081,0,1,1,4
1,CHATTANOOGA,1496451600,23,AR-14,519,2,2,19,21,2017-06-02,1496448000,0,65.65,0.67,0,0,,1015.9,77.42,0,8.331,9,0.87,0.41,clear-night,clear,0,0,0,0,1,-85.155166,35.105775,0,1,1,4
1,HAMILTON COUNTY,1496451600,33,AQ-13,550,2,2,19,21,2017-06-02,1496448000,0,65.66,0.67,0,0,,1015.9,77.33,0,8.303,359,1.08,0.35,clear-night,clear,0,0,0,0,1,-85.158886,35.109231,0,1,1,4
1,CHATTANOOGA,1496455200,68,AL-22,227,2,2,19,22,2017-06-02,1496451600,0,66.02,0.71,0,0,,1016.2,75.9,0,9.997,,0,0,clear-night,clear,0,0,0,0,1,-85.194409,35.035058,0,1,1,4
1,CHATTANOOGA,1496458800,476,AJ-25,108,5,2,19,23,2017-06-02,1496455200,0,65.41,0.75,0,0,,1016.7,73.67,0,9.234,8,0.63,0.02,clear-night,clear,0,0,0,0,1,-85.209229,35.014802,0,1,1,4
1,CHATTANOOGA,1496379600,139,AG-9,627,2,2,19,1,2017-06-02,1496376000,0,62.49,0.8,0,0,,1017.5,69.04,0,8.341,270,0.25,0.04,clear-night,clear,0,0,0,0,1,-85.234354,35.143564,0,1,1,4
1,CHATTANOOGA,1496386800,382,V-19,316,2,2,19,3,2017-06-02,1496383200,0,61.67,0.83,0,0,,1017.4,67.01,0,3.784,270,1.07,0.06,clear-night,clear,0,0,0,0,1,-85.315671,35.067563,0,1,1,4
1,CHATTANOOGA,1496390400,37,T-28,12,2,2,19,4,2017-06-02,1496386800,0,61.39,0.86,0,0,,1017.4,65.68,0,2.918,187,0.33,0.14,clear-night,clear,0,0,0,0,1,-85.328105,34.989029,0,1,1,4
1,CHATTANOOGA,1496397600,168,AL-17,407,2,2,19,6,2017-06-02,1496394000,0.27,61.84,0.88,0,0,,1018.3,65.43,0,3.21,0,0.06,0.06,clear-night,clear,0,0,0,0,1,-85.19831,35.084245,0,2,1,4
1,CHATTANOOGA,1496397600,535,X-24,136,2,2,19,6,2017-06-02,1496394000,0.7,61.91,0.87,0,0,,1018.3,65.83,0,1.986,0,0.07,0.07,fog,foggy,0,0,1,0,0,-85.298411,35.024373,0,2,1,4
1,CHATTANOOGA,1496401200,382,V-19,316,2,2,19,7,2017-06-02,1496397600,0.44,61.68,0.89,0,0,,1018.8,65.08,0,2.483,0,0.34,0.03,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.315582,35.067822,0,2,1,4
1,CHATTANOOGA,1496401200,485,AE-23,183,2,2,19,7,2017-06-02,1496397600,0.43,61.77,0.89,0,0,,1018.8,65.07,0,2.503,,0.07,0.01,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.251307,35.026112,0,2,1,4
1,CHATTANOOGA,1496401200,258,AL-24,150,2,2,19,7,2017-06-02,1496397600,0.44,61.94,0.9,0,0,,1018.8,64.8,0,2.232,0,0.06,0.01,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.198323,35.022082,0,2,1,4
1,SODDY DAISY,1496404800,25,AG-2,691,4,2,12,8,2017-06-02,1496401200,0,61.98,0.85,0,0,,1019.2,66.49,1,7.833,14,0.49,0.22,clear-day,clear,0,0,0,0,1,-85.235856,35.204366,0,2,1,4
1,CHATTANOOGA,1496404800,360,M-24,125,4,2,16,8,2017-06-02,1496401200,0.37,61.6,0.83,0,0,,1019.2,66.87,1,2.507,18,0.64,0.33,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.383202,35.018934,0,2,1,4
1,EAST RIDGE,1496404800,45,AB-28,20,2,2,19,8,2017-06-02,1496401200,0,62.57,0.89,0,0,,1019.2,66.04,1,7.07,3,0.96,0.22,clear-day,clear,0,0,0,0,1,-85.267034,34.989521,0,2,1,4
1,CHATTANOOGA,1496408400,129,AA-25,100,2,2,19,9,2017-06-02,1496404800,0,63.78,0.76,0,0,,1019.3,71.66,2,7.742,51,1.74,0.8,clear-day,clear,0,0,0,0,1,-85.277527,35.007712,0,2,1,4
1,CHATTANOOGA,1496408400,167,W-18,355,2,2,19,9,2017-06-02,1496404800,0,63.43,0.76,0,0,,1019.3,71.43,2,8.31,37,1.89,0.88,clear-day,clear,0,0,0,0,1,-85.307767,35.06456,0,2,1,4
1,CHATTANOOGA,1496408400,430,AE-10,605,6,2,14,9,2017-06-02,1496404800,0,63.17,0.78,0,0,,1019.3,70.39,2,8.426,38,1.15,0.71,clear-day,clear,0,0,0,0,1,-85.24404,35.135727,0,2,1,4
1,CHATTANOOGA,1496412000,1359,AR-22,233,4,2,19,10,2017-06-02,1496408400,0,65.59,0.7,0,0,,1019.2,76.03,4,8.75,36,1.13,0.68,clear-day,clear,0,0,0,0,1,-85.151823,35.036959,0,3,1,4
1,CHATTANOOGA,1496412000,485,AE-23,183,2,2,19,10,2017-06-02,1496408400,0,64.9,0.69,0,0,,1019.2,75.85,4,8.894,41,2.27,0.77,clear-day,clear,0,0,0,0,1,-85.24874,35.02569,0,3,1,4
1,CHATTANOOGA,1496412000,561,W-22,212,2,2,19,10,2017-06-02,1496408400,0.41,64.62,0.66,0,0,,1019.2,76.69,4,2.417,42,2.08,0.53,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.304913,35.034042,0,3,1,4
1,CHATTANOOGA,1496412000,375,T-25,93,2,2,19,10,2017-06-02,1496408400,0.39,64.1,0.66,0,0,,1019.2,76.24,4,2.47,43,1.47,0.3,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.324562,35.01411,0,3,1,4
1,CHATTANOOGA,1496412000,942,AF-12,566,2,2,19,10,2017-06-02,1496408400,0,64.23,0.67,0,0,,1019.2,76.18,4,8.565,45,1.76,0.32,clear-day,clear,0,0,0,0,1,-85.238444,35.122929,0,3,1,4
1,CHATTANOOGA,1496415600,375,T-25,93,2,2,19,11,2017-06-02,1496412000,0.39,63.42,0.6,0,0,,1019,78.58,6,2.879,62,3.42,0.68,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.327128,35.01399,0,3,1,4
1,CHATTANOOGA,1496415600,159,X-23,176,2,2,19,11,2017-06-02,1496412000,0,63.96,0.59,0,0,,1019,79.39,7,3.251,67,3.2,0.73,clear-day,clear,0,0,0,0,1,-85.297342,35.032336,0,3,1,4
1,CHATTANOOGA,1496415600,942,AF-12,566,2,2,19,11,2017-06-02,1496412000,0,64.69,0.6,0,0,,1019,79.81,7,8.585,72,1.97,0.95,clear-day,clear,0,0,0,0,1,-85.239439,35.12384,0,3,1,4
1,CHATTANOOGA,1496419200,337,AR-26,78,2,2,19,12,2017-06-02,1496415600,0,64.35,0.55,0,0,,1018.7,82.19,9,7.263,60,6.12,1.99,clear-day,clear,0,0,0,0,1,-85.149028,35.003398,0,3,1,4
1,CHATTANOOGA,1496419200,999,W-20,282,2,2,16,12,2017-06-02,1496415600,0,64.89,0.59,0,0,,1018.7,80.66,9,7.631,29,5.64,2.03,clear-day,clear,0,0,0,0,1,-85.310037,35.049431,0,3,1,4
1,CHATTANOOGA,1496419200,535,X-24,136,2,2,19,12,2017-06-02,1496415600,0.41,64.86,0.58,0,0,,1018.7,81.11,7,2.374,19,5.47,1.95,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.299691,35.024811,0,3,1,4
1,CHATTANOOGA,1496419200,659,AQ-23,195,2,2,19,12,2017-06-02,1496415600,0,63.88,0.55,0,0,,1018.7,81.87,9,8.767,64,5.78,2.1,clear-day,clear,0,0,0,0,1,-85.155628,35.024501,0,3,1,4
1,CHATTANOOGA,1496419200,146,X-20,283,2,2,14,12,2017-06-02,1496415600,0,64.92,0.59,0,0,,1018.7,80.74,9,7.819,24,5.69,2.13,clear-day,clear,0,0,0,0,1,-85.301304,35.051994,0,3,1,4
1,CHATTANOOGA,1496419200,543,W-21,246,2,2,17,12,2017-06-02,1496415600,0,64.88,0.59,0,0,,1018.7,80.65,9,7.574,24,5.6,1.98,clear-day,clear,0,0,0,0,1,-85.307673,35.044757,0,3,1,4
1,CHATTANOOGA,1496419200,164,Y-25,98,2,2,19,12,2017-06-02,1496415600,0.41,64.84,0.58,0,0,,1018.7,81.04,7,2.326,23,5.32,1.77,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.292795,35.006843,0,3,1,4
1,CHATTANOOGA,1496422800,164,AN-22,229,2,2,19,13,2017-06-02,1496419200,0,62.87,0.51,0,0,,1018.1,83.05,11,9.585,34,5.94,2.08,clear-day,clear,0,0,0,0,1,-85.181836,35.034262,0,3,1,4
1,CHATTANOOGA,1496422800,129,AA-25,100,2,2,19,13,2017-06-02,1496419200,0,64.29,0.54,0,0,,1018.1,82.55,11,7.742,71,5.93,1.71,clear-day,clear,0,0,0,0,1,-85.273649,35.008068,0,3,1,4
1,CHATTANOOGA,1496422800,882,AA-24,139,2,2,19,13,2017-06-02,1496419200,0,64.07,0.53,0,0,,1018.1,82.94,11,7.965,67,5.89,1.57,clear-day,clear,0,0,0,0,1,-85.276601,35.017328,0,3,1,4
1,CHATTANOOGA,1496422800,124,AB-18,360,2,2,19,13,2017-06-02,1496419200,0,63.99,0.52,0,0,,1018.1,83.22,11,8.418,66,5.47,1.58,clear-day,clear,0,0,0,0,1,-85.268571,35.072151,0,3,1,4
1,CHATTANOOGA,1496422800,78,AS-26,79,2,2,19,13,2017-06-02,1496419200,0,63.92,0.52,0,0,,1018.1,83.39,11,6.607,61,7.07,2.94,clear-day,clear,0,0,0,0,1,-85.146648,35.002922,0,3,1,4
1,CHATTANOOGA,1496422800,254,AQ-24,155,2,2,19,13,2017-06-02,1496419200,0,63.6,0.52,0,0,,1018.1,83.31,11,8.425,52,6.47,2.55,clear-day,clear,0,0,0,0,1,-85.160273,35.01285,0,3,1,4
1,CHATTANOOGA,1496426400,299,AI-21,258,4,2,16,14,2017-06-02,1496422800,0.32,63.24,0.49,0,0,,1017.7,84.25,9,9.635,81,4.48,2.74,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.220198,35.042164,0,4,1,4
