Accident,Grid_Num,Unix,Date,Hour,hourbefore,City,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,GRID_ID,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,precipType,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,Event,Conditions,Rain,Cloudy,Foggy,Snow,Clear,Longitude,Latitude,RainBefore,DayFrame,WeekDay,DayOfWeek
1,267,1531627200,2018-07-15,2,1531623600,CHATTANOOGA,183,2,2,19,AR-21,0.19,71.72,0.89,0,0,,1018.7,75.24,0,8.72,166,5.67,0.61,clear-night,clear,0,0,0,0,1,-85.153075,35.050668,0,1,0,6
1,211,1531627200,2018-07-15,2,1531623600,CHATTANOOGA,331,2,2,19,V-22,0.44,71.83,0.88,0,0,,1018.7,75.7,0,1.894,177,7.02,2.15,fog,foggy,0,0,1,0,0,-85.309338,35.038239,0,1,0,6
1,211,1531627200,2018-07-15,3,1531623600,CHATTANOOGA,331,2,2,19,V-22,0.44,71.83,0.88,0,0,,1018.7,75.7,0,1.894,177,7.02,2.15,fog,foggy,0,0,1,0,0,-85.309338,35.038239,0,1,0,6
1,211,1531627200,2018-07-15,12,1531623600,CHATTANOOGA,331,2,2,19,V-22,0.44,71.83,0.88,0,0,,1018.7,75.7,0,1.894,177,7.02,2.15,fog,foggy,0,0,1,0,0,-85.314125,35.037832,0,3,0,6
1,211,1531627200,2018-07-15,16,1531623600,CHATTANOOGA,331,2,2,19,V-22,0.44,71.83,0.88,0,0,,1018.7,75.7,0,1.894,177,7.02,2.15,fog,foggy,0,0,1,0,0,-85.315306,35.039104,0,4,0,6
1,211,1531627200,2018-07-15,16,1531623600,CHATTANOOGA,331,2,2,19,V-22,0.44,71.83,0.88,0,0,,1018.7,75.7,0,1.894,177,7.02,2.15,fog,foggy,0,0,1,0,0,-85.316546,35.036873,0,4,0,6
1,250,1531627200,2018-07-15,3,1531623600,CHATTANOOGA,255,2,2,19,AA-21,0.43,71.78,0.88,0,0,,1018.7,75.59,0,8.361,175,6.58,1.24,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.280186,35.044354,0,1,0,6
1,248,1531627200,2018-07-15,4,1531623600,CHATTANOOGA,359,2,2,19,Y-21,0.43,71.82,0.88,0,0,,1018.7,75.54,0,8.039,176,6.79,1.6,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.292644,35.040876,0,1,0,6
1,64,1531627200,2018-07-15,7,1531623600,CHATTANOOGA,134,2,2,19,Z-26,0.43,71.81,0.88,0,0,,1018.7,75.52,0,2.297,174,6.09,1.37,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.284962,35.007962,0,2,0,6
1,429,1531627200,2018-07-15,9,1531623600,CHATTANOOGA,189,2,2,19,T-16,0.44,71.84,0.88,0,0,,1018.7,75.68,0,2.09,180,8.06,3.59,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.327038,35.086276,0,2,0,6
1,354,1531627200,2018-07-15,10,1531623600,CHATTANOOGA,59,2,2,19,V-18,0.42,71.86,0.89,0,0,,1018.7,75.33,0,7.915,179,7.64,2.68,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.310752,35.069157,0,3,0,6
1,354,1531627200,2018-07-15,11,1531623600,CHATTANOOGA,59,2,2,19,V-18,0.42,71.86,0.89,0,0,,1018.7,75.33,0,7.915,179,7.64,2.68,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.310619,35.069909,0,3,0,6
1,305,1531627200,2018-07-15,10,1531623600,CHATTANOOGA,251,2,2,19,AT-20,0.19,71.76,0.89,0,0,,1018.7,75.18,0,8.258,164,5.72,0.83,clear-night,clear,0,0,0,0,1,-85.138353,35.057994,0,3,0,6
1,432,1531627200,2018-07-15,11,1531623600,CHATTANOOGA,38,2,2,16,X-16,0.42,71.84,0.89,0,0,,1018.7,75.23,0,8.055,178,7.66,2.57,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.299714,35.086464,0,3,0,6
1,196,1531627200,2018-07-15,11,1531623600,CHATTANOOGA,648,2,2,17,AR-23,0.19,71.73,0.89,0,0,,1018.7,75.23,0,8.565,167,5.46,0.63,clear-night,clear,0,0,0,0,1,-85.153146,35.030081,0,3,0,6
1,461,1531627200,2018-07-15,12,1531623600,CHATTANOOGA,304,2,2,16,BE-16,0.19,71.98,0.89,0,0,,1018.7,75.4,0,7.071,155,6.09,2,clear-night,clear,0,0,0,0,1,-85.060388,35.084018,0,3,0,6
1,317,1531627200,2018-07-15,12,1531623600,CHATTANOOGA,450,2,2,19,W-19,0.43,71.85,0.88,0,0,,1018.7,75.7,0,7.801,177,7.27,2.2,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.3083,35.063253,0,3,0,6
1,212,1531627200,2018-07-15,13,1531623600,CHATTANOOGA,561,2,2,19,W-22,0.44,71.82,0.88,0,0,,1018.7,75.69,0,1.866,176,6.85,1.92,fog,foggy,0,0,1,0,0,-85.307328,35.036143,0,3,0,6
1,288,1531627200,2018-07-15,13,1531623600,CHATTANOOGA,221,2,2,19,AC-20,0.43,71.74,0.89,0,0,,1018.7,75.31,0,8.691,174,6.51,0.98,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.260029,35.053346,0,3,0,6
1,266,1531627200,2018-07-15,13,1531623600,CHATTANOOGA,833,4,2,14,AQ-21,0.19,71.7,0.89,0,0,,1018.7,75.24,0,8.956,167,5.64,0.5,clear-night,clear,0,0,0,0,1,-85.158111,35.043326,0,3,0,6
1,539,1531627200,2018-07-15,14,1531623600,CHATTANOOGA,176,2,2,19,AC-13,0.42,71.81,0.88,0,0,,1018.7,75.48,0,8.248,177,7.37,2.01,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.261411,35.113092,0,4,0,6
1,178,1531627200,2018-07-15,14,1531623600,CHATTANOOGA,175,2,2,19,Z-23,0.43,71.81,0.88,0,0,,1018.7,75.56,0,8.089,175,6.48,1.35,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.284189,35.032269,0,4,0,6
1,630,1531627200,2018-07-15,14,1531623600,CHATTANOOGA,75,2,2,19,AJ-9,0.41,71.93,0.87,0,0,,1018.7,76.2,0,8.238,200,4.84,1.69,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.20734,35.147481,0,4,0,6
1,558,1531627200,2018-07-15,14,1531623600,CHATTANOOGA,60,2,2,19,V-12,0.42,71.89,0.89,0,0,,1018.7,75.44,0,7.699,179,8.16,3.64,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.315464,35.120041,0,4,0,6
1,114,1531627200,2018-07-15,14,1531623600,CHATTANOOGA,340,2,2,19,AP-25,0.19,71.72,0.89,0,0,,1018.7,75.24,0,8.573,170,5.29,0.59,clear-night,clear,0,0,0,0,1,-85.163699,35.015214,0,4,0,6
1,291,1531627200,2018-07-15,14,1531623600,CHATTANOOGA,54,2,2,19,AF-20,0.43,71.7,0.9,0,0,,1018.7,74.95,0,9.099,173,6.28,0.62,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.240721,35.054476,0,4,0,6
1,291,1531627200,2018-07-15,15,1531623600,CHATTANOOGA,54,2,2,19,AF-20,0.43,71.7,0.9,0,0,,1018.7,74.95,0,9.099,173,6.28,0.62,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.241207,35.056302,0,4,0,6
1,316,1531627200,2018-07-15,15,1531623600,CHATTANOOGA,382,2,2,19,V-19,0.43,71.86,0.88,0,0,,1018.7,75.66,0,7.914,179,7.51,2.51,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.31415,35.06339,0,4,0,6
1,474,1531627200,2018-07-15,15,1531623600,CHATTANOOGA,84,4,2,14,AE-15,0.43,71.77,0.88,0,0,,1018.7,75.63,0,8.42,174,6.91,1.39,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.24767,35.095195,0,4,0,6
1,125,1531627200,2018-07-15,15,1531623600,CHATTANOOGA,360,4,2,16,M-24,0.44,71.99,0.88,0,0,,1018.7,75.66,0,2.138,187,7.3,3.16,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.382482,35.018464,0,4,0,6
1,169,1531627200,2018-07-15,15,1531623600,CHATTANOOGA,156,6,2,11,P-23,0.44,71.93,0.88,0,0,,1018.7,75.74,0,2.048,182,7.37,3.04,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.362537,35.029972,0,4,0,6
1,131,1531627200,2018-07-15,15,1531623600,CHATTANOOGA,153,4,2,19,S-24,0.44,71.9,0.89,0,0,,1018.7,75.4,0,1.972,180,6.92,2.42,fog,foggy,0,0,1,0,0,-85.333708,35.017043,0,4,0,6
1,447,1531627200,2018-07-15,15,1531623600,CHATTANOOGA,260,2,2,19,AM-16,0.19,71.76,0.89,0,0,,1018.7,75.18,0,8.819,171,6.15,0.73,clear-night,clear,0,0,0,0,1,-85.191791,35.086278,0,4,0,6
1,563,1531627200,2018-07-15,16,1531623600,CHATTANOOGA,176,2,2,16,AC-12,0.42,71.82,0.89,0,0,,1018.7,75.44,0,8.147,177,7.45,2.18,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.263069,35.116283,0,4,0,6
1,576,1531627200,2018-07-15,16,1531623600,CHATTANOOGA,75,2,2,14,AV-12,0.4,71.79,0.89,0,0,,1018.7,75.43,0,7.753,157,6.52,2.81,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.125346,35.126028,0,4,0,6
1,408,1531627200,2018-07-15,16,1531623600,CHATTANOOGA,174,2,2,19,AM-17,0.19,71.71,0.89,0,0,,1018.7,75.2,0,8.975,171,6.05,0.61,clear-night,clear,0,0,0,0,1,-85.19034,35.073644,0,4,0,6
1,105,1531627200,2018-07-15,16,1531623600,EAST RIDGE,356,2,2,19,AG-25,0.19,71.71,0.89,0,0,,1018.7,75.35,0,8.842,173,5.51,0.55,clear-night,clear,0,0,0,0,1,-85.232744,35.006517,0,4,0,6
1,270,1531627200,2018-07-15,17,1531623600,HAMILTON COUNTY,132,2,2,16,AU-21,0.19,71.78,0.9,0,0,,1018.7,75.06,0,7.935,164,5.57,0.92,clear-night,clear,0,0,0,0,1,-85.128355,35.044349,0,4,0,6
1,586,1531627200,2018-07-15,17,1531623600,CHATTANOOGA,689,4,2,14,AF-11,0.42,71.9,0.88,0,0,,1018.7,75.7,0,8.215,176,7.27,1.93,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.23925,35.130367,0,4,0,6
1,656,1531627200,2018-07-15,18,1531623600,CHATTANOOGA,29,2,2,19,AD-7,0.41,71.97,0.88,0,0,,1018.7,75.74,0,8.063,205,4.91,1.64,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.256948,35.169443,0,4,0,6
1,93,1531713600,2018-07-16,21,1531710000,CHATTANOOGA,375,2,2,19,T-25,0.75,72.17,0.89,0,0,,1017,75.55,0,1.944,246,4.4,0.64,fog,humid and foggy,0,0,1,0,0,-85.324562,35.01411,0,1,1,0
1,592,1531713600,2018-07-16,21,1531710000,CHATTANOOGA,10,2,2,19,AL-11,0.75,72.66,0.92,0,0,,1017,75,0,8.254,226,4.7,0.35,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.198479,35.128897,0,1,1,0
1,60,1531713600,2018-07-16,7,1531710000,CHATTANOOGA,115,2,2,19,V-26,0.75,72.41,0.9,0,0,,1017,75.58,0,1.884,253,4.45,0.61,fog,humid and foggy,0,0,1,0,0,-85.3147,35.006771,0,2,1,0
1,540,1531713600,2018-07-16,8,1531710000,CHATTANOOGA,208,2,2,19,AD-13,0.75,72.33,0.9,0,0,,1017,75.62,0,8.249,216,4.66,0.37,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.257696,35.11435,0,2,1,0
1,152,1531713600,2018-07-16,8,1531710000,CHATTANOOGA,111,2,2,19,AN-24,0.75,73.3,0.94,0,0,,1017,75.05,0,9.397,268,4.68,0.11,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.181437,35.025208,0,2,1,0
1,152,1531713600,2018-07-16,15,1531710000,CHATTANOOGA,111,2,2,19,AN-24,0.75,73.3,0.94,0,0,,1017,75.05,0,9.397,268,4.68,0.11,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.17968,35.023518,0,4,1,0
1,281,1531713600,2018-07-16,8,1531710000,CHATTANOOGA,764,6,2,11,V-20,0.75,72.01,0.88,0,0,,1017,75.79,0,1.906,225,4.42,0.5,fog,humid and foggy,0,0,1,0,0,-85.309646,35.05662,0,2,1,0
1,87,1531713600,2018-07-16,9,1531710000,CHATTANOOGA,12,2,2,19,N-25,0.75,71.58,0.87,0,0,,1017,75.77,0,2.116,245,4.27,0.79,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.374695,35.011143,0,2,1,0
1,461,1531713600,2018-07-16,10,1531710000,COLLEGEDALE,304,2,2,16,BE-16,0.75,72.64,0.93,0,0,,1017,74.78,0,7.071,272,4.05,0.52,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.059358,35.081716,0,3,1,0
1,461,1531713600,2018-07-16,11,1531710000,CHATTANOOGA,304,2,2,16,BE-16,0.75,72.64,0.93,0,0,,1017,74.78,0,7.071,272,4.05,0.52,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.05572,35.082629,0,3,1,0
1,266,1531713600,2018-07-16,11,1531710000,CHATTANOOGA,833,4,2,14,AQ-21,0.75,73.2,0.94,0,0,,1017,75.15,0,8.956,267,4.64,0.19,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.156715,35.038695,0,3,1,0
1,422,1531713600,2018-07-16,11,1531710000,HAMILTON COUNTY,35,2,2,19,BA-17,0.75,72.75,0.94,0,0,,1017,74.59,0,7.3,270,4.19,0.48,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.086261,35.075305,0,3,1,0
1,133,1531713600,2018-07-16,12,1531710000,CHATTANOOGA,207,2,2,19,U-24,0.75,72.25,0.89,0,0,,1017,75.68,0,1.914,245,4.42,0.59,fog,humid and foggy,0,0,1,0,0,-85.320285,35.02043,0,3,1,0
1,233,1531713600,2018-07-16,12,1531710000,CHATTANOOGA,1359,4,2,19,AR-22,0.75,73.17,0.94,0,0,,1017,75.08,0,8.688,268,4.64,0.24,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.152427,35.040872,0,3,1,0
1,103,1531713600,2018-07-16,12,1531710000,EAST RIDGE,232,2,2,19,AE-25,0.75,73.08,0.94,0,0,,1017,75,0,8.519,262,4.63,0.29,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.244091,35.010622,0,3,1,0
1,282,1531713600,2018-07-16,13,1531710000,CHATTANOOGA,999,2,2,16,W-20,0.75,72.23,0.89,0,0,,1017,75.61,0,7.785,228,4.44,0.46,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.305168,35.052904,0,3,1,0
1,282,1531713600,2018-07-16,15,1531710000,CHATTANOOGA,999,2,2,16,W-20,0.75,72.23,0.89,0,0,,1017,75.61,0,7.785,228,4.44,0.46,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.309151,35.049536,0,4,1,0
1,458,1531713600,2018-07-16,13,1531710000,HAMILTON COUNTY,76,2,2,19,BB-16,0.75,72.69,0.94,0,0,,1017,74.67,0,7.293,269,4.12,0.48,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.082494,35.088118,0,3,1,0
1,211,1531713600,2018-07-16,13,1531710000,CHATTANOOGA,331,2,2,19,V-22,0.75,72.2,0.89,0,0,,1017,75.68,0,1.894,234,4.43,0.51,fog,humid and foggy,0,0,1,0,0,-85.309338,35.038239,0,3,1,0
1,245,1531713600,2018-07-16,14,1531710000,CHATTANOOGA,1252,2,2,17,V-21,0.75,72.11,0.89,0,0,,1017,75.65,0,1.9,229,4.42,0.5,fog,humid and foggy,0,0,1,0,0,-85.314689,35.046902,0,4,1,0
1,585,1531713600,2018-07-16,13,1531710000,CHATTANOOGA,319,2,2,19,AE-11,0.75,72.31,0.9,0,0,,1017,75.53,0,8.232,215,4.66,0.37,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.243412,35.128246,0,3,1,0
1,114,1531713600,2018-07-16,15,1531710000,CHATTANOOGA,340,2,2,19,AP-25,0.75,73.21,0.94,0,0,,1017,75.12,0,8.573,270,4.7,0.26,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.163699,35.015214,0,4,1,0
1,192,1531713600,2018-07-16,15,1531710000,CHATTANOOGA,535,5,2,14,AN-23,0.75,73.31,0.94,0,0,,1017,75.03,0,9.532,267,4.66,0.09,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.180174,35.03275,0,4,1,0
1,192,1531713600,2018-07-16,17,1531710000,CHATTANOOGA,535,5,2,14,AN-23,0.75,73.31,0.94,0,0,,1017,75.03,0,9.532,267,4.66,0.09,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.183432,35.031699,0,4,1,0
1,284,1531713600,2018-07-16,15,1531710000,CHATTANOOGA,452,4,2,14,Y-20,0.75,72.48,0.9,0,0,,1017,75.61,0,8.07,232,4.47,0.39,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.290431,35.048719,0,4,1,0
1,466,1531713600,2018-07-16,15,1531710000,CHATTANOOGA,372,2,2,19,T-15,0.75,71.09,0.84,0,0,,1017,76.17,0,2.101,207,4.55,0.54,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.329452,35.099721,0,4,1,0
1,466,1531713600,2018-07-16,18,1531710000,CHATTANOOGA,372,2,2,19,T-15,0.75,71.09,0.84,0,0,,1017,76.17,0,2.101,207,4.55,0.54,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.331157,35.095839,0,4,1,0
1,212,1531713600,2018-07-16,15,1531710000,CHATTANOOGA,561,2,2,19,W-22,0.75,72.35,0.9,0,0,,1017,75.64,0,1.866,237,4.45,0.49,fog,humid and foggy,0,0,1,0,0,-85.30835,35.031887,0,4,1,0
1,390,1531713600,2018-07-16,15,1531710000,RED BANK,181,2,2,19,U-17,0.75,71.58,0.87,0,0,,1017,75.64,0,2.051,212,4.57,0.5,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.31931,35.075367,0,4,1,0
1,183,1531713600,2018-07-16,15,1531710000,CHATTANOOGA,485,2,2,19,AE-23,0.75,73.12,0.94,0,0,,1017,74.88,0,8.946,257,4.6,0.21,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.245566,35.023238,0,4,1,0
1,104,1531713600,2018-07-16,16,1531710000,CHATTANOOGA,455,2,2,19,AF-25,0.75,73.15,0.94,0,0,,1017,75.14,0,8.835,262,4.64,0.22,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.243683,35.011387,0,4,1,0
1,485,1531713600,2018-07-16,17,1531710000,CHATTANOOGA,39,5,2,14,AP-15,0.75,72.92,0.94,0,0,,1017,74.74,0,8.41,252,4.54,0.3,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.168794,35.100544,0,4,1,0
1,515,1531713600,2018-07-16,19,1531710000,HAMILTON COUNTY,4,2,2,19,AN-14,0.75,72.87,0.93,0,0,,1017,75.18,0,8.354,247,4.52,0.31,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.183454,35.105653,0,1,1,0
1,217,1531713600,2018-07-16,19,1531710000,CHATTANOOGA,373,2,2,19,AB-22,0.75,72.88,0.92,0,0,,1017,75.39,0,8.511,245,4.53,0.3,partly-cloudy-night,humid and mostly cloudy,0,1,0,0,0,-85.27199,35.040879,0,1,1,0
1,179,1531800000,2018-07-17,20,1531796400,CHATTANOOGA,215,2,2,19,AA-23,0.2,71.97,0.86,0.0073,0.22,rain,1016,76.43,0,8.261,243,5.75,1.05,clear-night,clear,0,0,0,0,1,-85.274383,35.024483,-1,1,1,1
1,627,1531800000,2018-07-17,20,1531796400,CHATTANOOGA,139,2,2,19,AG-9,0.24,72.1,0.87,0.0017,0.05,rain,1016,76.35,0,8.258,248,5.21,3.12,clear-night,humid,0,0,0,0,1,-85.236619,35.144912,-1,1,1,1
1,627,1531800000,2018-07-17,17,1531796400,CHATTANOOGA,139,2,2,19,AG-9,0.24,72.1,0.87,0.0017,0.05,rain,1016,76.35,0,8.258,248,5.21,3.12,clear-night,humid,0,0,0,0,1,-85.234548,35.143723,-1,4,1,1
1,641,1531800000,2018-07-17,21,1531796400,CHATTANOOGA,13,2,2,19,AD-8,0.25,72.16,0.89,0.0018,0.05,rain,1016,75.68,0,8.116,251,5.16,3.11,clear-night,humid,0,0,0,0,1,-85.254764,35.158341,-1,1,1,1
1,289,1531800000,2018-07-17,22,1531796400,CHATTANOOGA,172,2,2,19,AD-20,0.2,71.85,0.86,0.0045,0.12,rain,1016,76.24,0,8.859,244,5.84,0.75,clear-night,clear,0,0,0,0,1,-85.254598,35.052419,-1,1,1,1
1,566,1531800000,2018-07-17,23,1531796400,CHATTANOOGA,942,2,2,19,AF-12,0.23,72.08,0.87,0.0011,0.04,rain,1016,76.28,0,8.387,249,5.05,1.44,clear-night,humid,0,0,0,0,1,-85.239491,35.123075,-1,1,1,1
1,566,1531800000,2018-07-17,8,1531796400,CHATTANOOGA,942,2,2,19,AF-12,0.23,72.08,0.87,0.0011,0.04,rain,1016,76.28,0,8.387,249,5.05,1.44,clear-night,humid,0,0,0,0,1,-85.241292,35.124955,-1,2,1,1
1,566,1531800000,2018-07-17,16,1531796400,CHATTANOOGA,942,2,2,19,AF-12,0.23,72.08,0.87,0.0011,0.04,rain,1016,76.28,0,8.387,249,5.05,1.44,clear-night,humid,0,0,0,0,1,-85.240755,35.126395,-1,4,1,1
1,101,1531800000,2018-07-17,0,1531796400,CHATTANOOGA,322,2,2,19,AB-25,0.75,71.97,0.88,0.0081,0.28,rain,1016,75.63,0,8.199,235,5.66,0.99,rain,possible drizzle,1,0,0,0,0,-85.271691,35.009423,-1,1,1,1
1,192,1531800000,2018-07-17,8,1531796400,CHATTANOOGA,535,5,2,14,AN-23,0.75,71.69,0.91,0.0021,0.1,rain,1016,74.36,0,9.54,269,5.69,0.22,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.183432,35.031699,-1,2,1,1
1,192,1531800000,2018-07-17,15,1531796400,CHATTANOOGA,535,5,2,14,AN-23,0.75,71.69,0.91,0.0021,0.1,rain,1016,74.36,0,9.54,269,5.69,0.22,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.184651,35.030289,-1,4,1,1
1,262,1531800000,2018-07-17,16,1531796400,CHATTANOOGA,87,2,2,19,AM-21,0.75,71.68,0.84,0.0018,0.08,rain,1016,76.83,0,9.623,223,5.77,0.2,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.187922,35.040903,-1,4,1,1
1,253,1531800000,2018-07-17,7,1531796400,CHATTANOOGA,74,2,2,19,AD-21,0.2,71.84,0.87,0.0049,0.14,rain,1016,76.04,0,8.9,241,5.79,0.7,clear-night,clear,0,0,0,0,1,-85.257415,35.049508,-1,2,1,1
1,231,1531800000,2018-07-17,7,1531796400,CHATTANOOGA,174,2,2,19,AP-22,0.75,71.74,0.91,0.0036,0.14,rain,1016,74.45,0,9.197,269,5.7,0.39,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.163861,35.035266,-1,2,1,1
1,568,1531800000,2018-07-17,7,1531796400,CHATTANOOGA,13,2,2,19,AH-12,0.23,72.06,0.87,0.0011,0.04,rain,1016,76.29,0,8.426,247,5.07,1.35,clear-night,humid,0,0,0,0,1,-85.227174,35.127051,-1,2,1,1
1,137,1531800000,2018-07-17,7,1531796400,CHATTANOOGA,467,2,2,14,Y-24,0.19,72.03,0.86,0.0085,0.25,rain,1016,76.39,0,2.097,277,5.74,1.18,clear-night,humid,0,0,0,0,1,-85.293614,35.020202,-1,2,1,1
1,137,1531800000,2018-07-17,15,1531796400,CHATTANOOGA,467,2,2,14,Y-24,0.19,72.03,0.86,0.0085,0.25,rain,1016,76.39,0,2.097,277,5.74,1.18,clear-night,humid,0,0,0,0,1,-85.290295,35.013933,-1,4,1,1
1,137,1531800000,2018-07-17,17,1531796400,CHATTANOOGA,467,2,2,14,Y-24,0.19,72.03,0.86,0.0085,0.25,rain,1016,76.39,0,2.097,277,5.74,1.18,clear-night,humid,0,0,0,0,1,-85.292283,35.021268,-1,4,1,1
1,323,1531800000,2018-07-17,8,1531796400,CHATTANOOGA,33,2,2,19,AC-19,0.2,71.89,0.85,0.0046,0.12,rain,1016,76.57,0,8.692,247,5.89,0.89,clear-night,clear,0,0,0,0,1,-85.260829,35.058064,-1,2,1,1
1,323,1531800000,2018-07-17,10,1531796400,CHATTANOOGA,33,2,2,19,AC-19,0.2,71.89,0.85,0.0046,0.12,rain,1016,76.57,0,8.692,247,5.89,0.89,clear-night,clear,0,0,0,0,1,-85.260829,35.058064,-1,3,1,1
1,430,1531800000,2018-07-17,8,1531796400,RED BANK,350,2,2,12,U-16,0.22,72.15,0.88,0.0029,0.1,rain,1016,76.06,0,7.919,258,4.93,2,clear-night,humid,0,0,0,0,1,-85.317611,35.083977,-1,2,1,1
1,139,1531800000,2018-07-17,8,1531796400,CHATTANOOGA,882,2,2,19,AA-24,0.75,71.99,0.87,0.008,0.26,rain,1016,76.21,0,8.14,240,5.7,1.06,rain,possible drizzle,1,0,0,0,0,-85.279462,35.017462,-1,2,1,1
1,543,1531800000,2018-07-17,8,1531796400,CHATTANOOGA,248,4,2,16,AG-13,0.22,72.01,0.86,0.0007,0.02,rain,1016,76.37,0,8.561,247,5.08,1.22,clear-night,humid,0,0,0,0,1,-85.231389,35.111696,-1,2,1,1
1,565,1531800000,2018-07-17,9,1531796400,CHATTANOOGA,168,4,2,19,AE-12,0.22,72.07,0.87,0.0011,0.04,rain,1016,76.28,0,8.402,250,5.04,1.45,clear-night,humid,0,0,0,0,1,-85.249354,35.120779,-1,2,1,1
1,81,1531800000,2018-07-17,9,1531796400,CHATTANOOGA,180,2,2,19,AU-26,0.75,72.19,0.94,0.0221,0.4,rain,1016,74.03,0,6.158,270,5.63,1.54,rain,possible light rain and humid,1,0,0,0,0,-85.132549,35.000853,-1,2,1,1
1,149,1531800000,2018-07-17,9,1531796400,CHATTANOOGA,311,2,2,19,AK-24,0.75,71.69,0.84,0.0029,0.12,rain,1016,76.86,0,9.542,215,5.71,0.23,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.205773,35.017752,-1,2,1,1
1,354,1531800000,2018-07-17,10,1531796400,CHATTANOOGA,59,2,2,19,V-18,0.22,72.11,0.88,0.0031,0.12,rain,1016,75.88,0,8.023,256,4.96,1.78,clear-night,humid,0,0,0,0,1,-85.31173,35.07283,-1,3,1,1
1,78,1531800000,2018-07-17,12,1531796400,CHATTANOOGA,337,2,2,19,AR-26,0.75,72.01,0.92,0.0144,0.35,rain,1016,74.39,0,7.369,270,5.63,1.08,rain,possible drizzle and humid,1,0,0,0,0,-85.153227,35.008538,-1,3,1,1
1,232,1531800000,2018-07-17,12,1531796400,CHATTANOOGA,884,2,2,17,AQ-22,0.75,71.78,0.91,0.0047,0.17,rain,1016,74.43,0,8.933,269,5.69,0.5,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.159378,35.032896,-1,3,1,1
1,232,1531800000,2018-07-17,12,1531796400,CHATTANOOGA,884,2,2,17,AQ-22,0.75,71.78,0.91,0.0047,0.17,rain,1016,74.43,0,8.933,269,5.69,0.5,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.159042,35.031425,-1,3,1,1
