,Accident,Route,Longitude,Latitude,sums,Log_Mile,City,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Event,Conditions,EventBefore,ConditionBefore,Probability,Prediction
251,,3304986001,-85.15870600000001,35.034528,5,1.464,,13,36.79,39.9,23.2,,,,9.5,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-day,Clear,clear-night,Clear,,
252,,3304428001,-85.24562,35.152975,9,0.551,,14,37.54,39.1,22.72,,,,9.29,0.3,3.0,,10.0,0.08,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-day,Clear,clear-night,Clear,,
253,,33I0075001,-85.200274,35.008246,9,0.136,,14,38.33,39.82,23.52,,,,10.11,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-day,Clear,clear-night,Clear,,
254,,33I0075001,-85.21086600000001,35.001294,8,1.202,,14,38.39,39.88,23.67,,,,10.11,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
255,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,14,37.97,39.53,23.51,,,,9.76,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-day,Clear,clear-night,Clear,,
256,,33I0075001,-85.207205,35.005828,7,1.615,,14,38.36,39.86,23.61,,,,10.1,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
257,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,14,38.57,39.93,23.34,,,,10.2,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-day,Clear,clear-night,Clear,,
258,,33I0024002,-85.297892,35.021809000000005,7,0.213,,14,37.93,39.54,23.41,,,,9.72,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-day,Clear,clear-night,Clear,,
259,,33I0024002,-85.237709,35.008661,6,1.391,,14,38.2,39.7,23.85,,,,9.99,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
260,,3303603001,-85.181912,35.016889,6,0.002,,14,38.51,39.86,23.48,,,,10.13,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-day,Clear,clear-night,Clear,,
261,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,14,37.74,39.31,22.93,,,,9.78,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-day,Clear,clear-night,Clear,,
262,,3303580001,-85.162464,35.044885,6,1.695,,14,38.53,39.9,23.18,,,,10.07,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
263,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,14,37.69,39.21,23.83,,,,9.9,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-day,Clear,clear-night,Clear,,
264,,33I0024002,-85.28069,35.016490999999995,6,10.06,,14,38.02,39.6,23.71,,,,9.8,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-day,Clear,clear-night,Clear,,
265,,3303580001,-85.166282,35.046274,6,1.538,,14,38.54,39.91,23.21,,,,10.06,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
266,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,14,37.37,39.03,22.95,,,,9.32,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-day,Clear,clear-night,Clear,,
267,,3303601001,-85.200161,35.055347999999995,5,0.679,,14,38.09,39.65,23.37,,,,9.9,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-day,Clear,clear-night,Clear,,
268,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,14,38.48,39.84,23.11,,,,10.12,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
269,,3304986001,-85.15870600000001,35.034528,5,1.464,,14,38.53,39.9,23.2,,,,10.13,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-day,Clear,clear-night,Clear,,
270,,3304428001,-85.24562,35.152975,9,0.551,,15,38.64,39.1,22.72,,,,9.87,0.3,3.0,,10.0,0.08,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-day,Clear,clear-night,Clear,,
271,,33I0075001,-85.200274,35.008246,9,0.136,,15,39.43,39.82,23.52,,,,10.67,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-day,Clear,clear-night,Clear,,
272,,33I0075001,-85.21086600000001,35.001294,8,1.202,,15,39.49,39.88,23.67,,,,10.67,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
273,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,15,39.09,39.53,23.51,,,,10.36,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-day,Clear,clear-night,Clear,,
274,,33I0075001,-85.207205,35.005828,7,1.615,,15,39.47,39.86,23.61,,,,10.66,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
275,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,15,39.63,39.93,23.34,,,,10.75,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-day,Clear,clear-night,Clear,,
276,,33I0024002,-85.297892,35.021809000000005,7,0.213,,15,39.08,39.54,23.41,,,,10.34,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-day,Clear,clear-night,Clear,,
277,,33I0024002,-85.237709,35.008661,6,1.391,,15,39.29,39.7,23.85,,,,10.56,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
278,,3303603001,-85.181912,35.016889,6,0.002,,15,39.55,39.86,23.48,,,,10.68,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-day,Clear,clear-night,Clear,,
279,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,15,38.86,39.31,22.93,,,,10.33,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-day,Clear,clear-night,Clear,,
280,,3303580001,-85.162464,35.044885,6,1.695,,15,39.6,39.9,23.18,,,,10.62,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
281,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,15,38.73,39.21,23.83,,,,10.48,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-day,Clear,clear-night,Clear,,
282,,33I0024002,-85.28069,35.016490999999995,6,10.06,,15,39.16,39.6,23.71,,,,10.41,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-day,Clear,clear-night,Clear,,
283,,3303580001,-85.166282,35.046274,6,1.538,,15,39.62,39.91,23.21,,,,10.6,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
284,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,15,38.51,39.03,22.95,,,,9.95,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-day,Clear,clear-night,Clear,,
285,,3303601001,-85.200161,35.055347999999995,5,0.679,,15,39.18,39.65,23.37,,,,10.46,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-day,Clear,clear-night,Clear,,
286,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,15,39.54,39.84,23.11,,,,10.66,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
287,,3304986001,-85.15870600000001,35.034528,5,1.464,,15,39.6,39.9,23.2,,,,10.67,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-day,Clear,clear-night,Clear,,
288,,3304428001,-85.24562,35.152975,9,0.551,,16,39.1,39.1,22.72,,,,10.28,0.3,3.0,,10.0,0.08,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-day,Clear,clear-night,Clear,,
289,,33I0075001,-85.200274,35.008246,9,0.136,,16,39.82,39.82,23.52,,,,11.09,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-day,Clear,clear-night,Clear,,
290,,33I0075001,-85.21086600000001,35.001294,8,1.202,,16,39.88,39.88,23.67,,,,11.09,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
291,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,16,39.53,39.53,23.51,,,,10.77,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-day,Clear,clear-night,Clear,,
292,,33I0075001,-85.207205,35.005828,7,1.615,,16,39.86,39.86,23.61,,,,11.08,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
293,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,16,39.93,39.93,23.34,,,,11.18,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-day,Clear,clear-night,Clear,,
294,,33I0024002,-85.297892,35.021809000000005,7,0.213,,16,39.54,39.54,23.41,,,,10.77,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-day,Clear,clear-night,Clear,,
295,,33I0024002,-85.237709,35.008661,6,1.391,,16,39.7,39.7,23.85,,,,10.97,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
296,,3303603001,-85.181912,35.016889,6,0.002,,16,39.86,39.86,23.48,,,,11.11,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-day,Clear,clear-night,Clear,,
297,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,16,39.31,39.31,22.93,,,,10.75,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-day,Clear,clear-night,Clear,,
298,,3303580001,-85.162464,35.044885,6,1.695,,16,39.9,39.9,23.18,,,,11.04,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
299,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,16,39.21,39.21,23.83,,,,10.89,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-day,Clear,clear-night,Clear,,
300,,33I0024002,-85.28069,35.016490999999995,6,10.06,,16,39.6,39.6,23.71,,,,10.83,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-day,Clear,clear-night,Clear,,
301,,3303580001,-85.166282,35.046274,6,1.538,,16,39.91,39.91,23.21,,,,11.02,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
302,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,16,39.03,39.03,22.95,,,,10.4,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-day,Clear,clear-night,Clear,,
303,,3303601001,-85.200161,35.055347999999995,5,0.679,,16,39.65,39.65,23.37,,,,10.87,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-day,Clear,clear-night,Clear,,
304,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,16,39.84,39.84,23.11,,,,11.08,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
305,,3304986001,-85.15870600000001,35.034528,5,1.464,,16,39.9,39.9,23.2,,,,11.1,0.3,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-day,Clear,clear-night,Clear,,
306,,3304428001,-85.24562,35.152975,9,0.551,,17,38.39,39.1,22.72,,,,10.69,0.31,3.0,,10.0,0.08,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-day,Clear,clear-night,Clear,,
307,,33I0075001,-85.200274,35.008246,9,0.136,,17,39.29,39.82,23.52,,,,11.43,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-day,Clear,clear-night,Clear,,
308,,33I0075001,-85.21086600000001,35.001294,8,1.202,,17,39.35,39.88,23.67,,,,11.44,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
309,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,17,39.03,39.53,23.51,,,,11.18,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-day,Clear,clear-night,Clear,,
310,,33I0075001,-85.207205,35.005828,7,1.615,,17,39.32,39.86,23.61,,,,11.43,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
311,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,17,39.32,39.93,23.34,,,,11.48,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-day,Clear,clear-night,Clear,,
312,,33I0024002,-85.297892,35.021809000000005,7,0.213,,17,39.04,39.54,23.41,,,,11.17,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-day,Clear,clear-night,Clear,,
313,,33I0024002,-85.237709,35.008661,6,1.391,,17,39.2,39.7,23.85,,,,11.36,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
314,,3303603001,-85.181912,35.016889,6,0.002,,17,39.27,39.86,23.48,,,,11.43,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-day,Clear,clear-night,Clear,,
315,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,17,38.73,39.31,22.93,,,,11.11,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-day,Clear,clear-night,Clear,,
316,,3303580001,-85.162464,35.044885,6,1.695,,17,39.28,39.9,23.18,,,,11.36,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
317,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,17,38.72,39.21,23.83,,,,11.29,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-day,Clear,clear-night,Clear,,
318,,33I0024002,-85.28069,35.016490999999995,6,10.06,,17,39.11,39.6,23.71,,,,11.23,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-day,Clear,clear-night,Clear,,
319,,3303580001,-85.166282,35.046274,6,1.538,,17,39.29,39.91,23.21,,,,11.34,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
320,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,17,38.48,39.03,22.95,,,,10.83,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-day,Clear,clear-night,Clear,,
321,,3303601001,-85.200161,35.055347999999995,5,0.679,,17,39.04,39.65,23.37,,,,11.23,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-day,Clear,clear-night,Clear,,
322,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,17,39.22,39.84,23.11,,,,11.39,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
323,,3304986001,-85.15870600000001,35.034528,5,1.464,,17,39.28,39.9,23.2,,,,11.41,0.31,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-day,Clear,clear-night,Clear,,
324,,3304428001,-85.24562,35.152975,9,0.551,,18,36.68,39.1,22.72,,,,11.08,0.34,3.0,,10.0,0.08,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-day,Clear,clear-night,Clear,,
325,,33I0075001,-85.200274,35.008246,9,0.136,,18,37.65,39.82,23.52,,,,11.68,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-day,Clear,clear-night,Clear,,
326,,33I0075001,-85.21086600000001,35.001294,8,1.202,,18,37.72,39.88,23.67,,,,11.68,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
327,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,18,37.4,39.53,23.51,,,,11.45,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-day,Clear,clear-night,Clear,,
328,,33I0075001,-85.207205,35.005828,7,1.615,,18,37.69,39.86,23.61,,,,11.67,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
329,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,18,37.66,39.93,23.34,,,,11.73,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-day,Clear,clear-night,Clear,,
330,,33I0024002,-85.297892,35.021809000000005,7,0.213,,18,37.41,39.54,23.41,,,,11.43,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-day,Clear,clear-night,Clear,,
331,,33I0024002,-85.237709,35.008661,6,1.391,,18,37.59,39.7,23.85,,,,11.61,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
332,,3303603001,-85.181912,35.016889,6,0.002,,18,37.62,39.86,23.48,,,,11.69,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-day,Clear,clear-night,Clear,,
333,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,18,37.07,39.31,22.93,,,,11.44,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-day,Clear,clear-night,Clear,,
334,,3303580001,-85.162464,35.044885,6,1.695,,18,37.57,39.9,23.18,,,,11.64,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
335,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,18,37.12,39.21,23.83,,,,11.55,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-day,Clear,clear-night,Clear,,
