,Accident,Route,Longitude,Latitude,sums,Log_Mile,City,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Event,Conditions,EventBefore,ConditionBefore,Probability,Prediction
167,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,9,32.48,39.17,30.89,,,,24.34,0.72,3.0,,8.11,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,cloudy,Overcast,clear-night,Clear,,
168,,33I0024002,-85.297892,35.021809000000005,7,0.213,,9,31.94,39.17,30.69,,,,22.32,0.67,3.0,,7.03,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,cloudy,Overcast,clear-night,Clear,,
169,,33I0024002,-85.237709,35.008661,6,1.391,,9,32.05,39.15,30.85,,,,22.93,0.69,3.0,,8.08,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
170,,3303603001,-85.181912,35.016889,6,0.002,,9,32.42,39.1,30.83,,,,24.22,0.71,3.0,,8.11,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,cloudy,Overcast,clear-night,Clear,,
171,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,9,31.85,38.61,30.02,,,,22.11,0.67,3.0,,7.93,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,cloudy,Overcast,clear-night,Clear,,
172,,3303580001,-85.162464,35.044885,6,1.695,,9,32.52,39.13,30.73,,,,24.14,0.71,3.0,,8.18,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
173,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,9,31.56,38.56,30.32,,,,22.75,0.7,3.0,,8.01,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,cloudy,Overcast,clear-night,Clear,,
174,,33I0024002,-85.28069,35.016490999999995,6,10.06,,9,31.98,39.12,30.76,,,,22.6,0.68,3.0,,7.73,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,cloudy,Overcast,clear-night,Clear,,
175,,3303580001,-85.166282,35.046274,6,1.538,,9,32.55,39.17,30.76,,,,24.11,0.71,3.0,,8.18,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
176,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,9,31.72,38.73,29.74,,,,21.3,0.65,3.0,,7.14,0.77,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,cloudy,Overcast,clear-night,Clear,,
177,,3303601001,-85.200161,35.055347999999995,5,0.679,,9,32.21,39.09,30.59,,,,22.57,0.67,3.0,,8.13,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,cloudy,Overcast,clear-night,Clear,,
178,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,9,32.45,39.02,30.67,,,,24.22,0.71,3.0,,8.18,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
179,,3304986001,-85.15870600000001,35.034528,5,1.464,,9,32.5,39.11,30.77,,,,24.24,0.71,3.0,,8.16,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,cloudy,Overcast,clear-night,Clear,,
180,,3304428001,-85.24562,35.152975,9,0.551,,10,31.19,38.54,29.05,,,,23.84,0.74,3.0,,10.0,0.76,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
181,,33I0075001,-85.200274,35.008246,9,0.136,,10,32.76,39.28,30.93,,,,23.9,0.7,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
182,,33I0075001,-85.21086600000001,35.001294,8,1.202,,10,32.84,39.37,31.05,,,,23.89,0.69,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
183,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,10,32.22,39.08,30.59,,,,23.39,0.7,3.0,,10.0,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
184,,33I0075001,-85.207205,35.005828,7,1.615,,10,32.8,39.34,31.0,,,,23.88,0.69,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
185,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,10,32.93,39.17,30.89,,,,24.12,0.7,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
186,,33I0024002,-85.297892,35.021809000000005,7,0.213,,10,32.17,39.17,30.69,,,,23.34,0.7,3.0,,10.0,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
187,,33I0024002,-85.237709,35.008661,6,1.391,,10,32.57,39.15,30.85,,,,23.68,0.69,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
188,,3303603001,-85.181912,35.016889,6,0.002,,10,32.83,39.1,30.83,,,,24.03,0.7,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
189,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,10,31.92,38.61,30.02,,,,23.5,0.71,3.0,,10.0,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
190,,3303580001,-85.162464,35.044885,6,1.695,,10,32.84,39.13,30.73,,,,24.0,0.7,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
191,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,10,31.91,38.56,30.32,,,,23.57,0.71,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
192,,33I0024002,-85.28069,35.016490999999995,6,10.06,,10,32.3,39.12,30.76,,,,23.46,0.7,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
193,,3303580001,-85.166282,35.046274,6,1.538,,10,32.86,39.17,30.76,,,,23.97,0.69,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
194,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,10,31.28,38.73,29.74,,,,22.89,0.71,3.0,,10.0,0.77,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
195,,3303601001,-85.200161,35.055347999999995,5,0.679,,10,32.44,39.09,30.59,,,,23.63,0.7,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
196,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,10,32.79,39.02,30.67,,,,24.05,0.7,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
197,,3304986001,-85.15870600000001,35.034528,5,1.464,,10,32.86,39.11,30.77,,,,24.06,0.7,3.0,,10.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
198,,3304428001,-85.24562,35.152975,9,0.551,,22,30.79,38.54,29.05,,,,11.97,0.45,3.0,,5.3,0.76,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-night,Clear,clear-night,Clear,,
199,,33I0075001,-85.200274,35.008246,9,0.136,,22,32.04,39.28,30.93,,,,15.04,0.49,3.0,,5.38,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-night,Clear,clear-night,Clear,,
200,,33I0075001,-85.21086600000001,35.001294,8,1.202,,22,32.13,39.37,31.05,,,,15.22,0.49,3.0,,5.14,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-night,Clear,clear-night,Clear,,
201,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,22,31.85,39.08,30.59,,,,14.44,0.48,3.0,,2.48,0.78,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-night,Clear,clear-night,Clear,,
202,,33I0075001,-85.207205,35.005828,7,1.615,,22,32.1,39.34,31.0,,,,15.11,0.49,3.0,,5.26,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-night,Clear,clear-night,Clear,,
203,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,22,31.95,39.17,30.89,,,,14.78,0.49,3.0,,5.95,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-night,Clear,clear-night,Clear,,
204,,33I0024002,-85.297892,35.021809000000005,7,0.213,,22,31.94,39.17,30.69,,,,14.35,0.48,3.0,,2.4,0.78,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-night,Clear,clear-night,Clear,,
205,,33I0024002,-85.237709,35.008661,6,1.391,,22,31.95,39.15,30.85,,,,15.18,0.49,3.0,,4.9,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-night,Clear,clear-night,Clear,,
206,,3303603001,-85.181912,35.016889,6,0.002,,22,31.89,39.1,30.83,,,,14.81,0.49,3.0,,5.74,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-night,Clear,clear-night,Clear,,
207,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,22,31.42,38.61,30.02,,,,13.61,0.47,3.0,,3.8,0.78,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-night,Clear,clear-night,Clear,,
208,,3303580001,-85.162464,35.044885,6,1.695,,22,31.9,39.13,30.73,,,,14.3,0.48,3.0,,6.37,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-night,Clear,clear-night,Clear,,
209,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,22,31.41,38.56,30.32,,,,15.01,0.5,3.0,,4.87,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-night,Clear,clear-night,Clear,,
210,,33I0024002,-85.28069,35.016490999999995,6,10.06,,22,31.95,39.12,30.76,,,,14.67,0.48,3.0,,4.94,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-night,Clear,clear-night,Clear,,
211,,3303580001,-85.166282,35.046274,6,1.538,,22,31.94,39.17,30.76,,,,14.28,0.48,3.0,,6.35,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-night,Clear,clear-night,Clear,,
212,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,22,31.43,38.73,29.74,,,,12.74,0.45,3.0,,3.46,0.77,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-night,Clear,clear-night,Clear,,
213,,3303601001,-85.200161,35.055347999999995,5,0.679,,22,31.9,39.09,30.59,,,,14.14,0.47,3.0,,6.12,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-night,Clear,clear-night,Clear,,
214,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,22,31.82,39.02,30.67,,,,14.34,0.48,3.0,,6.42,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-night,Clear,clear-night,Clear,,
215,,3304986001,-85.15870600000001,35.034528,5,1.464,,22,31.9,39.11,30.77,,,,14.46,0.48,3.0,,6.27,0.79,NA,0.0,0.0008,1551711600,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-night,Clear,clear-night,Clear,,
216,,3304428001,-85.24562,35.152975,9,0.551,,12,30.0,38.54,29.05,,,,23.32,0.76,3.0,,6.13,0.76,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,cloudy,Overcast,clear-night,Clear,,
217,,33I0075001,-85.200274,35.008246,9,0.136,,12,31.08,39.28,30.93,,,,23.81,0.74,3.0,,6.15,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,cloudy,Overcast,clear-night,Clear,,
218,,33I0075001,-85.21086600000001,35.001294,8,1.202,,12,31.13,39.37,31.05,,,,23.84,0.74,3.0,,6.15,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
219,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,12,30.72,39.08,30.59,,,,23.58,0.74,3.0,,5.65,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,cloudy,Overcast,clear-night,Clear,,
220,,33I0075001,-85.207205,35.005828,7,1.615,,12,31.11,39.34,31.0,,,,23.82,0.74,3.0,,6.15,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
221,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,12,31.63,39.17,30.89,,,,23.37,0.71,3.0,,6.21,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,cloudy,Overcast,clear-night,Clear,,
222,,33I0024002,-85.297892,35.021809000000005,7,0.213,,12,30.7,39.17,30.69,,,,23.6,0.75,3.0,,5.39,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,cloudy,Overcast,clear-night,Clear,,
223,,33I0024002,-85.237709,35.008661,6,1.391,,12,30.94,39.15,30.85,,,,23.78,0.74,3.0,,6.09,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
224,,3303603001,-85.181912,35.016889,6,0.002,,12,31.57,39.1,30.83,,,,23.31,0.71,3.0,,6.17,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,cloudy,Overcast,clear-night,Clear,,
225,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,12,30.54,38.61,30.02,,,,23.44,0.75,3.0,,5.91,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,cloudy,Overcast,clear-night,Clear,,
226,,3303580001,-85.162464,35.044885,6,1.695,,12,31.62,39.13,30.73,,,,23.15,0.71,3.0,,6.21,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
227,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,12,30.41,38.56,30.32,,,,23.72,0.76,3.0,,6.0,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,cloudy,Overcast,clear-night,Clear,,
228,,33I0024002,-85.28069,35.016490999999995,6,10.06,,12,30.8,39.12,30.76,,,,23.68,0.75,3.0,,5.72,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,cloudy,Overcast,clear-night,Clear,,
229,,3303580001,-85.166282,35.046274,6,1.538,,12,31.63,39.17,30.76,,,,23.12,0.7,3.0,,6.2,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
230,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,12,29.84,38.73,29.74,,,,22.17,0.73,3.0,,7.12,0.77,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,cloudy,Overcast,clear-night,Clear,,
231,,3303601001,-85.200161,35.055347999999995,5,0.679,,12,30.87,39.09,30.59,,,,23.6,0.74,3.0,,6.08,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,cloudy,Overcast,clear-night,Clear,,
232,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,12,31.57,39.02,30.67,,,,23.2,0.71,3.0,,6.24,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
233,,3304986001,-85.15870600000001,35.034528,5,1.464,,12,31.61,39.11,30.77,,,,23.24,0.71,3.0,,6.22,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,cloudy,Overcast,clear-night,Clear,,
234,,3304428001,-85.24562,35.152975,9,0.551,,13,32.08,38.54,29.05,,,,22.32,0.67,3.0,,7.5,0.76,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
235,,33I0075001,-85.200274,35.008246,9,0.136,,13,31.74,39.28,30.93,,,,23.33,0.71,3.0,,6.21,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,cloudy,Overcast,clear-night,Clear,,
236,,33I0075001,-85.21086600000001,35.001294,8,1.202,,13,31.77,39.37,31.05,,,,23.34,0.71,3.0,,6.23,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
237,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,13,31.64,39.08,30.59,,,,22.77,0.69,3.0,,5.7,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,cloudy,Overcast,clear-night,Clear,,
238,,33I0075001,-85.207205,35.005828,7,1.615,,13,31.76,39.34,31.0,,,,23.32,0.71,3.0,,6.22,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
239,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,13,31.5,39.17,30.89,,,,23.9,0.73,3.0,,6.24,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,cloudy,Overcast,clear-night,Clear,,
240,,33I0024002,-85.297892,35.021809000000005,7,0.213,,13,31.65,39.17,30.69,,,,22.76,0.69,3.0,,5.45,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,cloudy,Overcast,clear-night,Clear,,
241,,33I0024002,-85.237709,35.008661,6,1.391,,13,31.67,39.15,30.85,,,,23.19,0.7,3.0,,6.18,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
242,,3303603001,-85.181912,35.016889,6,0.002,,13,31.47,39.1,30.83,,,,23.84,0.73,3.0,,6.21,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,cloudy,Overcast,clear-night,Clear,,
243,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,13,31.52,38.61,30.02,,,,22.76,0.7,3.0,,5.87,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,cloudy,Overcast,clear-night,Clear,,
244,,3303580001,-85.162464,35.044885,6,1.695,,13,31.52,39.13,30.73,,,,23.69,0.72,3.0,,6.21,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
245,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,13,31.29,38.56,30.32,,,,23.07,0.71,3.0,,6.09,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,cloudy,Overcast,clear-night,Clear,,
246,,33I0024002,-85.28069,35.016490999999995,6,10.06,,13,31.68,39.12,30.76,,,,22.95,0.7,3.0,,5.8,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,cloudy,Overcast,clear-night,Clear,,
247,,3303580001,-85.166282,35.046274,6,1.538,,13,31.55,39.17,30.76,,,,23.67,0.72,3.0,,6.2,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
248,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,13,30.78,38.73,29.74,,,,21.8,0.69,3.0,,7.01,0.77,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
249,,3303601001,-85.200161,35.055347999999995,5,0.679,,13,31.71,39.09,30.59,,,,23.01,0.7,3.0,,6.08,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,cloudy,Overcast,clear-night,Clear,,
250,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,13,31.47,39.02,30.67,,,,23.74,0.73,3.0,,6.24,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
