,Accident,Center_Lat,Center_Long,Date,Time,Event,Conditions,EventBefore,ConditionBefore,Hour,DayFrame,Temperature,Temp_Max,Temp_Min,Daily_Relative_Temp,Monthly_Relative_Temp,WeekDay,WeekEnd,Precipitation_Intensity,Precip_Intensity_Max,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Weekday,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count
9222,0,-85.29952425,-85.29952425,2018-01-06,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,74,5,17,23,1,2,17
9223,0,-85.1402302,-85.1402302,2018-06-09,18:00:00,nan,nan,nan,nan,18,1,,,,,,0,1,,,,,,,,,716,5,32,7,0,-1,-1
9224,0,-85.33817456,-85.33817456,2018-09-11,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,258,1,9,17,0,7,1
9225,0,-85.33817456,-85.33817456,2018-08-11,23:00:00,nan,nan,nan,nan,23,1,,,,,,0,1,,,,,,,,,258,5,9,17,0,7,1
9226,0,-85.33817456,-85.33817456,2018-12-15,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,258,5,9,17,0,7,1
9227,0,-85.33817456,-85.33817456,2018-09-25,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,258,1,9,17,0,7,1
9228,0,-85.1721851,-85.1721851,2018-04-08,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,281,6,32,17,1,7,18
9229,0,-85.1721851,-85.1721851,2018-08-12,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,281,6,32,17,1,7,18
9230,0,-85.1721851,-85.1721851,2018-10-20,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,281,5,32,17,1,7,18
9231,0,-85.1721851,-85.1721851,2018-02-18,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,281,6,32,17,1,7,18
9232,0,-85.1721851,-85.1721851,2018-04-01,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,281,6,32,17,1,7,18
9233,0,-85.1721851,-85.1721851,2018-06-02,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,281,5,32,17,1,7,18
9234,0,-85.13867073,-85.13867073,2018-09-15,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,867,5,30,2,0,7,10
9235,0,-85.33351379,-85.33351379,2018-12-17,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,526,0,7,11,0,7,10
9236,0,-85.33351379,-85.33351379,2018-12-02,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,526,6,7,11,0,7,10
9237,0,-85.33351379,-85.33351379,2018-05-12,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,526,5,7,11,0,7,10
9238,0,-85.33351379,-85.33351379,2018-06-23,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,526,5,7,11,0,7,10
9239,0,-85.33351379,-85.33351379,2018-10-27,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,526,5,7,11,0,7,10
9240,0,-85.14342785,-85.14342785,2018-02-04,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,678,6,32,8,0,-1,-1
9241,0,-85.14342785,-85.14342785,2018-03-24,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,678,5,32,8,0,-1,-1
9242,0,-85.23239931,-85.23239931,2018-02-04,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,540,6,21,11,0,7,4
9243,0,-85.23239931,-85.23239931,2018-03-06,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,540,1,21,11,0,7,4
9244,0,-85.23239931,-85.23239931,2018-03-04,23:00:00,nan,nan,nan,nan,23,1,,,,,,0,1,,,,,,,,,540,6,21,11,0,7,4
9245,0,-85.23239931,-85.23239931,2018-02-03,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,540,5,21,11,0,7,4
9246,0,-85.23239931,-85.23239931,2018-11-18,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,540,6,21,11,0,7,4
9247,0,-85.35433548,-85.35433548,2018-12-30,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,434,6,5,13,0,7,12
9248,0,-85.35433548,-85.35433548,2018-12-09,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,434,6,5,13,0,7,12
9249,0,-85.35433548,-85.35433548,2018-02-16,15:00:00,nan,nan,nan,nan,15,4,,,,,,1,0,,,,,,,,,434,4,5,13,0,7,12
9250,0,-85.35433548,-85.35433548,2018-01-06,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,434,5,5,13,0,7,12
9251,0,-85.35433548,-85.35433548,2018-04-15,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,434,6,5,13,0,7,12
9252,0,-85.24029671,-85.24029671,2018-06-24,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,233,6,23,18,0,7,26
9253,0,-85.34073983,-85.34073983,2018-08-18,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,525,5,6,11,0,7,11
9254,0,-85.34073983,-85.34073983,2018-03-03,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,525,5,6,11,0,7,11
9255,0,-85.11450879,-85.11450879,2018-10-06,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,289,5,40,17,0,7,9
9256,0,-85.11450879,-85.11450879,2018-03-25,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,289,6,40,17,0,7,9
9257,0,-85.24986156,-85.24986156,2018-01-21,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,134,6,23,21,0,7,23
9258,0,-85.0576865,-85.0576865,2018-10-13,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,762,5,43,6,0,0,3
9259,0,-85.0576865,-85.0576865,2018-04-22,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,762,6,43,6,0,0,3
9260,0,-85.0576865,-85.0576865,2018-02-21,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,762,2,43,6,0,0,3
9261,0,-85.0576865,-85.0576865,2018-06-29,14:00:00,nan,nan,nan,nan,14,4,,,,,,1,0,,,,,,,,,762,4,43,6,0,0,3
9262,0,-85.27150609,-85.27150609,2018-12-01,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,131,5,20,21,0,7,22
9263,0,-85.25942213,-85.25942213,2018-05-29,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,56,1,23,24,0,7,21
9264,0,-85.25942213,-85.25942213,2018-08-05,14:00:00,nan,nan,nan,nan,14,4,,,,,,0,1,,,,,,,,,56,6,23,24,0,7,21
9265,0,-85.25942213,-85.25942213,2018-05-04,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,56,4,23,24,0,7,21
9266,0,-85.25942213,-85.25942213,2018-05-11,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,56,4,23,24,0,7,21
9267,0,-85.25942213,-85.25942213,2018-02-27,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,56,1,23,24,0,7,21
9268,0,-85.15137440000001,-85.15137440000001,2018-05-18,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,373,4,34,15,0,7,6
9269,0,-85.15137440000001,-85.15137440000001,2018-03-28,2:00:00,nan,nan,nan,nan,2,1,,,,,,1,0,,,,,,,,,373,2,34,15,0,7,6
9270,0,-85.15137440000001,-85.15137440000001,2018-06-11,23:00:00,nan,nan,nan,nan,23,1,,,,,,1,0,,,,,,,,,373,0,34,15,0,7,6
9271,0,-85.15137440000001,-85.15137440000001,2018-08-15,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,373,2,34,15,0,7,6
9272,0,-85.23627077,-85.23627077,2018-08-11,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,199,5,24,19,0,7,32
9273,0,-85.23391776,-85.23391776,2018-11-18,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,317,6,23,16,0,7,9
9274,0,-85.26127962,-85.26127962,2018-03-03,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,536,5,17,11,0,-1,-1
9275,0,-85.26127962,-85.26127962,2018-07-28,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,536,5,17,11,0,-1,-1
9276,0,-85.26127962,-85.26127962,2018-07-01,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,536,6,17,11,0,-1,-1
9277,0,-85.2355906,-85.2355906,2018-04-07,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,495,5,21,12,0,7,7
9278,0,-85.2355906,-85.2355906,2018-11-04,4:00:00,nan,nan,nan,nan,4,1,,,,,,0,1,,,,,,,,,495,6,21,12,0,7,7
9279,0,-85.27234902,-85.27234902,2018-11-11,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,194,6,19,19,0,7,28
9280,0,-85.18589899999999,-85.18589899999999,2018-08-12,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,591,6,27,10,0,7,18
9281,0,-85.18589899999999,-85.18589899999999,2018-03-11,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,591,6,27,10,0,7,18
9282,0,-85.18589899999999,-85.18589899999999,2018-12-22,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,591,5,27,10,0,7,18
9283,0,-85.30631265,-85.30631265,2018-03-12,16:00:00,nan,nan,nan,nan,16,4,,,,,,1,0,,,,,,,,,693,0,9,7,0,0,1
9284,0,-85.30631265,-85.30631265,2018-02-22,14:00:00,nan,nan,nan,nan,14,4,,,,,,1,0,,,,,,,,,693,3,9,7,0,0,1
9285,0,-85.2107441,-85.2107441,2018-09-30,14:00:00,nan,nan,nan,nan,14,4,,,,,,0,1,,,,,,,,,543,6,24,11,0,2,9
9286,0,-85.2107441,-85.2107441,2018-04-21,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,543,5,24,11,0,2,9
9287,0,-85.2931549,-85.2931549,2018-03-24,14:00:00,nan,nan,nan,nan,14,4,,,,,,0,1,,,,,,,,,128,5,17,21,0,7,14
9288,0,-85.2931549,-85.2931549,2018-12-15,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,128,5,17,21,0,7,14
9289,0,-85.26982079,-85.26982079,2018-06-30,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,34,5,22,25,0,7,14
9290,0,-85.26260804,-85.26260804,2018-03-18,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,35,6,23,25,0,7,19
9291,0,-85.26260804,-85.26260804,2018-01-28,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,35,6,23,25,0,7,19
9292,0,-85.31332421,-85.31332421,2018-02-24,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,306,5,12,16,0,2,2
9293,0,-85.31906314,-85.31906314,2018-05-04,7:00:00,nan,nan,nan,nan,7,2,,,,,,1,0,,,,,,,,,528,4,9,11,0,7,6
9294,0,-85.31906314,-85.31906314,2018-11-13,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,528,1,9,11,0,7,6
9295,0,-85.31906314,-85.31906314,2018-03-10,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,528,5,9,11,0,7,6
9296,0,-85.07372419,-85.07372419,2018-08-26,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,876,6,39,2,0,0,3
9297,0,-85.07372419,-85.07372419,2018-11-18,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,876,6,39,2,0,0,3
9298,0,-85.07932045,-85.07932045,2018-02-04,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,759,6,40,6,0,7,5
9299,0,-85.07851165,-85.07851165,2018-12-10,20:00:00,nan,nan,nan,nan,20,1,,,,,,1,0,,,,,,,,,687,0,41,8,0,7,14
9300,0,-85.07851165,-85.07851165,2018-09-12,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,687,2,41,8,0,7,14
9301,0,-85.07851165,-85.07851165,2018-06-08,23:00:00,nan,nan,nan,nan,23,1,,,,,,1,0,,,,,,,,,687,4,41,8,0,7,14
9302,0,-85.07851165,-85.07851165,2018-11-22,3:00:00,nan,nan,nan,nan,3,1,,,,,,1,0,,,,,,,,,687,3,41,8,0,7,14
9303,0,-85.07851165,-85.07851165,2018-08-31,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,687,4,41,8,0,7,14
9304,0,-85.28463537,-85.28463537,2018-12-19,22:00:00,nan,nan,nan,nan,22,1,,,,,,1,0,,,,,,,,,696,2,12,7,0,7,12
9305,0,-85.28463537,-85.28463537,2018-01-31,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,696,2,12,7,0,7,12
9306,0,-85.28463537,-85.28463537,2018-11-25,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,696,6,12,7,0,7,12
9307,0,-85.28463537,-85.28463537,2018-11-22,0:00:00,nan,nan,nan,nan,0,1,,,,,,1,0,,,,,,,,,696,3,12,7,0,7,12
9308,0,-85.28463537,-85.28463537,2018-07-01,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,696,6,12,7,0,7,12
9309,0,-85.28463537,-85.28463537,2018-04-18,19:00:00,nan,nan,nan,nan,19,1,,,,,,1,0,,,,,,,,,696,2,12,7,0,7,12
9310,0,-85.29186065,-85.29186065,2018-02-01,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,695,3,11,7,1,0,2
9311,0,-85.28463537,-85.28463537,2018-03-21,1:00:00,nan,nan,nan,nan,1,1,,,,,,1,0,,,,,,,,,696,2,12,7,0,7,12
9312,0,-85.28463537,-85.28463537,2018-02-09,0:00:00,nan,nan,nan,nan,0,1,,,,,,1,0,,,,,,,,,696,4,12,7,0,7,12
9313,0,-85.28463537,-85.28463537,2018-09-03,18:00:00,nan,nan,nan,nan,18,1,,,,,,1,0,,,,,,,,,696,0,12,7,0,7,12
9314,0,-85.28463537,-85.28463537,2018-09-30,4:00:00,nan,nan,nan,nan,4,1,,,,,,0,1,,,,,,,,,696,6,12,7,0,7,12
9315,0,-85.28463537,-85.28463537,2018-09-01,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,696,5,12,7,0,7,12
9316,0,-85.26380407,-85.26380407,2018-03-04,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,766,6,14,5,0,7,21
9317,0,-85.13932869,-85.13932869,2018-04-29,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,247,6,37,18,0,7,7
9318,0,-85.13932869,-85.13932869,2018-07-07,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,247,5,37,18,0,7,7
9319,0,-85.13932869,-85.13932869,2018-10-07,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,247,6,37,18,0,7,7
9320,0,-85.11538662,-85.11538662,2018-06-02,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,754,5,35,6,0,-1,-1
9321,0,-85.17146664,-85.17146664,2018-12-23,21:00:00,nan,nan,nan,nan,21,1,,,,,,0,1,,,,,,,,,593,6,29,10,0,7,13
9322,0,-85.30843918,-85.30843918,2018-10-21,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,189,6,14,19,0,2,8
9323,0,-85.30843918,-85.30843918,2018-10-07,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,189,6,14,19,0,2,8
9324,0,-85.15383992,-85.15383992,2018-01-28,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,637,6,31,9,0,2,5
9325,0,-85.1402302,-85.1402302,2018-09-16,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,716,6,32,7,0,-1,-1
9326,0,-85.3213976,-85.3213976,2018-08-05,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,394,6,10,14,1,0,3
9327,0,-85.27300582,-85.27300582,2018-10-27,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,15,5,22,26,0,7,15
9328,0,-85.27300582,-85.27300582,2018-09-02,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,15,6,22,26,0,7,15
9329,0,-85.1089292,-85.1089292,2018-03-31,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,468,5,39,13,0,0,9
9330,0,-85.1089292,-85.1089292,2018-02-18,3:00:00,nan,nan,nan,nan,3,1,,,,,,0,1,,,,,,,,,468,6,39,13,0,0,9
9331,0,-85.1089292,-85.1089292,2018-03-12,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,468,0,39,13,0,0,9
9332,0,-85.1089292,-85.1089292,2018-01-07,21:00:00,nan,nan,nan,nan,21,1,,,,,,0,1,,,,,,,,,468,6,39,13,0,0,9
9333,0,-85.1089292,-85.1089292,2018-05-26,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,468,5,39,13,0,0,9
9334,0,-85.32924577,-85.32924577,2018-07-15,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,123,6,12,21,0,7,4
9335,0,-85.34368544,-85.34368544,2018-07-28,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,121,5,10,21,0,7,3
9336,0,-85.34368544,-85.34368544,2018-12-29,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,121,5,10,21,0,7,3
9337,0,-85.34368544,-85.34368544,2018-09-10,8:00:00,nan,nan,nan,nan,8,2,,,,,,1,0,,,,,,,,,121,0,10,21,0,7,3
9338,0,-85.34368544,-85.34368544,2018-04-06,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,121,4,10,21,0,7,3
9339,0,-85.29569583,-85.29569583,2018-03-03,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,353,5,14,15,0,7,16
9340,0,-85.31821172,-85.31821172,2018-07-14,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,439,5,10,13,1,0,2
9341,0,-85.31821172,-85.31821172,2018-03-24,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,439,5,10,13,1,0,2
9342,0,-85.22822132,-85.22822132,2018-07-15,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,137,6,26,21,0,7,21
9343,0,-85.07531039,-85.07531039,2018-09-09,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,725,6,41,7,0,7,10
9344,0,-85.12253303,-85.12253303,2018-03-04,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,377,6,38,15,0,7,10
9345,0,-85.12253303,-85.12253303,2018-03-14,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,377,2,38,15,0,7,10
9346,0,-85.25070064,-85.25070064,2018-12-08,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,197,5,22,19,0,7,13
9347,0,-85.27403545,-85.27403545,2018-03-25,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,356,6,17,15,0,5,1
9348,0,-85.24667375,-85.24667375,2018-04-22,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,165,6,23,20,0,7,16
9349,0,-85.24667375,-85.24667375,2018-02-17,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,165,5,23,20,0,7,16
9350,0,-85.24667375,-85.24667375,2018-08-12,14:00:00,nan,nan,nan,nan,14,4,,,,,,0,1,,,,,,,,,165,6,23,20,0,7,16
9351,0,-85.24667375,-85.24667375,2018-03-25,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,165,6,23,20,0,7,16
9352,0,-85.24667375,-85.24667375,2018-01-28,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,165,6,23,20,0,7,16
9353,0,-85.24667375,-85.24667375,2018-09-08,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,165,5,23,20,0,7,16
9354,0,-85.24667375,-85.24667375,2018-12-09,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,165,6,23,20,0,7,16
9355,0,-85.24667375,-85.24667375,2018-07-15,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,165,6,23,20,0,7,16
9356,0,-85.24667375,-85.24667375,2018-02-11,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,165,6,23,20,0,7,16
9357,0,-85.03685815,-85.03685815,2018-04-28,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,828,5,45,4,0,7,3
9358,0,-85.03685815,-85.03685815,2018-08-11,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,828,5,45,4,0,7,3
9359,0,-85.1402302,-85.1402302,2018-02-25,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,716,6,32,7,0,-1,-1
9360,0,-85.1402302,-85.1402302,2018-12-01,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,716,5,32,7,0,-1,-1
9361,0,-85.1402302,-85.1402302,2018-06-24,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,716,6,32,7,0,-1,-1
9362,0,-85.1530179,-85.1530179,2018-01-14,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,551,6,32,11,0,7,13
9363,0,-85.1530179,-85.1530179,2018-10-30,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,551,1,32,11,0,7,13
9364,0,-85.1530179,-85.1530179,2018-11-18,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,551,6,32,11,0,7,13
9365,0,-85.1530179,-85.1530179,2018-08-18,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,551,5,32,11,0,7,13
9366,0,-85.1530179,-85.1530179,2018-01-19,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,551,4,32,11,0,7,13
9367,0,-85.1530179,-85.1530179,2018-11-11,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,551,6,32,11,0,7,13
9368,0,-85.1530179,-85.1530179,2018-06-09,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,551,5,32,11,0,7,13
9369,0,-85.03365338,-85.03365338,2018-01-30,9:00:00,nan,nan,nan,nan,9,2,,,,,,1,0,,,,,,,,,856,1,45,3,0,7,-1
9370,0,-85.06651031,-85.06651031,2018-08-18,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,877,5,40,2,1,0,5
9371,0,-85.34601138,-85.34601138,2018-11-21,15:00:00,nan,nan,nan,nan,15,4,,,,,,1,0,,,,,,,,,44,2,11,24,0,-1,-1
9372,0,-85.34601138,-85.34601138,2018-04-14,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,44,5,11,24,0,-1,-1
9373,0,-85.34601138,-85.34601138,2018-05-30,8:00:00,nan,nan,nan,nan,8,2,,,,,,1,0,,,,,,,,,44,2,11,24,0,-1,-1
9374,0,-85.34601138,-85.34601138,2018-09-08,1:00:00,nan,nan,nan,nan,1,1,,,,,,0,1,,,,,,,,,44,5,11,24,0,-1,-1
9375,0,-85.34601138,-85.34601138,2018-04-06,9:00:00,nan,nan,nan,nan,9,2,,,,,,1,0,,,,,,,,,44,4,11,24,0,-1,-1
9376,0,-85.34601138,-85.34601138,2018-03-09,17:00:00,nan,nan,nan,nan,17,4,,,,,,1,0,,,,,,,,,44,4,11,24,0,-1,-1
9377,0,-85.03044812,-85.03044812,2018-07-28,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,882,5,45,2,0,0,1
9378,0,-85.34197446,-85.34197446,2018-10-21,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,24,6,12,25,1,0,1
9379,0,-85.34197446,-85.34197446,2018-02-20,13:00:00,nan,nan,nan,nan,13,4,,,,,,1,0,,,,,,,,,24,1,12,25,1,0,1
9380,0,-85.34197446,-85.34197446,2018-12-16,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,24,6,12,25,1,0,1
9381,0,-85.34197446,-85.34197446,2018-10-23,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,24,1,12,25,1,0,1
9382,0,-85.34197446,-85.34197446,2018-12-09,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,24,6,12,25,1,0,1
9383,0,-85.34197446,-85.34197446,2018-03-18,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,24,6,12,25,1,0,1
9384,0,-85.34197446,-85.34197446,2018-05-18,14:00:00,nan,nan,nan,nan,14,4,,,,,,1,0,,,,,,,,,24,4,12,25,1,0,1
9385,0,-85.34197446,-85.34197446,2018-12-27,7:00:00,nan,nan,nan,nan,7,2,,,,,,1,0,,,,,,,,,24,3,12,25,1,0,1
9386,0,-85.34197446,-85.34197446,2018-01-11,9:00:00,nan,nan,nan,nan,9,2,,,,,,1,0,,,,,,,,,24,3,12,25,1,0,1
9387,0,-85.31628990000002,-85.31628990000002,2018-07-22,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,9,6,16,26,0,7,17
9388,0,-85.33646537,-85.33646537,2018-06-01,20:00:00,nan,nan,nan,nan,20,1,,,,,,1,0,,,,,,,,,122,4,11,21,0,2,1
9389,0,-85.33646537,-85.33646537,2018-04-06,19:00:00,nan,nan,nan,nan,19,1,,,,,,1,0,,,,,,,,,122,4,11,21,0,2,1
9390,0,-85.33646537,-85.33646537,2018-02-14,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,122,2,11,21,0,2,1
9391,0,-85.33646537,-85.33646537,2018-11-04,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,122,6,11,21,0,2,1
9392,0,-85.10415885,-85.10415885,2018-01-28,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,721,6,37,7,0,0,7
9393,0,-85.32924577,-85.32924577,2018-12-16,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,123,6,12,21,0,7,4
9394,0,-85.29081576,-85.29081576,2018-09-29,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,226,5,16,18,0,7,3
