Unix,Join_Count,Grid_Num,NBR_LANES,FUNC_CLASS,Hour,cloudCover,dewPoint,humidity,precipIntensity,pressure,temperature,visibility,windGust,windSpeed,Rain,Cloudy,Foggy,Snow,Clear,RainBefore,Prediction,Probability
1579795200,18,156,2,19,16,0.92,38.4,0.9,0.0194,1020,41.08,10,12.05,4.49,1,0,0,0,0,1,,
1579809600,18,156,2,19,20,0.94,38.59,0.92,0.0146,1019.3,40.71,7.41,10.95,3.38,1,0,0,0,0,1,,
1579820400,18,156,2,19,23,0.98,40.66,1,0.0623,1018.3,40.66,8.018,18.93,4.71,1,0,0,0,0,1,,
1579737600,14,157,2,19,0,0.99,23.32,0.64,0,1025.6,34.39,10,4.79,1.33,0,1,0,0,0,0,,
1579752000,14,157,2,19,4,0.76,23.84,0.65,0,1024.9,34.22,10,8.6,2.35,0,1,0,0,0,0,,
1579766400,14,157,2,19,8,1,27.77,0.71,0.0016,1025.3,36.31,10,8.74,1.96,0,1,0,0,0,0,,
1579780800,14,157,2,19,12,0.81,35.11,0.83,0.0149,1024,39.99,10,13.3,3.95,1,0,0,0,0,0,,
1579795200,14,157,2,19,16,0.91,38.28,0.9,0.0195,1020,41,10,12.55,4.5,1,0,0,0,0,1,,
1579809600,14,157,2,19,20,0.94,38.53,0.92,0.0145,1019.3,40.7,7.615,11.26,3.31,1,0,0,0,0,1,,
1579820400,14,157,2,19,23,0.98,40.67,1,0.0635,1018.3,40.67,8.35,19.61,4.88,1,0,0,0,0,1,,
1579737600,49,158,2,16,0,0.99,23.19,0.63,0,1025.6,34.35,10,4.83,1.38,0,1,0,0,0,0,,
1579752000,49,158,2,16,4,0.76,23.86,0.66,0,1025,34.1,10,8.6,2.39,0,1,0,0,0,0,,
1579766400,49,158,2,16,8,1,27.87,0.71,0.0017,1025.3,36.25,10,8.7,1.97,0,1,0,0,0,0,,
1579780800,49,158,2,16,12,0.8,35.02,0.82,0.0152,1024,39.95,10,13.48,4.01,1,0,0,0,0,0,,
1579795200,49,158,2,16,16,0.91,38.2,0.9,0.0197,1020,40.86,10,12.62,4.47,1,0,0,0,0,1,,
1579809600,49,158,2,16,20,0.94,38.45,0.92,0.0147,1019.3,40.63,7.689,11.35,3.26,1,0,0,0,0,1,,
1579820400,49,158,2,16,23,0.98,40.6,1,0.0649,1018.3,40.6,8.356,19.88,4.92,1,0,0,0,0,1,,
1579737600,55,159,2,19,0,0.99,23.12,0.63,0,1025.6,34.36,10,4.85,1.37,0,1,0,0,0,0,,
1579752000,55,159,2,19,4,0.76,23.89,0.66,0,1025,34.05,10,8.61,2.4,0,1,0,0,0,0,,
1579766400,55,159,2,19,8,1,27.93,0.72,0.0017,1025.3,36.25,10,8.7,1.95,0,1,0,0,0,0,,
1579780800,55,159,2,19,12,0.8,34.87,0.82,0.0151,1024,39.91,10,13.81,4.11,1,0,0,0,0,0,,
1579795200,55,159,2,19,16,0.9,37.98,0.9,0.0195,1020,40.7,10,12.94,4.47,1,0,0,0,0,1,,
1579809600,55,159,2,19,20,0.94,38.33,0.92,0.0146,1019.3,40.58,7.791,11.49,3.2,1,0,0,0,0,1,,
1579820400,55,159,2,19,23,0.98,40.57,1,0.0654,1018.4,40.6,8.587,20.26,5.02,1,0,0,0,0,1,,
1579737600,29,160,2,19,0,0.99,23.09,0.63,0,1025.6,34.45,10,4.85,1.41,0,1,0,0,0,0,,
1579752000,29,160,2,19,4,0.75,23.99,0.66,0,1025,34.05,10,8.54,2.43,0,1,0,0,0,0,,
1579766400,29,160,2,19,8,1,27.97,0.72,0.0017,1025.4,36.26,10,8.59,1.97,0,1,0,0,0,0,,
1579780800,29,160,2,19,12,0.8,34.45,0.81,0.0153,1024,39.68,10,13.9,4.14,1,0,0,0,0,0,,
1579795200,29,160,2,19,16,0.9,37.59,0.89,0.0196,1020,40.45,10,12.93,4.44,1,0,0,0,0,1,,
1579809600,29,160,2,19,20,0.94,37.96,0.91,0.0148,1019.3,40.41,7.835,11.49,3.16,1,0,0,0,0,1,,
1579820400,29,160,2,19,23,0.98,40.17,0.99,0.0664,1018.4,40.46,8.554,20.39,5.02,1,0,0,0,0,1,,
1579737600,12,161,2,16,0,0.99,22.93,0.62,0,1025.6,34.49,10,4.84,1.4,0,1,0,0,0,0,,
1579752000,12,161,2,16,4,0.75,23.92,0.66,0,1025,34.01,10,8.47,2.42,0,1,0,0,0,0,,
1579766400,12,161,2,16,8,1,27.84,0.71,0.0017,1025.4,36.25,10,8.52,1.95,0,1,0,0,0,0,,
1579780800,12,161,2,16,12,0.8,34.26,0.81,0.0151,1024,39.72,10,14.13,4.23,1,0,0,0,0,0,,
1579795200,12,161,2,16,16,0.9,37.41,0.89,0.0192,1020,40.41,10,13.15,4.44,1,0,0,0,0,1,,
1579809600,12,161,2,16,20,0.94,37.79,0.9,0.0146,1019.3,40.37,7.885,11.55,3.12,1,0,0,0,0,1,,
1579820400,12,161,2,16,23,0.98,40.04,0.99,0.0666,1018.4,40.41,8.735,20.62,5.08,1,0,0,0,0,1,,
1579737600,2,162,2,19,0,1,20.76,0.55,0.0011,1025.3,35.44,10,13.59,3.83,0,1,0,0,0,0,,
1579752000,2,162,2,19,4,0.86,20.49,0.52,0.0008,1024.7,36.38,10,18.13,4.99,0,1,0,0,0,0,,
1579766400,2,162,2,19,8,1,25.8,0.62,0.0011,1025.1,37.67,10,18.64,4.57,0,1,0,0,0,0,,
1579780800,2,162,2,19,12,0.79,34.94,0.86,0.025,1023.8,38.64,9.52,19.99,6.27,1,0,0,0,0,0,,
1579795200,2,162,2,19,16,0.92,38.35,0.95,0.0336,1019.8,39.54,10,17.65,6.39,1,0,0,0,0,1,,
1579809600,2,162,2,19,20,0.96,38.52,0.91,0.032,1019.1,40.85,6.507,22.73,5.49,1,0,0,0,0,1,,
1579820400,2,162,2,19,23,0.95,40.4,0.99,0.0829,1018.1,40.71,8.572,31.37,8.11,1,0,0,0,0,1,,
1579737600,3,163,2,19,0,1,20.69,0.54,0.0011,1025.3,35.58,10,13.18,3.74,0,1,0,0,0,0,,
1579752000,3,163,2,19,4,0.86,20.45,0.52,0.0007,1024.7,36.47,10,17.86,4.93,0,1,0,0,0,0,,
1579766400,3,163,2,19,8,1,25.57,0.61,0.001,1025.1,37.74,10,18.3,4.47,0,1,0,0,0,0,,
1579780800,3,163,2,19,12,0.8,34.24,0.85,0.0234,1023.8,38.32,9.626,19.64,6.17,1,0,0,0,0,0,,
1579795200,3,163,2,19,16,0.92,37.81,0.94,0.0309,1019.8,39.28,10,17.42,6.31,1,0,0,0,0,1,,
1579809600,3,163,2,19,20,0.96,38.05,0.9,0.0353,1019.1,40.62,6.634,22.33,5.41,1,0,0,0,0,1,,
1579820400,3,163,2,19,23,0.95,39.92,0.98,0.0785,1018.1,40.56,8.518,30.95,7.99,1,0,0,0,0,1,,
1579737600,15,164,2,19,0,1,21.11,0.55,0.0011,1025.3,35.49,10,12.94,3.64,0,1,0,0,0,0,,
1579752000,15,164,2,19,4,0.85,20.79,0.53,0.0007,1024.7,36.38,10,17.63,4.82,0,1,0,0,0,0,,
1579766400,15,164,2,19,8,1,25.96,0.62,0.0011,1025.1,37.68,10,18.12,4.34,0,1,0,0,0,0,,
1579780800,15,164,2,19,12,0.79,34.4,0.85,0.0235,1023.8,38.45,9.731,19.56,6.09,1,0,0,0,0,0,,
1579795200,15,164,2,19,16,0.92,37.9,0.94,0.031,1019.8,39.43,10,17.38,6.24,1,0,0,0,0,1,,
1579809600,15,164,2,19,20,0.96,38.17,0.91,0.0336,1019.1,40.73,6.722,21.97,5.34,1,0,0,0,0,1,,
1579820400,15,164,2,19,23,0.95,40.05,0.98,0.079,1018.1,40.64,8.586,30.63,7.89,1,0,0,0,0,1,,
1579737600,1,165,2,9,0,1,20.93,0.55,0.0011,1025.4,35.67,10,12.54,3.55,0,1,0,0,0,0,,
1579752000,1,165,2,9,4,0.85,20.58,0.52,0.0007,1024.7,36.55,10,17.36,4.75,0,1,0,0,0,0,,
1579766400,1,165,2,9,8,1,25.63,0.61,0.0009,1025.1,37.73,10,17.78,4.24,0,1,0,0,0,0,,
1579780800,1,165,2,9,12,0.8,34.13,0.85,0.022,1023.9,38.34,9.835,19.22,5.99,1,0,0,0,0,0,,
1579795200,1,165,2,9,16,0.92,37.71,0.94,0.0285,1019.8,39.28,10,17.16,6.16,1,0,0,0,0,1,,
1579809600,1,165,2,9,20,0.96,37.95,0.9,0.0366,1019.1,40.52,6.836,21.56,5.25,1,0,0,0,0,1,,
1579820400,1,165,2,9,23,0.95,39.8,0.97,0.075,1018.1,40.47,8.526,30.21,7.77,1,0,0,0,0,1,,
1579737600,157,166,2,19,0,1,21.36,0.57,0.0011,1025.3,35.16,10,12.28,3.44,0,1,0,0,0,0,,
1579752000,157,166,2,19,4,0.84,21.08,0.54,0.0007,1024.7,36.1,10,17.11,4.65,0,1,0,0,0,0,,
1579766400,157,166,2,19,8,1,26.35,0.64,0.001,1025.1,37.5,10,17.58,4.11,0,1,0,0,0,0,,
1579780800,157,166,2,19,12,0.8,35.05,0.86,0.0229,1023.9,38.92,9.941,19.13,5.91,1,0,0,0,0,0,,
1579795200,157,166,2,19,16,0.92,38.63,0.95,0.0299,1019.8,39.98,10,17.12,6.09,1,0,0,0,0,1,,
1579809600,157,166,2,19,20,0.96,38.65,0.92,0.0331,1019.1,40.92,6.932,21.2,5.18,1,0,0,0,0,1,,
1579820400,157,166,2,19,23,0.95,40.56,0.99,0.0772,1018.1,40.76,8.596,29.88,7.67,1,0,0,0,0,1,,
1579737600,33,167,2,19,0,1,21.49,0.57,0.0011,1025.3,35.08,10,11.89,3.36,0,1,0,0,0,0,,
1579752000,33,167,2,19,4,0.84,21.26,0.55,0.0007,1024.7,36.03,10,16.84,4.58,0,1,0,0,0,0,,
1579766400,33,167,2,19,8,1,26.56,0.64,0.001,1025.1,37.48,10,17.25,4.01,0,1,0,0,0,0,,
1579780800,33,167,2,19,12,0.8,35.25,0.86,0.0222,1023.9,39.04,10,18.79,5.81,1,0,0,0,0,0,,
1579795200,33,167,2,19,16,0.92,38.92,0.95,0.0287,1019.8,40.24,10,16.9,6.01,1,0,0,0,0,1,,
1579809600,33,167,2,19,20,0.96,38.81,0.92,0.0343,1019.1,41.02,7.033,20.8,5.09,1,0,0,0,0,1,,
1579820400,33,167,2,19,23,0.96,40.67,1,0.0749,1018.1,40.72,8.529,29.48,7.54,1,0,0,0,0,1,,
1579737600,402,168,4,19,0,1,21.71,0.58,0.0011,1025.4,35.06,10,11.61,3.24,0,1,0,0,0,0,,
1579752000,402,168,4,19,4,0.84,21.43,0.55,0.0008,1024.7,36.01,10,16.57,4.47,0,1,0,0,0,0,,
1579766400,402,168,4,19,8,1,26.69,0.65,0.0011,1025.1,37.46,10,17.03,3.87,0,1,0,0,0,0,,
1579780800,402,168,4,19,12,0.8,35.39,0.86,0.0233,1023.9,39.15,10,18.67,5.72,1,0,0,0,0,0,,
1579795200,402,168,4,19,16,0.92,39.04,0.95,0.0302,1019.8,40.42,10,16.85,5.93,1,0,0,0,0,1,,
1579809600,402,168,4,19,20,0.96,38.9,0.92,0.0306,1019.1,41.08,7.078,20.4,5.02,1,0,0,0,0,1,,
1579820400,402,168,4,19,23,0.96,40.72,1,0.0772,1018.2,40.72,8.593,29.11,7.44,1,0,0,0,0,1,,
1579737600,156,169,6,11,0,1,21.8,0.58,0.0011,1025.4,35.02,10,11.23,3.17,0,1,0,0,0,0,,
1579752000,156,169,6,11,4,0.83,21.55,0.55,0.0008,1024.7,35.96,10,16.3,4.4,0,1,0,0,0,0,,
1579766400,156,169,6,11,8,1,26.77,0.65,0.0011,1025.1,37.42,10,16.7,3.78,0,1,0,0,0,0,,
1579780800,156,169,6,11,12,0.8,35.22,0.86,0.0232,1023.9,39.11,10,18.35,5.62,1,0,0,0,0,0,,
1579795200,156,169,6,11,16,0.92,38.93,0.95,0.0299,1019.9,40.35,10,16.62,5.85,1,0,0,0,0,1,,
1579809600,156,169,6,11,20,0.95,38.83,0.92,0.0304,1019.1,41.01,7.164,20,4.93,1,0,0,0,0,1,,
1579820400,156,169,6,11,23,0.96,40.7,1,0.0762,1018.2,40.72,8.52,28.71,7.31,1,0,0,0,0,1,,
1579737600,79,170,4,11,0,1,22.04,0.59,0.0011,1025.4,35.01,10,10.95,3.05,0,1,0,0,0,0,,
1579752000,79,170,4,11,4,0.83,21.75,0.56,0.0008,1024.7,35.95,10,16.04,4.29,0,1,0,0,0,0,,
1579766400,79,170,4,11,8,1,26.93,0.66,0.0012,1025.1,37.41,10,16.48,3.64,0,1,0,0,0,0,,
1579780800,79,170,4,11,12,0.8,35.37,0.86,0.0238,1023.9,39.24,10,18.24,5.53,1,0,0,0,0,0,,
1579795200,79,170,4,11,16,0.92,39.05,0.94,0.0308,1019.9,40.52,10,16.58,5.77,1,0,0,0,0,1,,
1579809600,79,170,4,11,20,0.96,38.92,0.92,0.0276,1019.1,41.09,7.271,19.61,4.86,1,0,0,0,0,1,,
1579820400,79,170,4,11,23,0.96,40.75,1,0.0775,1018.2,40.75,8.592,28.36,7.2,1,0,0,0,0,1,,
1579737600,9,171,4,11,0,1,22.19,0.59,0.0011,1025.4,35.06,10,10.58,2.97,0,1,0,0,0,0,,
1579752000,9,171,4,11,4,0.82,21.91,0.56,0.0008,1024.7,35.96,10,15.76,4.22,0,1,0,0,0,0,,
1579766400,9,171,4,11,8,1,27.08,0.66,0.0012,1025.1,37.42,10,16.15,3.55,0,1,0,0,0,0,,
1579780800,9,171,4,11,12,0.8,35.34,0.86,0.024,1023.9,39.3,10,17.92,5.43,1,0,0,0,0,0,,
1579795200,9,171,4,11,16,0.92,39.04,0.94,0.0308,1019.9,40.54,10,16.36,5.7,1,0,0,0,0,1,,
1579809600,9,171,4,11,20,0.95,38.94,0.92,0.0205,1019.2,41.12,7.341,19.2,4.77,1,0,0,0,0,1,,
1579820400,9,171,4,11,23,0.96,40.82,1,0.077,1018.2,40.82,8.51,27.98,7.07,1,0,0,0,0,1,,
1579737600,29,172,2,18,0,1,22.36,0.6,0,1025.4,34.98,10,10.28,2.85,0,1,0,0,0,0,,
1579752000,29,172,2,18,4,0.82,22.03,0.57,0.0009,1024.7,35.88,10,15.48,4.1,0,1,0,0,0,0,,
1579766400,29,172,2,18,8,1,27.13,0.66,0.0012,1025.1,37.35,10,15.91,3.41,0,1,0,0,0,0,,
1579780800,29,172,2,18,12,0.8,35.2,0.85,0.024,1023.9,39.31,10,17.8,5.34,1,0,0,0,0,0,,
1579795200,29,172,2,18,16,0.92,38.92,0.94,0.0309,1019.9,40.53,10,16.31,5.62,1,0,0,0,0,1,,
1579809600,29,172,2,18,20,0.95,38.88,0.92,0.0201,1019.2,41.07,7.453,18.8,4.7,1,0,0,0,0,1,,
1579820400,29,172,2,18,23,0.96,40.79,1,0.0772,1018.2,40.81,8.581,27.62,6.96,1,0,0,0,0,1,,
1579737600,304,173,2,11,0,1,22.73,0.6,0,1025.4,35.07,10,9.6,2.65,0,1,0,0,0,0,,
1579752000,304,173,2,11,4,0.81,22.37,0.58,0.0009,1024.8,35.91,10,14.91,3.91,0,1,0,0,0,0,,
1579766400,304,173,2,11,8,1,27.41,0.67,0.0013,1025.2,37.39,10,15.32,3.18,0,1,0,0,0,0,,
1579780800,304,173,2,11,12,0.8,35.26,0.85,0.0239,1023.9,39.52,10,17.36,5.14,1,0,0,0,0,0,,
1579795200,304,173,2,11,16,0.93,39.01,0.94,0.0306,1019.9,40.73,10,16.05,5.47,1,0,0,0,0,1,,
1579809600,304,173,2,11,20,0.95,38.95,0.92,0.0197,1019.2,41.17,7.621,17.96,4.55,1,0,0,0,0,1,,
1579820400,304,173,2,11,23,0.96,40.94,1,0.0761,1018.2,40.97,8.557,26.87,6.71,1,0,0,0,0,1,,
1579737600,679,174,2,19,0,1,22.74,0.61,0,1025.4,34.9,10,9.24,2.58,0,1,0,0,0,0,,
1579752000,679,174,2,19,4,0.8,22.45,0.58,0.0009,1024.8,35.76,10,14.62,3.84,0,1,0,0,0,0,,
1579766400,679,174,2,19,8,1,27.38,0.67,0.0013,1025.1,37.24,10,14.98,3.1,0,1,0,0,0,0,,
1579780800,679,174,2,19,12,0.8,35.07,0.84,0.0238,1023.9,39.4,10,17.06,5.02,1,0,0,0,0,0,,
1579795200,679,174,2,19,16,0.93,38.91,0.93,0.0304,1019.9,40.66,10,15.82,5.39,1,0,0,0,0,1,,
1579809600,679,174,2,19,20,0.95,38.89,0.92,0.0196,1019.2,41.03,7.653,17.52,4.46,1,0,0,0,0,1,,
1579820400,679,174,2,19,23,0.96,40.8,1,0.0754,1018.2,40.8,8.449,26.5,6.57,1,0,0,0,0,1,,
1579737600,221,175,8,11,0,1,22.91,0.62,0,1025.4,34.8,10,8.9,2.44,0,1,0,0,0,0,,
1579752000,221,175,8,11,4,0.79,22.58,0.59,0.0009,1024.8,35.66,10,14.3,3.71,0,1,0,0,0,0,,
1579766400,221,175,8,11,8,1,27.4,0.68,0.0013,1025.1,37.16,10,14.7,2.95,0,1,0,0,0,0,,
1579780800,221,175,8,11,12,0.8,35,0.84,0.0237,1023.9,39.42,10,16.92,4.92,1,0,0,0,0,0,,
1579795200,221,175,8,11,16,0.93,38.86,0.93,0.0302,1019.9,40.72,10,15.78,5.31,1,0,0,0,0,1,,
1579809600,221,175,8,11,20,0.95,38.85,0.92,0.0192,1019.2,40.98,7.765,17.08,4.39,1,0,0,0,0,1,,
1579820400,221,175,8,11,23,0.96,40.75,1,0.0744,1018.2,40.75,8.511,26.12,6.45,1,0,0,0,0,1,,
1579737600,159,176,2,19,0,0.99,23,0.62,0,1025.4,34.76,10,8.53,2.36,0,1,0,0,0,0,,
1579752000,159,176,2,19,4,0.78,22.84,0.59,0.0009,1024.8,35.66,10,13.99,3.63,0,1,0,0,0,0,,
1579766400,159,176,2,19,8,1,27.45,0.68,0.0013,1025.1,37.12,10,14.34,2.86,0,1,0,0,0,0,,
1579780800,159,176,2,19,12,0.8,34.91,0.84,0.0235,1024,39.42,10,16.63,4.79,1,0,0,0,0,0,,
1579795200,159,176,2,19,16,0.93,38.86,0.93,0.0298,1019.9,40.74,10,15.56,5.23,1,0,0,0,0,1,,
1579809600,159,176,2,19,20,0.95,38.86,0.92,0.0191,1019.2,40.94,7.754,16.61,4.31,1,0,0,0,0,1,,
1579820400,159,176,2,19,23,0.96,40.72,1,0.0734,1018.2,40.72,8.376,25.75,6.29,1,0,0,0,0,1,,
1579737600,90,177,2,19,0,0.99,23.21,0.62,0,1025.4,34.74,10,8.16,2.22,0,1,0,0,0,0,,
1579752000,90,177,2,19,4,0.77,23.02,0.6,0.0009,1024.8,35.63,10,13.63,3.49,0,1,0,0,0,0,,
1579766400,90,177,2,19,8,1,27.5,0.68,0.0013,1025.2,37.09,10,14.01,2.72,0,1,0,0,0,0,,
1579780800,90,177,2,19,12,0.8,34.85,0.83,0.0229,1024,39.51,10,16.47,4.68,1,0,0,0,0,0,,
1579795200,90,177,2,19,16,0.93,38.81,0.93,0.0291,1019.9,40.81,10,15.5,5.15,1,0,0,0,0,1,,
1579809600,90,177,2,19,20,0.96,38.86,0.92,0.0186,1019.2,40.96,7.856,16.13,4.25,1,0,0,0,0,1,,
1579820400,90,177,2,19,23,0.96,40.76,1,0.0721,1018.2,40.76,8.423,25.36,6.15,1,0,0,0,0,1,,
1579737600,175,178,2,19,0,0.99,23.28,0.63,0,1025.4,34.72,10,7.78,2.14,0,1,0,0,0,0,,
1579752000,175,178,2,19,4,0.76,23.14,0.6,0.0008,1024.8,35.59,10,13.27,3.4,0,1,0,0,0,0,,
1579766400,175,178,2,19,8,1,27.52,0.68,0.0013,1025.2,37.05,10,13.62,2.64,0,1,0,0,0,0,,
1579780800,175,178,2,19,12,0.81,34.68,0.83,0.0226,1024,39.5,10,16.19,4.53,1,0,0,0,0,0,,
1579795200,175,178,2,19,16,0.93,38.75,0.92,0.0285,1019.9,40.78,10,15.29,5.08,1,0,0,0,0,1,,
1579809600,175,178,2,19,20,0.95,38.82,0.92,0.0186,1019.2,40.89,7.821,15.61,4.16,1,0,0,0,0,1,,
1579820400,175,178,2,19,23,0.97,40.74,1,0.0708,1018.2,40.74,8.261,25,5.97,1,0,0,0,0,1,,
1579737600,215,179,2,19,0,0.99,23.51,0.63,0,1025.4,34.71,10,7.37,1.99,0,1,0,0,0,0,,
1579752000,215,179,2,19,4,0.75,23.33,0.61,0.0008,1024.8,35.57,10,12.86,3.25,0,1,0,0,0,0,,
1579766400,215,179,2,19,8,1,27.57,0.68,0.0013,1025.2,37.04,10,13.23,2.49,0,1,0,0,0,0,,
1579780800,215,179,2,19,12,0.81,34.6,0.82,0.0218,1024,39.61,10,16.02,4.4,1,0,0,0,0,0,,
1579795200,215,179,2,19,16,0.93,38.71,0.92,0.0276,1019.9,40.86,10,15.23,5,1,0,0,0,0,1,,
1579809600,215,179,2,19,20,0.96,38.83,0.92,0.018,1019.2,40.91,7.9,15.05,4.11,1,0,0,0,0,1,,
1579820400,215,179,2,19,23,0.97,40.78,1,0.069,1018.2,40.79,8.281,24.59,5.8,1,0,0,0,0,1,,
1579737600,203,180,2,19,0,0.99,23.6,0.64,0,1025.4,34.7,10,6.96,1.9,0,1,0,0,0,0,,
1579752000,203,180,2,19,4,0.73,23.47,0.61,0.0008,1024.8,35.54,10,12.42,3.14,0,1,0,0,0,0,,
1579766400,203,180,2,19,8,1,27.57,0.68,0.0012,1025.2,37.03,10,12.75,2.41,0,1,0,0,0,0,,
1579780800,203,180,2,19,12,0.81,34.34,0.81,0.0212,1024,39.61,10,15.75,4.22,1,0,0,0,0,0,,
1579795200,203,180,2,19,16,0.93,38.61,0.92,0.0268,1019.9,40.82,10,15.01,4.92,1,0,0,0,0,1,,
1579809600,203,180,2,19,20,0.96,38.79,0.92,0.0179,1019.2,40.83,7.8,14.43,4.03,1,0,0,0,0,1,,
1579820400,203,180,2,19,23,0.97,40.75,1,0.0674,1018.2,40.77,8.059,24.24,5.58,1,0,0,0,0,1,,
1579737600,34,181,2,19,0,0.99,23.96,0.64,0,1025.5,34.87,10,6.48,1.71,0,1,0,0,0,0,,
1579752000,34,181,2,19,4,0.81,23.75,0.62,0.0008,1024.8,35.67,10,11.89,2.94,0,1,0,0,0,0,,
1579766400,34,181,2,19,8,1,27.6,0.68,0.0012,1025.2,37.16,10,12.25,2.24,0,1,0,0,0,0,,
1579780800,34,181,2,19,12,0.82,33.79,0.8,0.0202,1024,39.48,10,15.56,4.02,1,0,0,0,0,0,,
1579795200,34,181,2,19,16,0.93,38.06,0.91,0.0256,1019.9,40.54,10,14.95,4.83,1,0,0,0,0,1,,
1579809600,34,181,2,19,20,0.95,38.51,0.92,0.0173,1019.2,40.72,7.817,13.75,3.97,1,0,0,0,0,1,,
1579820400,34,181,2,19,23,0.97,40.42,0.99,0.0651,1018.2,40.78,8.011,23.83,5.36,1,0,0,0,0,1,,
1579737600,170,182,2,19,0,0.99,24.08,0.64,0,1025.5,34.92,10,5.98,1.6,0,1,0,0,0,0,,
1579752000,170,182,2,19,4,0.81,23.93,0.62,0.0007,1024.8,35.69,10,11.27,2.78,0,1,0,0,0,0,,
1579766400,170,182,2,19,8,1,27.5,0.68,0.0012,1025.2,37.16,10,11.59,2.17,0,1,0,0,0,0,,
1579780800,170,182,2,19,12,0.83,33.38,0.78,0.0193,1024,39.51,10,15.31,3.78,1,0,0,0,0,0,,
1579795200,170,182,2,19,16,0.94,37.96,0.9,0.0245,1019.9,40.57,10,14.74,4.75,1,0,0,0,0,1,,
1579809600,170,182,2,19,20,0.95,38.42,0.92,0.0171,1019.2,40.66,7.592,12.91,3.91,1,0,0,0,0,1,,
1579820400,170,182,2,19,23,0.97,40.3,0.98,0.0628,1018.2,40.73,7.671,23.48,5.05,1,0,0,0,0,1,,
1579737600,485,183,2,19,0,0.99,24.33,0.65,0,1025.5,34.87,10,5.46,1.42,0,1,0,0,0,0,,
1579752000,485,183,2,19,4,0.8,24.15,0.63,0.0007,1024.8,35.62,10,10.55,2.57,0,1,0,0,0,0,,
1579766400,485,183,2,19,8,1,27.48,0.68,0.0012,1025.1,37.14,10,10.89,2.06,0,1,0,0,0,0,,
1579780800,485,183,2,19,12,0.83,33.4,0.78,0.0178,1024,39.83,10,15.17,3.55,1,0,0,0,0,0,,
1579795200,485,183,2,19,16,0.94,38.2,0.9,0.023,1019.9,40.82,10,14.7,4.69,1,0,0,0,0,1,,
1579809600,485,183,2,19,20,0.95,38.65,0.92,0.0163,1019.2,40.76,7.457,12.06,3.9,1,0,0,0,0,1,,
1579820400,485,183,2,19,23,0.97,40.51,0.99,0.0597,1018.2,40.82,7.513,23.16,4.76,1,0,0,0,0,1,,
1579737600,34,186,2,19,0,0.99,25.04,0.67,0,1025.4,35.05,10,3.36,0.88,0,1,0,0,0,0,,
1579752000,34,186,2,19,4,0.79,25.01,0.65,0,1024.6,35.48,10,6.41,1.58,0,1,0,0,0,0,,
1579766400,34,186,2,19,8,1,26.37,0.65,0.0013,1024.7,37.12,10,6.64,2.08,0,1,0,0,0,0,,
1579780800,34,186,2,19,12,0.89,31.82,0.69,0.0094,1023.8,41.1,10,15.06,2.19,0,1,0,0,0,0,,
1579795200,34,186,2,19,16,0.96,38.88,0.89,0.0147,1019.8,41.81,7.425,14.44,4.64,1,0,0,0,0,1,,
1579809600,34,186,2,19,20,0.95,39.03,0.93,0.0138,1019,40.92,5.122,7.42,4.11,1,0,0,0,0,1,,
1579820400,34,186,2,19,23,0.98,40.77,1,0.0447,1017.9,40.9,5.258,22.95,2.96,1,0,0,0,0,1,,
1579737600,57,187,2,19,0,0.99,25.41,0.67,0,1025.3,35.16,10,2.59,0.64,0,1,0,0,0,0,,
1579752000,57,187,2,19,4,0.79,25.35,0.66,0,1024.5,35.49,10,4.95,1.2,0,1,0,0,0,0,,
1579766400,57,187,2,19,8,1,26.02,0.64,0.0014,1024.6,37.17,10,5.18,2.05,0,1,0,0,0,0,,
1579780800,57,187,2,19,12,0.91,31.22,0.67,0.0062,1023.8,41.54,10,15.07,1.73,0,1,0,0,0,0,,
1579795200,57,187,2,19,16,0.97,38.97,0.89,0.0117,1019.8,42.1,6.46,14.46,4.62,1,0,0,0,0,1,,
1579809600,57,187,2,19,20,0.95,39.1,0.93,0.0125,1019,40.99,4.407,5.8,4.2,1,0,0,0,0,1,,
1579820400,57,187,2,19,23,0.99,40.78,0.99,0.0389,1017.8,40.97,4.623,22.84,2.36,1,0,0,0,0,1,,
1579737600,0,188,2,19,0,0.99,26.34,0.69,0,1025.3,35.48,10,0.78,0.16,0,1,0,0,0,0,,
1579752000,0,188,2,19,4,0.79,26.32,0.69,0,1024.4,35.59,10,1.61,0.33,0,1,0,0,0,0,,
1579766400,0,188,2,19,8,1,25.21,0.61,0,1024.2,37.35,10,2.08,2.08,0,1,0,0,0,0,,
1579780800,0,188,2,19,12,0.97,29.22,0.59,0,1023.7,42.47,10,15,0.54,0,1,0,0,0,0,,
1579795200,0,188,2,19,16,0.99,39.14,0.87,0.0047,1019.7,42.63,3.935,14.32,4.64,1,0,0,0,0,1,,
1579809600,0,188,2,19,20,0.94,39.18,0.93,0.0101,1018.8,41.02,2.452,4.53,4.53,1,0,0,0,0,1,,
1579820400,0,188,2,19,23,0.99,40.78,0.99,0.0274,1017.5,41,2.64,22.78,0.66,1,0,0,0,0,1,,
1579737600,3,189,2,19,0,0.99,25.99,0.68,0,1025.3,35.38,10,1.18,0.26,0,1,0,0,0,0,,
1579752000,3,189,2,19,4,0.79,25.93,0.68,0,1024.4,35.5,10,2.23,0.53,0,1,0,0,0,0,,
1579766400,3,189,2,19,8,1,25.35,0.62,0,1024.3,37.27,10,2.41,2.03,0,1,0,0,0,0,,
