,Accident,Latitude,Longitude,Date,Time,Address,Route,Log_Mile,City,Event,Conditions,EventBefore,ConditionBefore,Hour,Temperature,Temp_Max,Temp_Min,Monthly_Avg_Temp,Daily_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Grid_Block
1811,,35.014562,-85.272976,4/17/19,17:13:57,18130 - 18149 Interstate 24 Wb,33I0024002,10.518,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,clear-night,Clear,17,80.83,81.03,49.78,,,,43.64,0.27,4,2,8.17,0.12,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,2,2,2,1,2,55,6,6,2,1,11,124270,9,36,15,147
1812,,35.031033,-85.161594,4/17/19,17:24:17,2034 Hamilton Place Blvd,330E457001,0.337,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,clear-night,Clear,17,81.28,82.06,50.17,,,,44.36,0.27,4,2,8.85,0.12,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,14,15,293
1813,,35.219915,-85.223688,4/17/19,17:25:45,8432-8572 Dayton Pike,3302162001,2.586,SODDY DAISY,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,17,81.72,81.72,52.87,,,,46.09,0.29,4,2,7.78,0.46,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,2,0,,2,40,2,2,18,4,16,8730,12,24,15,
1814,,35.219606,-85.22389,4/17/19,17:25:52,8504 Dayton Pike,3302162001,2.56,SODDY DAISY,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,17,81.72,81.72,52.87,,,,46.09,0.29,4,2,7.78,0.46,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,2,0,,2,40,2,2,18,4,16,8730,12,24,15,
1815,,35.22002,-85.224137,4/17/19,17:25:57,8432 - 8573 Dayton Pike,330D613001,0.197,SODDY DAISY,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,17,81.72,81.72,52.87,,,,46.09,0.29,4,2,7.77,0.46,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,22,15,
1816,,35.087863,-85.214817,4/17/19,17:33:24,530 HIGHWAY 153 SB,33SR153001,5.314,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,clear-night,Clear,17,80.91,81.07,51.73,,,,43.99,0.27,4,2,7.89,0.17,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,4,2,0,2,55,6,8,13,1,12,76180,10,36,15,683
1817,,35.219606,-85.22389,4/17/19,17:34:49,8504 Dayton Pike,3302162001,2.56,SODDY DAISY,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,17,81.72,81.72,52.87,,,,46.09,0.29,4,2,7.78,0.46,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,2,0,,2,40,2,2,18,4,16,8730,12,24,15,
1818,,35.219606,-85.22389,4/17/19,17:34:50,8504 Dayton Pike,3302162001,2.56,SODDY DAISY,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,17,81.72,81.72,52.87,,,,46.09,0.29,4,2,7.78,0.46,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,2,0,,2,40,2,2,18,4,16,8730,12,24,15,
1819,,35.043979,-85.070854,4/17/19,17:39:37,4010 Ooltewah Ringgold Rd,33SR321001,4.311,COLLEGEDALE,partly-cloudy-day,Partly Cloudy,clear-night,Clear,17,80.39,81.04,49.62,,,,44.38,0.28,4,2,9.19,0.11,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,7,0,0,2,35,2,2,21,1,16,9600,11,20,15,393
1820,,35.058347,-85.06457,4/17/19,17:39:43,9526 Apison Pike,33SR317001,7.774,COLLEGEDALE,partly-cloudy-day,Partly Cloudy,clear-night,Clear,17,80.79,81.49,49.83,,,,44.61,0.28,4,2,9.35,0.11,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,2,0,,2,35,2,2,13,1,14,17800,9,12,15,482
1821,,35.043921,-85.095293,4/17/19,17:41:16,3926 Auburn Hills Dr,3301122001,4.185,HAMILTON COUNTY,partly-cloudy-day,Partly Cloudy,clear-night,Clear,17,80.42,81.07,49.64,,,,44.24,0.28,4,2,9.09,0.11,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,7,0,0,2,35,2,2,18,2,17,2310,10,20,15,390
1822,,35.015619,-85.273501,4/17/19,17:45:05,2300-2325 Westside Dr,33SR008001,5.727,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,clear-night,Clear,17,80.96,81.15,49.83,,,,43.64,0.27,4,2,8.15,0.12,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,2,2,0,1,2,35,4,4,13,1,14,18440,10,24,15,191
1823,,35.02722,-85.10082,4/17/19,17:52:59,8700-8798 Quail Run Dr,330F369001,0.02,HAMILTON COUNTY,partly-cloudy-day,Partly Cloudy,clear-night,Clear,17,80.35,81.02,49.5,,,,44.27,0.28,4,2,9.13,0.12,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,2,7,0,,2,25,2,2,11,2,19,,,26,15,257
1824,,35.045127,-85.317818,4/17/19,17:54:55,1201 Grove St,330A370001,0.235,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,17,81.4,81.4,51.5,,,,43.24,0.26,4,2,6.77,0.48,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,32,15,362
1825,,35.173656,-85.247351,4/17/19,17:56:21,6300 Highway 153,33SR153001,11.86,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,17,81.5,81.5,52.2,,,,45.34,0.28,4,2,8.19,0.48,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,7,0,0,2,50,4,4,13,1,14,32140,11,24,15,
1826,,35.011356,-85.294133,4/17/19,17:57:54,2900-2998 Rossville Blvd,33SR027001,6.03,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,17,81.65,81.65,50.84,,,,43.3,0.26,4,2,7.2,0.46,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,2,2,0,1,2,40,4,4,13,1,14,24560,10,30,15,145
1827,,35.234297,-85.199279,4/17/19,18:18:43,9334 DAYTON PIKE,330D624001,0.139,SODDY DAISY,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,18,81.17,81.41,52.5,,,,47.6,0.31,4,2,7.9,0.44,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,7,0,,2,20,2,2,12,4,19,,,14,15,
1828,,35.024513,-85.297979,4/17/19,18:19:36,1100 E 23rd St,33SR027001,5.028,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,clear-night,Clear,18,81.5,81.5,51.26,,,,45.13,0.28,4,2,7.21,0.17,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,2,2,0,1,2,40,4,4,13,1,14,14470,11,24,15,232
1829,,35.041107,-85.08403,4/17/19,18:26:21,9350 Bennie Ln,330D918001,0.478,HAMILTON COUNTY,partly-cloudy-day,Partly Cloudy,clear-night,Clear,18,81.42,81.42,49.72,,,,45.17,0.28,4,2,9.21,0.11,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,7,0,,2,25,2,2,11,2,19,,,18,15,347
1830,,35.1896,-85.197667,4/17/19,18:28:45,7623 Wimpton Ln,330D085001,0.038,HAMILTON COUNTY,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,18,81.36,81.61,52.18,,,,47.3,0.3,4,2,8.35,0.45,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,26,15,
1831,,34.989471,-85.209287,4/17/19,18:40:08,Ringgold Rd / Mack Smith Rd,33SR008001,1.282,EAST RIDGE,partly-cloudy-day,Partly Cloudy,clear-night,Clear,18,82.23,82.23,49.68,,,,45.06,0.27,4,2,8.5,0.12,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,2,2,0,1,2,35,4,4,13,1,14,29170,10,24,15,
1832,,34.989471,-85.209287,4/17/19,18:40:47,Ringgold Rd / Mack Smith Rd,33SR008001,1.282,EAST RIDGE,partly-cloudy-day,Partly Cloudy,clear-night,Clear,18,82.23,82.23,49.68,,,,45.06,0.27,4,2,8.5,0.12,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,2,2,0,1,2,35,4,4,13,1,14,29170,10,24,15,
1833,,35.127592,-85.25276,4/17/19,18:43:47,1328 Koblan Dr,330C861001,0.191,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,clear-night,Clear,18,81.21,81.28,52.01,,,,46.01,0.29,4,2,8.8,0.17,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,942
1834,,35.011387,-85.216372,4/17/19,19:23:29,5637 BRAINERD RD,330B061001,0.243,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,19,78.51,82.07,49.8,,,,49.78,0.37,4,2,10,0.12,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,2,7,0,1,2,30,2,2,12,4,19,,,20,15,155
1835,,35.0162,-85.332405,4/17/19,19:41:56,1995 CUMMINGS HWY,33SR002001,5.445,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,19,78.4,81.39,50.69,,,,49.72,0.37,4,2,10,0.46,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,3,0,0,1,2,45,3,3,21,1,16,8730,16,40,15,184
1836,,35.141496,-85.238212,4/17/19,19:51:58,1414 GADD RD,330C937001,0.138,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,19,78.23,81.88,51.89,,,,49.32,0.36,4,2,10,0.49,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,,,,,,,,,,,,,,,,1032
1837,,35.0162,-85.332405,4/17/19,19:56:00,1995 CUMMINGS HWY,33SR002001,5.445,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,19,78.4,81.39,50.69,,,,49.72,0.37,4,2,10,0.46,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,3,0,0,1,2,45,3,3,21,1,16,8730,16,40,15,184
1838,,35.0162,-85.332405,4/17/19,19:56:00,1995 CUMMINGS HWY,33SR002001,5.445,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,19,78.4,81.39,50.69,,,,49.72,0.37,4,2,10,0.46,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,3,0,0,1,2,45,3,3,21,1,16,8730,16,40,15,184
1839,,35.0162,-85.332405,4/17/19,19:56:01,1995 CUMMINGS HWY,33SR002001,5.445,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,19,78.4,81.39,50.69,,,,49.72,0.37,4,2,10,0.46,rain,0.0001,0.0022,1555527600,0,1,0,0,0,0,3,0,0,1,2,45,3,3,21,1,16,8730,16,40,15,184
1840,,35.145102,-85.112277,4/18/19,00:19:36,HIGHWAY 58 / WOLFTEVER LANDING DR,33SR058001,12.043,HAMILTON COUNTY,partly-cloudy-night,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,0,63.67,80.97,50.79,,,,45.64,0.52,4,3,6.94,0.43,rain,0.0001,0.0021,1555527600,0,1,0,0,0,0,2,0,0,0,2,55,4,4,13,1,14,15600,12,24,15,1092
1841,,35.349585,-85.12518,4/18/19,06:10:49,Old Dayton Pike / Dayton Pike,33SR029001,24.574,HAMILTON COUNTY,partly-cloudy-night,Partly Cloudy,cloudy,Overcast,6,62,81.22,58.52,,,,53.72,0.74,4,3,10,0.54,rain,0.0006,0.012,1555642800,0,1,0,0,0,0,2,0,0,0,2,55,4,4,3,1,2,13590,11,24,15,
1842,,35.188049,-85.246834,4/18/19,06:16:56,1280 HIGHWAY 27 SB,33SR029001,11.017,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Light Rain,6,63.4,80.67,60.28,,,,53.79,0.71,4,3,10,0.6,rain,0.0017,0.0369,1555642800,0,1,0,0,0,1,2,0,2,0,2,65,4,4,13,1,12,24110,13,24,15,
1843,,35.010064,-85.241054,4/18/19,07:18:41,18380 INTERSTATE 24 WB,33I0024002,12.768,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Light Rain,7,60.84,80.37,60.84,,,,54.45,0.79,4,3,3.96,0.54,rain,0.0011,0.0266,1555642800,0,1,0,0,0,1,2,2,2,1,2,55,6,6,2,1,11,131710,9,36,18,151
1844,,35.010256,-85.24066,4/18/19,07:19:11,4000 - 4099 N Terrace,3305770001,1.321,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Light Rain,7,60.84,80.37,60.84,,,,54.45,0.79,4,3,3.96,0.54,rain,0.0011,0.0266,1555642800,0,1,0,0,0,1,2,7,0,1,1,45,3,3,18,4,16,11220,10,40,15,152
1845,,35.014516,-85.252059,4/18/19,07:23:43,18310-18399 INTERSTATE 24 WB,33I0024002,12.065,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Light Rain,7,60.74,79.9,60.74,,,,54.45,0.8,4,3,3.97,0.54,rain,0.0012,0.0281,1555642800,0,1,0,0,0,1,2,0,2,1,2,55,6,6,2,1,11,118650,9,36,18,150
1846,,35.010064,-85.241054,4/18/19,07:25:54,18380 INTERSTATE 24 WB,33I0024002,12.768,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Light Rain,7,60.84,80.37,60.84,,,,54.45,0.79,4,3,3.96,0.54,rain,0.0011,0.0266,1555642800,0,1,0,0,0,1,2,2,2,1,2,55,6,6,2,1,11,131710,9,36,18,151
1847,,35.035946,-85.28285,4/18/19,07:48:11,S GREENWOOD AVE / BAILEY AVE,3305404001,1.664,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Light Rain,7,61.1,80.36,61.1,,,,54.34,0.78,4,3,3.98,0.54,rain,0.0014,0.0332,1555642800,0,1,0,0,0,1,2,4,0,1,2,35,4,4,16,4,16,9530,14,40,15,322
1848,,35.124232,-85.248269,4/18/19,07:50:53,4701 Hixson Pike,3303588001,3.787,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Possible Light Rain,7,60.64,80.39,60.64,,,,53.93,0.79,4,3,5.29,0.54,rain,0.0015,0.0336,1555642800,0,1,0,0,0,1,2,2,0,1,2,40,4,4,16,4,14,28190,10,24,15,899
1849,,35.074629,-85.16825,4/18/19,07:55:15,BONNY OAKS DR / AUSTIN DR,33SR317001,2.563,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,cloudy,Overcast,7,60.71,80.66,60.71,,,,54.14,0.79,4,3,4.72,0.55,rain,0.0005,0.0104,1555642800,0,1,0,0,0,0,2,2,0,1,2,45,2,2,13,1,14,17080,11,24,15,601
1850,,35.025309,-85.301274,4/18/19,07:58:13,900 E 23RD ST,33SR002001,8.384,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Light Rain,7,61.34,80.37,61.34,,,,54.13,0.77,4,3,3.6,0.61,rain,0.0015,0.0347,1555642800,0,1,0,0,0,1,2,2,0,1,2,40,4,4,13,1,16,11110,14,38,15,232
1851,,35.024811,-85.299691,4/18/19,07:58:36,E 23rd St / Central Ave,33SR002001,8.478,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Light Rain,7,61.18,80.39,61.18,,,,54.39,0.78,4,3,4.06,0.54,rain,0.0015,0.0345,1555642800,0,1,0,0,0,1,2,2,0,1,2,40,4,4,13,1,16,11110,14,38,15,232
1852,,35.024811,-85.299691,4/18/19,07:58:36,E 23rd St / Central Ave,33SR002001,8.478,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,rain,Light Rain,7,61.18,80.39,61.18,,,,54.39,0.78,4,3,4.06,0.54,rain,0.0015,0.0345,1555642800,0,1,0,0,0,1,2,2,0,1,2,40,4,4,13,1,16,11110,14,38,15,232
1853,,35.046683,-85.166503,4/18/19,07:58:55,2301 HICKORY VALLEY RD,3303580001,1.515,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,cloudy,Overcast,7,61.11,81.25,61.11,,,,54.19,0.78,4,3,4.49,0.55,rain,0.0004,0.0089,1555642800,0,1,0,0,0,0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,381
1854,,35.032847,-85.143534,4/18/19,08:16:02,7477 Commons Blvd,330F888001,0.844,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,8,63.56,81.03,61.06,,,,54.36,0.72,4,3,4.14,0.55,rain,0.0003,0.0076,1555642800,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,36,15,296
1855,,35.136923,-85.238001,4/18/19,08:17:45,5135 HIXSON PIKE,33SR319001,4.898,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,rain,Possible Light Rain,8,63.12,80.78,60.55,,,,54.2,0.73,4,3,4.37,0.6,rain,0.0015,0.033,1555642800,0,1,0,0,0,1,2,2,0,1,2,40,4,4,13,1,14,30370,11,24,15,988
1856,,35.008236,-85.229426,4/18/19,08:18:28,300 S Lovell Ave,330B227001,0.147,CHATTANOOGA,clear-day,Clear,cloudy,Overcast,8,63.08,80.56,60.91,,,,54.63,0.74,4,3,3.44,0.54,rain,0.001,0.0244,1555642800,1,0,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,18,15,109
1857,,35.041868,-85.195835,4/18/19,08:21:48,1919 W Polymer Dr,330B620001,0.811,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,8,63.4,80.68,61.02,,,,54.53,0.73,4,3,3.76,0.55,rain,0.0008,0.018,1555642800,0,1,0,0,0,0,2,2,0,,2,,2,2,12,4,19,,,28,15,377
1858,,35.005604,-85.228884,4/18/19,08:32:34,18450 INTERSTATE 24 WB,33I0024002,13.527,CHATTANOOGA,clear-day,Clear,cloudy,Overcast,8,63.08,80.58,60.91,,,,54.64,0.74,4,3,3.44,0.54,rain,0.001,0.0242,1555642800,1,0,0,0,0,0,2,2,2,1,2,55,6,6,2,1,11,134740,9,36,18,109
1859,,35.008957,-85.238046,4/18/19,08:55:49,18400 Interstate 24 Wb,33I0024002,12.956,CHATTANOOGA,clear-day,Clear,rain,Light Rain,8,63.02,80.45,60.86,,,,54.63,0.74,4,3,3.39,0.54,rain,0.0011,0.0252,1555642800,1,0,0,0,0,1,2,2,2,1,2,55,6,7,2,1,11,131710,9,36,18,108
1860,,35.05227,-85.311782,4/18/19,09:04:18,401 W 4th St,3303559001,1.003,CHATTANOOGA,clear-day,Clear,rain,Light Rain,9,66.04,80.19,61.61,,,,56.11,0.7,4,3,3.49,0.54,rain,0.0019,0.0451,1555642800,1,0,0,0,0,1,2,2,0,1,2,35,4,4,18,4,17,5480,12,40,15,407
1861,,35.051245,-85.312336,4/18/19,09:05:16,407 Chestnut St,3303559001,0.931,CHATTANOOGA,clear-day,Clear,rain,Light Rain,9,66,80.14,61.63,,,,56.11,0.7,4,3,3.49,0.54,rain,0.0019,0.0452,1555642800,1,0,0,0,0,1,2,2,0,1,2,35,4,4,18,4,17,3870,12,40,15,407
1862,,35.079536,-85.227135,4/18/19,09:10:15,4000 Bonny Oaks Dr,33SR017001,7.741,CHATTANOOGA,clear-day,Clear,cloudy,Overcast,9,66.23,80.35,60.97,,,,55.96,0.7,4,3,3.48,0.55,rain,0.001,0.0232,1555642800,1,0,0,0,0,0,2,4,0,1,2,45,2,2,13,1,14,19430,11,22,15,593
1863,,35.013799,-85.323359,4/18/19,09:55:17,3354 Charger Dr,330A873001,0.124,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,rain,Light Rain,9,65.44,80.46,61.67,,,,55.9,0.71,4,3,3.38,0.6,rain,0.0016,0.0371,1555642800,0,1,0,0,0,1,2,4,0,1,2,30,1,1,12,4,19,,,12,15,141
1864,,35.004577,-85.227473,4/18/19,10:04:45,400 MCBRIEN RD,3303610001,1.556,EAST RIDGE,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,10,69.76,80.59,60.92,,,,57.72,0.66,4,3,6.2,0.54,rain,0.001,0.024,1555642800,0,1,0,0,0,0,,2,0,1,2,30,4,4,18,4,16,8000,11,46,15,109
1865,,35.006481,-85.213206,4/18/19,10:07:38,5600 Brainerd Rd,330C359001,0.526,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,10,69.88,80.67,60.96,,,,57.79,0.66,4,3,6.18,0.54,rain,0.0007,0.0164,1555642800,0,1,0,0,0,0,1,2,0,1,2,15,4,4,12,4,19,,,44,15,111
1866,,35.043693,-85.156884,4/18/19,10:31:54,2318 Shallowford Village Dr,330E636001,0.197,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,10,70.65,81.14,61.07,,,,57.78,0.64,4,3,6.22,0.55,rain,0.0004,0.0085,1555642800,0,1,0,0,0,0,2,2,0,,2,,2,2,12,4,19,,,30,15,382
1867,,35.051994,-85.301304,4/18/19,10:45:02,Houston St / E 3rd St,3303548001,0.849,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,10,69.61,80.26,61.64,,,,57.43,0.65,4,3,3.37,0.55,rain,0.0019,0.0434,1555642800,0,1,0,0,0,1,2,2,0,1,1,30,2,2,18,4,17,2240,16,24,15,408
1868,,35.123556,-85.241069,4/18/19,10:52:49,5211 HIGHWAY 153,330C852001,0.155,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Possible Light Rain,10,69.97,80.52,60.66,,,,57.38,0.64,4,3,6.33,0.54,rain,0.0015,0.0327,1555642800,0,1,0,0,0,1,,,,,,,,,,,,,,,,899
1869,,35.123547,-85.239192,4/18/19,10:52:49,5188 HIGHWAY 153,33SR153001,8.28,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Possible Light Rain,10,69.99,80.53,60.66,,,,57.39,0.64,4,3,6.34,0.54,rain,0.0014,0.0324,1555642800,0,1,0,0,0,1,2,2,0,1,2,45,6,6,13,1,14,44820,11,36,15,900
1870,,35.140875,-85.327275,4/18/19,11:00:05,1305 Taft Hwy,33SR008001,18.683,SIGNAL MOUNTAIN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.13,74.1,59.09,,,,57.39,0.71,4,3,2.58,0.62,rain,0.0023,0.0524,1555642800,0,1,0,0,0,1,2,2,0,1,2,35,2,2,21,1,16,10160,12,10,15,1021
1871,,35.140875,-85.327275,4/18/19,11:00:12,1305 TAFT HWY,33SR008001,18.683,SIGNAL MOUNTAIN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.13,74.1,59.09,,,,57.39,0.71,4,3,2.58,0.62,rain,0.0023,0.0524,1555642800,0,1,0,0,0,1,2,2,0,1,2,35,2,2,21,1,16,10160,12,10,15,1021
1872,,35.140875,-85.327275,4/18/19,11:00:14,1305 Taft Hwy,33SR008001,18.683,SIGNAL MOUNTAIN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.13,74.1,59.09,,,,57.39,0.71,4,3,2.58,0.62,rain,0.0023,0.0524,1555642800,0,1,0,0,0,1,2,2,0,1,2,35,2,2,21,1,16,10160,12,10,15,1021
1873,,35.140875,-85.327275,4/18/19,11:00:27,1305 Taft Hwy,33SR008001,18.683,SIGNAL MOUNTAIN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.13,74.1,59.09,,,,57.39,0.71,4,3,2.58,0.62,rain,0.0023,0.0524,1555642800,0,1,0,0,0,1,2,2,0,1,2,35,2,2,21,1,16,10160,12,10,15,1021
1874,,35.140875,-85.327275,4/18/19,11:00:42,1305 TAFT HWY,33SR008001,18.683,SIGNAL MOUNTAIN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.13,74.1,59.09,,,,57.39,0.71,4,3,2.58,0.62,rain,0.0023,0.0524,1555642800,0,1,0,0,0,1,2,2,0,1,2,35,2,2,21,1,16,10160,12,10,15,1021
1875,,35.140875,-85.327275,4/18/19,11:00:45,1305 Taft Hwy,33SR008001,18.683,SIGNAL MOUNTAIN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.13,74.1,59.09,,,,57.39,0.71,4,3,2.58,0.62,rain,0.0023,0.0524,1555642800,0,1,0,0,0,1,2,2,0,1,2,35,2,2,21,1,16,10160,12,10,15,1021
1876,,35.140875,-85.327275,4/18/19,11:00:46,1305 Taft Hwy,33SR008001,18.683,SIGNAL MOUNTAIN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.13,74.1,59.09,,,,57.39,0.71,4,3,2.58,0.62,rain,0.0023,0.0524,1555642800,0,1,0,0,0,1,2,2,0,1,2,35,2,2,21,1,16,10160,12,10,15,1021
1877,,35.14981,-85.320889,4/18/19,11:02:03,1806 Taft Hwy,33SR008001,19.414,WALDEN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.08,74.04,59.08,,,,57.43,0.71,4,3,2.63,0.62,rain,0.0023,0.0517,1555642800,0,1,0,0,0,1,2,7,0,1,2,40,2,2,21,1,16,10160,12,22,15,1065
1878,,35.14981,-85.320889,4/18/19,11:02:03,1806 TAFT HWY,33SR008001,19.414,WALDEN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.08,74.04,59.08,,,,57.43,0.71,4,3,2.63,0.62,rain,0.0023,0.0517,1555642800,0,1,0,0,0,1,2,7,0,1,2,40,2,2,21,1,16,10160,12,22,15,1065
1879,,35.140875,-85.327275,4/18/19,11:03:39,1305 Taft Hwy,33SR008001,18.683,SIGNAL MOUNTAIN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.13,74.1,59.09,,,,57.39,0.71,4,3,2.58,0.62,rain,0.0023,0.0524,1555642800,0,1,0,0,0,1,2,2,0,1,2,35,2,2,21,1,16,10160,12,10,15,1021
1880,,35.140875,-85.327275,4/18/19,11:03:40,1305 Taft Hwy,33SR008001,18.683,SIGNAL MOUNTAIN,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,11,67.13,74.1,59.09,,,,57.39,0.71,4,3,2.58,0.62,rain,0.0023,0.0524,1555642800,0,1,0,0,0,1,2,2,0,1,2,35,2,2,21,1,16,10160,12,10,15,1021
1881,,35.015189,-85.324707,4/18/19,11:19:25,1325 W 35TH ST,330A855001,0.029,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,rain,Light Rain,11,72.29,80.34,61.73,,,,56.86,0.58,4,3,6.04,0.6,rain,0.0019,0.0449,1555642800,0,1,0,0,0,1,2,2,0,1,2,,2,2,12,4,19,,,30,15,141
1882,,35.044349,-85.128355,4/18/19,11:27:58,2600 JENKINS RD,3303604001,3.707,HAMILTON COUNTY,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,11,73.06,80.67,60.89,,,,58.07,0.59,4,3,6.34,0.55,rain,0.0003,0.0075,1555642800,0,1,0,0,0,0,2,7,0,1,2,35,2,2,18,4,16,8350,12,12,15,386
